isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker
LU0322251520;Xtrackers S&P 500 Inverse Daily Swap UCITS ETF 1C;https://www.justetf.com/en/etf-profile.html?isin=LU0322251520;The Xtrackers S&P 500 Inverse Daily Swap UCITS ETF 1C seeks to track the S&P 500® Short index. The S&P 500® Short index tracks the inverse performance of S&P 500® on a daily basis. The S&P 500® index tracks the largest US stocks. The ETF's TER (total expense ratio) amounts to 0.50% p.a.. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Xtrackers S&P 500 Inverse Daily Swap UCITS ETF 1C has 135m Euro assets under management. The ETF was launched on 15 January 2008 and is domiciled in Luxembourg. Show more Show less;Xtrackers S&P 500 Inverse Daily Swap UCITS ETF 1C se snaží sledovat krátký index S&P 500®.Krátký index S&P 500® sleduje inverzní výkon S&P 500® denně.Index S&P 500® sleduje největší americké akcie.ETF TER (celkový poměr nákladů) činí 0,50% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou.dividenday v ETF jsou akumulovány a reinvestovány do ETF.Xtrackers S&P 500 Inverse Daily Swap UCITS ETF 1C má 135m euro aktiv pod správou.ETF byla spuštěna 15. ledna 2008 a je bydliště v Lucemburku.Ukázat více show méně;0.50%;0.5;EUR 135m;135.0;EUR;USD;Luxembourg;Xtrackers;15 January 2008;;;Synthetic (Unfunded swap);Strategy risk  Short    Sustainability  No;S&P 500;Equity, United States;;Akcie;US;;-15.83;-40.39;-42.81;-19.22;19.84;18.4;19.03;;;;-28.53;;;;;;;;Extracted (method 1);DXS3;6;;;;;;;2025-09-17T00:22:37.264819;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
LU0322252171;Xtrackers MSCI AC Asia ex Japan ESG Swap UCITS ETF 1C;https://www.justetf.com/en/etf-profile.html?isin=LU0322252171;The Xtrackers MSCI AC Asia ex Japan ESG Swap UCITS ETF 1C seeks to track the MSCI AC Asia ex Japan Low Carbon SRI Selection Capped index. The MSCI AC Asia ex Japan Low Carbon SRI Selection Capped index tracks equity markets of the emerging and developed countries of the Asia region, excluding Japan. Only companies with low carbon emissions and a high ESG (environmental, social and governance) rating are considered. The parent index is the MSCI AC Asia ex Japan. The ETF's TER (total expense ratio) amounts to 0.65% p.a.. The Xtrackers MSCI AC Asia ex Japan ESG Swap UCITS ETF 1C is the only ETF that tracks the MSCI AC Asia ex Japan Low Carbon SRI Selection Capped index. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Xtrackers MSCI AC Asia ex Japan ESG Swap UCITS ETF 1C has 382m Euro assets under management. The ETF was launched on 20 January 2009 and is domiciled in Luxembourg. Show more Show less;Xtrackers MSCI AC Asia exa Japan ESG SWAP UCITS ETF 1C se snaží sledovat index MSCI AC Asia ex Japonsko nízký uhlíkový SRI.Indexový index MSCI AC Asia Ex Japon Japan nízkohlíkový SRI sleduje akciové trhy rozvíjejících se a rozvinutých zemí v asijské oblasti, s výjimkou Japonska.Zvažují se pouze společnosti s emisemi s nízkým uhlíkem a vysokým hodnocením ESG (environmentální, sociální a správa věcí veřejných).Index nadřazení je MSCI AC Asia Ex Japan.TER (celkový poměr nákladů) činí 0,65% p.a .. Xtrackers MSCI AC Asia exa Japan ESG SWAP UCITS ETF 1C je jediným ETF, který sleduje index výběru nízkého uhlíku SRI MSCI AC AC Asia Exaport.ETF replikuje výkon podkladového indexu synteticky s výměnou.dividenday v ETF jsou akumulovány a reinvestovány do ETF.XTrackers MSCI AC Asia Ex Japan ESG SWAP UCITS ETF 1C má ve správě 382 milionů euro.ETF byl spuštěn 20. ledna 2009 a je bydliště v Lucemburku.Ukázat více show méně;0.65%;0.65;EUR 382m;382.0;EUR;USD;Luxembourg;Xtrackers;20 January 2009;;;Synthetic (Unfunded swap);;MSCI AC Asia ex Japan ESG Swap  1C;;Yes;Akcie;Japonsko;;27.3;21.41;23.62;15.89;19.63;17.63;17.46;1.39;;;-18.2;;;;;;;;Extracted (method 1);XAXJ;7;;;;;;;2025-09-17T00:22:42.215952;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
LU0322252338;Xtrackers MSCI Pacific ex Japan Screened UCITS ETF 1C;https://www.justetf.com/en/etf-profile.html?isin=LU0322252338;The Xtrackers MSCI Pacific ex Japan Screened UCITS ETF 1C seeks to track the MSCI Pacific ex Japan Select Screened index. The MSCI Pacific ex Japan Select Screened index tracks the equity markets of the developed markets in the Pacific region excluding Japan (Australia, Hong Kong, Singapore and New Zealand). The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). Excluded sectors and companies: weapons, tobacco, thermal coal, oil sands, non-compliance with UN Global Compact. The ETF's TER (total expense ratio) amounts to 0.25% p.a.. The Xtrackers MSCI Pacific ex Japan Screened UCITS ETF 1C is the largest ETF that tracks the MSCI Pacific ex Japan Select Screened index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Xtrackers MSCI Pacific ex Japan Screened UCITS ETF 1C is a large ETF with 588m Euro assets under management. The ETF was launched on 20 January 2009 and is domiciled in Luxembourg. Show more Show less;XTrackers MSCI Pacific Ex Japan Screeked UCITS ETF 1C se snaží sledovat MSCI Pacific Ex Japan Select Index.MSCI Pacific Ex Japan Select Index index sleduje akciové trhy na rozvinutých trzích v tichomořském regionu s výjimkou Japonska (Austrálie, Hongkong, Singapur a Nový Zéland).Zahrnuté akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a společností).Vyloučené odvětví a společnosti: Zbraně, tabák, tepelné uhlí, ropné písky, nedodržování globálního kompaktního oSN.TER ETF TER (celkový poměr nákladů) činí 0,25% P.A .. Xtrackers MSCI Pacific Ex Japan Screened UCITS ETF 1C je největší ETF, který sleduje index Screenated MSCI Pacific Ex Japan Select.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.XTrackers MSCI Pacific Ex Japan Screeked UCITS ETF 1C je velký ETF s managementem 588 milionů euro.ETF byl spuštěn 20. ledna 2009 a je bydliště v Lucemburku.Ukázat více show méně;0.25%;0.25;EUR 588m;588.0;EUR;USD;Luxembourg;Xtrackers;20 January 2009;;;Physical;;MSCI Pacific ex Japan Screened  1C;;Yes;Akcie;Japonsko;87.0;12.01;22.07;54.46;8.2;15.85;14.59;14.65;0.76;;;-19.78;;;;;;;;Extracted (method 1);DXS6;7;;;;;;;2025-09-17T00:22:48.359718;success;0;;;;;;;;;;;;;;;;;;;;;Australia;9.51;Other;7.03;;;;;;;Financials;43.98;Materials;10.11;Real Estate;8.57;Industrials;7.42;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
LU0322252924;Xtrackers FTSE Vietnam Swap UCITS ETF 1C;https://www.justetf.com/en/etf-profile.html?isin=LU0322252924;The Xtrackers FTSE Vietnam Swap UCITS ETF 1C seeks to track the FTSE Vietnam index. The FTSE Vietnam index tracks those companies of the FTSE Vietnam Index Family that have sufficient foreign ownership availability. The FTSE Vietnam Index provides a broad coverage of the Vietnamese equity market. The ETF's TER (total expense ratio) amounts to 0.85% p.a.. The Xtrackers FTSE Vietnam Swap UCITS ETF 1C is the only ETF that tracks the FTSE Vietnam index. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Xtrackers FTSE Vietnam Swap UCITS ETF 1C has 301m Euro assets under management. The ETF was launched on 15 January 2008 and is domiciled in Luxembourg. Show more Show less;Xtrackers FTSE Vietnam Swap UCITS ETF 1C se snaží sledovat index Vietnam FTSE.Index FTSE Vietnam sleduje tyto společnosti FTSE Vietnam Index Family, které mají dostatečnou dostupnost zahraničního vlastnictví.Index Vietnam FTSE poskytuje široké pokrytí trhu s vietnamským kapitálem.TER (celkový poměr nákladů) činí 0,85% p.a. Xtrackers FTSE Vietnam Swap UCITS ETF 1C je jediný ETF, který sleduje index Vietnam FTSE.ETF replikuje výkon podkladového indexu synteticky s výměnou.dividenday v ETF jsou akumulovány a reinvestovány do ETF.Xtrackers FTSE Vietnam Swap UCITS ETF 1C má 301 milionů euro aktiv.ETF byla spuštěna 15. ledna 2008 a je bydliště v Lucemburku.Ukázat více show méně;0.85%;0.85;EUR 301m;301.0;EUR;USD;Luxembourg;Xtrackers;15 January 2008;;;Synthetic (Unfunded swap);;FTSE Vietnam Swap  1C;Equity, Vietnam;;Akcie;Ostatní;;39.15;-2.68;38.04;39.32;23.3;23.61;23.01;1.68;;;-20.75;;;;;;;;Extracted (method 1);XFVT;7;;;;;;;2025-09-17T00:22:53.907715;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
LU0322253229;Xtrackers S&P Global Infrastructure Swap UCITS ETF 1C;https://www.justetf.com/en/etf-profile.html?isin=LU0322253229;The Xtrackers S&P Global Infrastructure Swap UCITS ETF 1C seeks to track the S&P Global Infrastructure index. The S&P Global Infrastructure index tracks 75 companies involved in the global infrastructure sector. The ETF's TER (total expense ratio) amounts to 0.60% p.a.. The Xtrackers S&P Global Infrastructure Swap UCITS ETF 1C is the only ETF that tracks the S&P Global Infrastructure index. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Xtrackers S&P Global Infrastructure Swap UCITS ETF 1C has 334m Euro assets under management. The ETF was launched on 15 January 2008 and is domiciled in Luxembourg. Show more Show less;The Xtrackers S&P Global Infrastructure Swap UCITS ETF 1C se snaží sledovat index globální infrastruktury S&P.Index globální infrastruktury S&P sleduje 75 společností zapojených do sektoru globální infrastruktury.TER (celkový poměr nákladů) činí 0,60% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou.dividenday v ETF jsou akumulovány a reinvestovány do ETF.Společnost Xtrackers S&P Global Infrastructure Swap UCITS ETF 1C má 334 milionů euro.ETF byla spuštěna 15. ledna 2008 a je bydliště v Lucemburku.Ukázat více show méně;0.60%;0.6;EUR 334m;334.0;EUR;USD;Luxembourg;Xtrackers;15 January 2008;;;Synthetic (Unfunded swap);focus   Equity, World, Infrastructure;;Equity, World, Infrastructure;;Akcie;Globální;;11.16;18.7;75.38;4.86;12.51;12.66;12.9;0.89;;;-12.24;;;;;;;;Extracted (method 1);DX2E;7;;;;;;;2025-09-17T00:23:01.258166;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
LU0322253732;Xtrackers MSCI Europe Screened UCITS ETF 1C 1C;https://www.justetf.com/en/etf-profile.html?isin=LU0322253732;The Xtrackers MSCI Europe Screened UCITS ETF 1C 1C seeks to track the MSCI Europe Select Screened index. The MSCI Europe Select Screened index tracks large and mid-cap securities across 15 developed markets in Europe. The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). Excluded sectors and companies: weapons, tobacco, thermal coal, oil sands, non-compliance with UN Global Compact. The ETF's TER (total expense ratio) amounts to 0.12% p.a.. The Xtrackers MSCI Europe Screened UCITS ETF 1C 1C is the only ETF that tracks the MSCI Europe Select Screened index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Xtrackers MSCI Europe Screened UCITS ETF 1C 1C is a small ETF with 72m Euro assets under management. The ETF was launched on 17 January 2008 and is domiciled in Luxembourg. Show more Show less;Xtrackers MSCI Europe Screeked UCITS ETF 1C 1C se snaží sledovat index MSCI Europe Select.Indexová indexová skladby MSCI Europe vybere velké a cenné papíry střední kapitalizace na 15 rozvinutých trzích v Evropě.Zahrnuté akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a společností).Vyloučené odvětví a společnosti: Zbraně, tabák, tepelné uhlí, ropné písky, nedodržování globálního kompaktního oSN.TER (celkový poměr nákladů) činí 0,12% p.a .. Xtrackers MSCI Europe Screened UCITS ETF 1C 1C je jediný ETF, který sleduje index Screenated MSCI Europe Select.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Xtrackers MSCI Europe Screened UCITS ETF 1C 1C je malá ETF s správou aktiv 72 milionů EUR.ETF byl spuštěn 17. ledna 2008 a je se sídlem v Lucemburku.Ukázat více show méně;0.12%;0.12;EUR 72m;72.0;EUR;USD;Luxembourg;Xtrackers;17 January 2008;;;Physical;;MSCI Europe;;Yes;Akcie;Evropa;369.0;7.45;41.68;69.62;9.71;15.48;14.55;16.11;0.48;;;-16.68;;;;;;;;Extracted (method 1);DX2I;6;;;;;;;2025-09-17T00:23:06.994935;success;0;;;;;;;;;;;;;;;;;;;;;Other;36.91;United Kingdom;19.25;France;16.53;Germany;14.77;Switzerland;12.54;Financials;23.26;Industrials;17.33;Health Care;11.24;Consumer Staples;9.52;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
LU0322253906;Xtrackers MSCI Europe Small Cap UCITS ETF 1C 1C;https://www.justetf.com/en/etf-profile.html?isin=LU0322253906;The Xtrackers MSCI Europe Small Cap UCITS ETF 1C 1C seeks to track the MSCI Europe Small Cap index. The MSCI Europe Small Cap index tracks small cap stocks from European developed countries. The ETF's TER (total expense ratio) amounts to 0.30% p.a.. The Xtrackers MSCI Europe Small Cap UCITS ETF 1C 1C is the cheapest and largest ETF that tracks the MSCI Europe Small Cap index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Xtrackers MSCI Europe Small Cap UCITS ETF 1C 1C is a very large ETF with 2,655m Euro assets under management. The ETF was launched on 17 January 2008 and is domiciled in Luxembourg. Show more Show less;Xtrackers MSCI Europe Small Cap UCITS ETF 1C 1C se snaží sledovat index MSCI Europe Small Cap.Index Small Cap MSCI Europe Small Cap sleduje malé akcie od evropských rozvinutých zemí.TER (celkový poměr nákladů) činí 0,30% P.A .. Xtrackers MSCI Europe Small Cap UCITS ETF 1C 1C je nejlevnější a největší ETF, který sleduje index Small Cap MSCI Europe.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Xtrackers MSCI Europe Small Cap UCITS ETF 1C 1C je velmi velký ETF s managementem 2 655 milionů euro.ETF byl spuštěn 17. ledna 2008 a je se sídlem v Lucemburku.Ukázat více show méně;0.30%;0.3;EUR 2655m;2655.0;EUR;USD;Luxembourg;Xtrackers;17 January 2008;;;Physical;;MSCI Europe;Equity, Europe, Small Cap;;Akcie;Evropa;836.0;10.82;35.53;50.96;13.37;16.4;16.91;17.9;0.66;;;-15.48;;;;;;;;Extracted (method 1);XXSC;6;;;;;;;2025-09-17T00:23:14.589928;success;0;;;;;;;;;;;;;;;;;;;;;Other;48.06;United Kingdom;25.84;Switzerland;8.92;Germany;7.82;;;IT;25.84;Industrials;23.73;Financials;14.98;Consumer Discretionary;9.91;Real Estate;8.72;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
LU0328473581;Xtrackers FTSE 100 Short Daily Swap UCITS ETF 1C;https://www.justetf.com/en/etf-profile.html?isin=LU0328473581;The Xtrackers FTSE 100 Short Daily Swap UCITS ETF 1C seeks to track the FTSE 100 Short index. The FTSE 100 Short index tracks the inverse performance of FTSE 100 on a daily basis. The FTSE 100 index tracks the 100 largest UK stocks. The ETF's TER (total expense ratio) amounts to 0.50% p.a.. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Xtrackers FTSE 100 Short Daily Swap UCITS ETF 1C is a very small ETF with 10m Euro assets under management. The ETF was launched on 2 June 2008 and is domiciled in Luxembourg. Show more Show less;The Xtrackers FTSE 100 Krátký denní swap UCITS ETF 1C se snaží sledovat krátký index FTSE 100.Krátký index FTSE 100 sleduje inverzní výkon FTSE 100 denně.Index FTSE 100 sleduje 100 největších britských akcií.ETF TER (celkový poměr nákladů) činí 0,50% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou.dividenday v ETF jsou akumulovány a reinvestovány do ETF.Xtrackers FTSE 100 krátký denní swap UCITS ETF 1C je velmi malý ETF s 10m euro managementu.ETF byl spuštěn 2. června 2008 a má bydliště v Lucemburku.Ukázat více show méně;0.50%;0.5;EUR 10m;10.0;EUR;GBP;Luxembourg;Xtrackers;2 June 2008;;;Synthetic (Unfunded swap);Strategy risk  Short    Sustainability  No;FTSE 100 Short Daily Swap  1C;Equity, United Kingdom;;Akcie;Evropa;;-9.09;-11.43;-29.55;-13.65;12.01;12.53;14.47;;;;-17.47;;;;;;;;Extracted (method 1);XUKS;5;;;;;;;2025-09-17T00:23:20.120923;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
LU0328474803;Xtrackers S&P/ASX 200 UCITS ETF 1D;https://www.justetf.com/en/etf-profile.html?isin=LU0328474803;The Xtrackers S&P/ASX 200 UCITS ETF 1D seeks to track the S&P/ASX 200 index. The S&P/ASX 200 index tracks the 200 largest and most actively traded Australian companies. The ETF's TER (total expense ratio) amounts to 0.50% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Xtrackers S&P/ASX 200 UCITS ETF 1D is a small ETF with 61m Euro assets under management. The ETF was launched on 17 January 2008 and is domiciled in Luxembourg. Show more Show less;Xtrackers S&P/ASX 200 UCITS ETF 1D se snaží sledovat index S&P/ASX 200.Index S&P/ASX 200 sleduje 200 největších a nejaktivněji obchodovaných australských společností.TER (celkový poměr nákladů) ETF činí 0,50% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech indexových složek).dividenday v ETF jsou distribuovány investorům (každoročně).Xtrackers S & P/ASX 200 UCITS ETF 1D je malý ETF s managementem 61 milionů euro.ETF byl spuštěn 17. ledna 2008 a je se sídlem v Lucemburku.Ukázat více show méně;0.50%;0.5;EUR 61m;61.0;EUR;AUD;Luxembourg;Xtrackers;17 January 2008;;Annually;Physical;;;Equity, Australia;;Akcie;Pacifik;200.0;5.5;19.76;62.62;5.79;17.29;16.7;16.93;0.32;;;-22.67;;;;;;;;Extracted (method 1);DX2S;6;2.73%;2.73;EUR 1.13;1.13;EUR;method2_regex;2025-09-17T00:23:27.062122;success;0;;;;;;;;;;;;;;;;;;;;;Australia;11.21;Other;3.99;United States;1.02;;;;;Financials;32.98;Materials;17.53;Health Care;9.65;Consumer Discretionary;7.5;IT;1.02;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
LU0328475792;Xtrackers STOXX Europe 600 UCITS ETF 1C;https://www.justetf.com/en/etf-profile.html?isin=LU0328475792;The Xtrackers STOXX Europe 600 UCITS ETF 1C seeks to track the STOXX® Europe 600 index. The STOXX® Europe 600 index tracks the 600 largest European companies. The ETF's TER (total expense ratio) amounts to 0.20% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Xtrackers STOXX Europe 600 UCITS ETF 1C is a very large ETF with 3,203m Euro assets under management. The ETF was launched on 20 January 2009 and is domiciled in Luxembourg. Show more Show less;Xtrackers Stoxx Europe 600 UCITS ETF 1C se snaží sledovat index Stoxx® Europe 600.Index Stoxx® Europe 600 sleduje 600 největších evropských společností.TER (celkový poměr výdajů) ETF činí 0,20% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech indexových složek).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Xtrackers Stoxx Europe 600 UCITS ETF 1C je velmi velký ETF s spravováním 3 203 milionů euro.ETF byl spuštěn 20. ledna 2009 a je bydliště v Lucemburku.Ukázat více show méně;0.20%;0.2;EUR 3203m;3203.0;EUR;EUR;Luxembourg;Xtrackers;20 January 2009;;;Physical;;;Equity, Europe;;Akcie;Evropa;603.0;11.31;46.44;72.18;12.72;14.07;12.6;14.08;0.8;;;-16.18;;;;;;;;Extracted (method 1);XSX6;6;;;;;;;2025-09-17T00:23:33.383341;success;0;;;;;;;;;;;;;;;;;;;;;Other;35.28;United Kingdom;21.56;France;15.06;Germany;14.54;Switzerland;13.56;Financials;23.08;IT;21.56;Industrials;18.3;Health Care;10.24;Consumer Staples;9.5;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
