isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;is_leveraged;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker;rating;rating_score;rating_ter_score;rating_size_score;rating_track_record_score;rating_provider_score;rating_performance_score
IE000JKS50V3;Amundi S&P Global Health Care ESG UCITS ETF DR EUR (D);https://www.justetf.com/en/etf-profile.html?isin=IE000JKS50V3;The Amundi S&P Global Health Care ESG UCITS ETF DR EUR (D) seeks to track the S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Health Care index. The S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Health Care index tracks large and mid cap companies from the health care sector. The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). The ETF's TER (total expense ratio) amounts to 0.18% p.a.. The Amundi S&P Global Health Care ESG UCITS ETF DR EUR (D) is the cheapest ETF that tracks the S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Health Care index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi S&P Global Health Care ESG UCITS ETF DR EUR (D) is a small ETF with 43m Euro assets under management. The ETF was launched on 20 September 2022 and is domiciled in Ireland.;Amundi S&P Global Health Care ESG UCITS ETF Dr. EUR (D) se snaží sledovat S&P vyvinutý ex-korea largemidcap udržitelnost zvýšený index zdravotní péče. S&P vyvinula ex-korea largemidcap udržitelnost zvýšená index zdravotní péče, které sleduje velké a střední společnosti ze zdravotnického sektoru. Zahrnuté akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a společností). TER (celkový poměr nákladů) ETF činí 0,18% P.A. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (každoročně). Amundi S&P Global Health Care ESG UCITS ETF Dr EUR (D) je malá ETF s spravováním 43 milionů euro. ETF byla zahájena 20. září 2022 a je v Irsku bydliště.;0.18%;0.18;EUR 43m;43.0;EUR;EUR;Ireland;Amundi;20 September 2022;Distributing;Annually;Physical;;;;Yes;Akcie;False;Globální;103.0;-16.26;;;-10.33;14.27;;;-1.14;;;-21.37;;;-22.59;;;;;gettex;WELG;3;1.53%;1.53;EUR 0.15;0.15;EUR;method2_regex;2025-09-18T16:47:24.384086;success;0;AbbVie, Inc.;6.3;UnitedHealth Group;4.74;AstraZeneca PLC;3.72;Roche Holding AG;3.6;Merck & Co., Inc.;3.57;Novo Nordisk A/S;3.56;Novartis AG;3.33;Abbott Laboratories;3.27;Thermo Fisher Scientific, Inc.;3.13;;;United States;66.8;Other;15.1;Switzerland;8.83;United Kingdom;5.18;Japan;4.09;Consumer Discretionary;1.19;;;;;;;;;gettex;EUR;WELG;;;;XETRA;USD;WELZ;WELZ GYIWELZ;WELGUSD.DEIWELZUSDINAV=SOLA;;XETRA;EUR;WELG;WELG GYIWELG;WELG.DEIWELGEURINAV=SOLA;;;;;;;;;;;;;;;;;;;;
IE000V04SL39;Xtrackers MSCI USA High Dividend Yield ESG UCITS ETF 1D 1D;https://www.justetf.com/en/etf-profile.html?isin=IE000V04SL39;The Xtrackers MSCI USA High Dividend Yield ESG UCITS ETF 1D 1D seeks to track the MSCI USA High Dividend Yield Low Carbon SRI Screened Select index. The MSCI USA High Dividend Yield Low Carbon SRI Screened Select index tracks high dividend paying US stocks. The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). The parent index is the MSCI USA index. The ETF's TER (total expense ratio) amounts to 0.25% p.a.. The Xtrackers MSCI USA High Dividend Yield ESG UCITS ETF 1D 1D is the only ETF that tracks the MSCI USA High Dividend Yield Low Carbon SRI Screened Select index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The Xtrackers MSCI USA High Dividend Yield ESG UCITS ETF 1D 1D is a very small ETF with 5m Euro assets under management. The ETF was launched on 13 September 2023 and is domiciled in Ireland.;Xtrackers MSCI USA Vysoký dividendaový výnos ESG UCITS ETF 1D 1D se snaží sledovat vysoký dividendaový výnos MSCI USA nízkým uhlíkem SRI prověřen vybraný index. Výnos MSCI USA High dividenda Low z uhlíku SRI prověřoval Select Index stopy s vysokou dividendaou platící americké akcie. Zahrnuté akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a společností). Index nadřazení je index MSCI USA. TER (celkový poměr nákladů) činí 0,25% p.a. Xtrackers MSCI USA Vysoký dividendaový výnos ESG UCITS ETF 1D 1d je jediný ETF, který sleduje vysoký dividendaový výnos MSCI USA. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (čtvrtletně). Xtrackers MSCI USA High dividenda Couts ESG UCITS ETF 1D 1D je velmi malý ETF s 5m euro ve spravování. ETF byla zahájena 13. září 2023 a je v Irsku bydliště.;0.25%;0.25;EUR 5m;5.0;EUR;USD;Ireland;Xtrackers;13 September 2023;;Quarterly;Physical;;MSCI USA High Dividend Yield ESG  1D 1D;Equity, United States, Dividend;Yes;Dluhopisy;False;US;96.0;3.37;;;-5.28;18.01;;;0.19;;;-21.3;;;-21.3;;;;;London Stock Exchange;-;4;1.74%;1.74;EUR 0.54;0.54;EUR;method2_regex;2025-09-18T16:47:31.144219;success;0;;;;;;;;;;;;;;;;;;;;;United States;91.41;Other;5.56;;;;;;;Technology;36.55;Health Care;14.33;Consumer Discretionary;7.03;;;;;gettex;EUR;XZDU;;;;London Stock Exchange;USD;XZDU;XZDU LNXZDUEUIV;XZDU.LI8K0INAV.DE;;London Stock Exchange;GBP;-;XDUP LNXZDUGBIV;XDUP.LI8K7INAV.DE;;XETRA;EUR;XZDU;XZDU GRXZDUCHIV;XZDU.DEI8K6INAV.DE;;;;;;;;;;;;;;
DE000A0D8QZ7;iShares STOXX Europe Small 200 UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0D8QZ7;The iShares STOXX Europe Small 200 UCITS ETF (DE) seeks to track the STOXX® Europe Small 200 index. The STOXX® Europe Small 200 index tracks 200 European mid cap stocks, defined as the 200 smallest stocks of the STOXX® Europe 600 Index. The ETF's TER (total expense ratio) amounts to 0.20% p.a.. The iShares STOXX Europe Small 200 UCITS ETF (DE) is the only ETF that tracks the STOXX® Europe Small 200 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares STOXX Europe Small 200 UCITS ETF (DE) is a large ETF with 540m Euro assets under management. The ETF was launched on 4 April 2005 and is domiciled in Germany.;Ishares Stoxx Europe Small 200 UCITS ETF (DE) se snaží sledovat index Stoxx® Europe Small 200. Stoxx® Europe Small 200 indexů sleduje 200 evropských akcií středních kapitálů, definovaných jako 200 nejmenších akcií indexu Stoxx® Europe 600. TER (celkový poměr nákladů) ETF činí 0,20% p.a. Ishares Stoxx Europe Small 200 UCITS ETF (DE) je jediný ETF, který sleduje Stoxx® Europe Small 200 index. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Ishares Stoxx Europe Small 200 UCITS ETF (DE) je velký ETF s managementem 540 milionů euro. ETF byl spuštěn 4. dubna 2005 a má bydliště v Německu.;0.20%;0.2;EUR 540m;540.0;EUR;EUR;Germany;iShares;4 April 2005;;At least annually;Physical;Contractual;;Equity, Europe, Small Cap;;Akcie;False;Evropa;200.0;7.99;34.96;35.23;11.63;14.87;15.17;16.51;0.54;0.69;0.38;-15.24;-15.24;-35.28;-62.95;;;;;gettex;EXSE;3;3.08%;3.08;EUR 1.06;1.06;EUR;method2_regex;2025-09-18T16:47:36.351052;success;0;Elia Group;0.82;Technip Energies NV;0.82;Ringkjøbing Landbobank A/S;0.8;Ackermans & van Haaren NV;0.77;Sectra;0.77;IG Group Holdings;0.77;Flughafen Zürich AG;0.76;Lottomatica Group SpA;0.76;Valmet Corp.;0.76;;;Other;53.69;United Kingdom;18.77;France;9.62;Switzerland;8.08;;;Industrials;19.59;IT;18.77;Financials;18.2;Materials;7.87;Consumer Discretionary;7.5;gettex;EUR;EXSE;;;;Stuttgart Stock Exchange;EUR;EXSE;;;;XETRA;EUR;EXSE;SCXPEX GYSCXPNAV;SCXPEX.DESCXPNAV.DE;;;;;;;;;;;;;;4.0;72.0;17.0;10.0;15.0;10.0;20.0
GB00BNRRF659;CoinShares Physical Staked Cardano;https://www.justetf.com/en/etf-profile.html?isin=GB00BNRRF659;The product tracks the value of the cryptocurrency Cardano. The ETN's TER (total expense ratio) amounts to 0.00% p.a.. The CoinShares Physical Staked Cardano is the cheapest ETN that tracks the Cardano index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The CoinShares Physical Staked Cardano is a small ETN with 33m Euro assets under management. The ETN was launched on 11 March 2022 and is domiciled in Jersey.;Produkt sleduje hodnotu kryptoměny Cardano. TER ETN (celkový poměr výdajů) činí 0,00% p.a. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Fyzický vsazený Cardano Coinshares je malý ETN s managementem 33 milionů euro. ETN byl spuštěn 11. března 2022 a je sídlem v Jersey.;0.00%;0.0;EUR 33m;33.0;EUR;USD;Jersey;;11 March 2022;;;Physical;;;Cryptocurrencies;;Krypto;False;Globální;;146.88;68.09;;-12.22;110.58;84.13;;1.33;0.22;;-59.02;-60.53;;-79.46;;;;;SIX Swiss Exchange;ADAS;3;;;;;;;2025-09-18T16:47:43.294335;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;12.22;;;;;;;;;XETRA;EUR;CSDA;;;;SIX Swiss Exchange;USD;ADAS;;;;gettex;EUR;CSDA;;;;;;;;;;;;;;;;3.0;60.0;30.0;1.0;6.0;5.0;18.0
IE00B1FZSF77;iShares US Property Yield UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B1FZSF77;The iShares US Property Yield UCITS ETF seeks to track the FTSE EPRA/NAREIT United States Dividend+ index. The FTSE EPRA/NAREIT US Dividend+ index tracks listed US real estate companies and Real Estate Investment Trusts (REITS), which have a one-year forecast dividend yield of 2% or greater. The ETF's TER (total expense ratio) amounts to 0.40% p.a.. The iShares US Property Yield UCITS ETF is the only ETF that tracks the FTSE EPRA/NAREIT United States Dividend+ index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The iShares US Property Yield UCITS ETF is a large ETF with 522m Euro assets under management. The ETF was launched on 3 November 2006 and is domiciled in Ireland.;Výnos nemovitosti IShares USA UCITS ETF se snaží sledovat index dividenday Spojených států EPRA/Nareit USA. FTSE EPRA/Nareit US dividenda+ Indexové stopy uváděly americké realitní společnosti a důvěryhodné investice do nemovitostí (REIT), které mají jednoletý výnos pro prognózu 2% nebo vyšší. TER (celkový poměr nákladů) ETF činí 0,40% p.a. Výnos nemovitosti IShares USA UCITS ETF je jediný ETF, který sleduje index FTSE EPRA/Nareit Spojené státy. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (čtvrtletně). Výnos nemovitosti IShares USA UCITS ETF je velký ETF s managementem 522 milionů euro. ETF byl spuštěn 3. listopadu 2006 a má bydliště v Irsku.;0.40%;0.4;EUR 522m;522.0;EUR;USD;Ireland;iShares;3 November 2006;;Quarterly;Physical;;;Real Estate, United States;;Dluhopisy;False;US;94.0;-8.98;-2.4;42.07;-9.18;19.28;24.33;22.77;-0.47;-0.03;0.32;-22.01;-22.01;-30.13;-74.31;;;;;Bolsa Mexicana de Valores;-;10;3.25%;3.25;EUR 0.83;0.83;EUR;method2_regex;2025-09-18T16:47:48.692892;success;0;;;;;;;;;;;;;;;;;;;;;United States;98.37;Other;1.63;;;;;;;IT;5.37;;;;;;;;;London Stock Exchange;GBX;IUSP;;;;gettex;EUR;IQQ7;;;;Stuttgart Stock Exchange;EUR;IQQ7;;;;Bolsa Mexicana de Valores;MXN;-;IDUPN MM;IDUPN.MX;;Borsa Italiana;EUR;IUSP;IUSP IMINAVUSPE;IUSP.MIIUSPINAV.DE;;3.0;55.0;12.0;10.0;15.0;10.0;8.0
IE00B0M62Q58;iShares MSCI World UCITS ETF (Dist);https://www.justetf.com/en/etf-profile.html?isin=IE00B0M62Q58;The iShares MSCI World UCITS ETF (Dist) seeks to track the MSCI World index. The MSCI World index tracks stocks from 23 developed countries worldwide. The ETF's TER (total expense ratio) amounts to 0.50% p.a.. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The iShares MSCI World UCITS ETF (Dist) is a very large ETF with 7,241m Euro assets under management. The ETF was launched on 28 October 2005 and is domiciled in Ireland.;IShares MSCI World UCITS ETF (dist) se snaží sledovat světový index MSCI. Světový index MSCI sleduje akcie z 23 rozvinutých zemí po celém světě. TER (celkový poměr nákladů) ETF činí 0,50% p.a. ETF replikuje výkon podkladového indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). dividenday v ETF jsou distribuovány investorům (čtvrtletně). IShares MSCI World UCITS ETF (DIST) je velmi velký ETF s spravováním 7 241 milionů euro. ETF byl spuštěn 28. října 2005 a je se sídlem v Irsku.;0.50%;0.5;EUR 7241m;7241.0;EUR;USD;Ireland;iShares;28 October 2005;Distributing;Quarterly;Physical;;MSCI World;Equity, World;;Akcie;False;Globální;1319.0;11.28;44.78;89.67;1.64;16.12;14.65;14.96;0.7;0.89;0.91;-20.5;-20.5;-20.5;-52.75;;;;;Bolsa Mexicana de Valores;-;10;1.03%;1.03;EUR 0.79;0.79;EUR;method2_regex;2025-09-18T16:47:55.233080;success;0;Microsoft;4.92;Apple;4.07;Amazon.com, Inc.;2.92;Meta Platforms;2.21;Broadcom;1.71;Alphabet, Inc. A;1.46;Alphabet, Inc. C;1.25;Tesla;1.16;JPMorgan Chase & Co.;1.08;;;United States;68.8;Other;19.63;Japan;5.26;United Kingdom;3.5;Canada;2.81;Technology;28.44;Financials;14.51;Industrials;10.44;Consumer Discretionary;10.24;;;London Stock Exchange;GBX;IWRD;;;;gettex;EUR;IQQW;;;;Stuttgart Stock Exchange;EUR;IQQW;;;;Bolsa Mexicana de Valores;MXN;-;IWRDN MM;IWRDN.MX;;Borsa Italiana;EUR;IWRD;IWRD IMINAVWORE;IWRD.MIIWRDINAV.DE;;4.0;73.0;12.0;16.0;15.0;10.0;20.0
DE000ETC0696;SG ETC Brent Crude Oil Futures-Kontrakt;https://www.justetf.com/en/etf-profile.html?isin=DE000ETC0696;The SG ETC Brent Crude Oil Futures-Kontrakt seeks to track the Brent Crude Oil Futures index. The product tracks the price of futures contracts on Brent Crude Oil. The ETC's TER (total expense ratio) amounts to 0.90% p.a.. The SG ETC Brent Crude Oil Futures-Kontrakt is the only ETC that tracks the Brent Crude Oil Futures index. The ETC replicates the performance of the underlying index synthetically with a swap. The ETC was launched on 9 December 2022 and is domiciled in Germany.;SG atd. Brent Crude Oil Futures-Konntrakt se snaží sledovat index futures na ropu Brent. Produkt sleduje cenu futures kontraktů na ropu Brent. TER (celkový poměr nákladů) ETC činí 0,90% P.A .. SG atd. Brent Fude Oil Futures-Konntrakt je jediný atd., Který sleduje index futures na ropu Brent. ETC replikuje výkon podkladového indexu synteticky s výměnou. ETC bylo zahájeno 9. prosince 2022 a má bydliště v Německu.;0.90%;0.9;;;;EUR;Germany;;9 December 2022;;;Synthetic;;;Commodities, Energy, Crude Oil;;Komodity;False;Globální;;0.45;;;-9.64;31.94;;;0.01;;;-30.33;;;-30.33;;;;;XETRA;SGS2;1;;;;;;;2025-09-18T16:48:00.444551;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;XETRA;EUR;SGS2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IE000WX7BVB0;JPMorgan Global Equity Premium Income Active UCITS ETF USD (acc);https://www.justetf.com/en/etf-profile.html?isin=IE000WX7BVB0;The JPMorgan Global Equity Premium Income Active UCITS ETF USD (acc) is an actively managed ETF. The ETF invests in companies from developed markets worldwide. Undervalued companies are given a higher weighting. Furthermore, additional income is sought through the use of an overlay strategy with derivative financial instruments. The ETF seeks to generate a higher return than the MSCI World index. The ETF's TER (total expense ratio) amounts to 0.35% p.a.. The dividends in the ETF are accumulated and reinvested in the ETF. The JPMorgan Global Equity Premium Income Active UCITS ETF USD (acc) is a small ETF with 78m Euro assets under management. The ETF was launched on 30 November 2023 and is domiciled in Ireland.;JPMorgan Global Equity Premium Income Active UCITS ETF USD (ACC) je aktivně spravovaný ETF. ETF investuje do společností z rozvinutých trhů po celém světě. Podhodnocené společnosti dostávají vyšší váhu. Kromě toho se vyhledává další příjmy pomocí strategie překrytí s derivačními finančními nástroji. ETF se snaží generovat vyšší návratnost než index MSCI World. TER (celkový poměr nákladů) činí 0,35% p.a. dividenday v ETF jsou akumulovány a reinvestovány do ETF. JPMorgan Global Equity Premium Income Active UCITS ETF USD (ACC) je malý ETF s managementem 78 milionů euro. ETF byla zahájena 30. listopadu 2023 a je v Irsku bydliště.;0.35%;0.35;EUR 78m;78.0;EUR;USD;Ireland;JPMorgan;30 November 2023;Accumulating;;Physical;;;Equity, World, Covered Call;;Akcie;False;Globální;239.0;-0.23;;;-3.42;10.8;;;-0.02;;;-11.31;;;-11.31;;;;;London Stock Exchange;JEAG;6;;;;;;;2025-09-18T16:48:07.449870;success;0;Microsoft;1.76;Deutsche Telekom AG;1.66;Johnson & Johnson;1.39;Roper Technologies;1.31;Berkshire Hathaway, Inc.;1.31;Motorola Solutions;1.31;McDonald's Corp.;1.2;PepsiCo, Inc.;1.17;NTT, Inc.;1.13;;;United States;60.68;Other;18.57;Japan;10.22;Germany;5.46;France;5.07;Technology;21.33;Health Care;14.15;Financials;13.4;;;;;gettex;EUR;JEGA;;;;Borsa Italiana;EUR;JEGA;JEGA IMJEGAEUIV;JEGA.MIJEGAEUiv.P;;London Stock Exchange;GBX;JEAG;JEAG LNJEGAGBIV;JEAG.LJEGAGBiv.P;;London Stock Exchange;USD;JEGA;JEGA LNJEGAUSIV;JEGA.LJEGAUSiv.P;;SIX Swiss Exchange;USD;JEGA;JEGA SWJEGAUSIV;JEGA.SJEGAUSiv.P;;;;;;;;
IE000NXF88S1;VanEck Oil Services UCITS ETF A;https://www.justetf.com/en/etf-profile.html?isin=IE000NXF88S1;The VanEck Oil Services UCITS ETF A seeks to track the MarketVector US Listed Oil Services 10% Capped index. The MarketVector US Listed Oil Services 10% Capped index tracks companies that are listed in the US and involved in the exploration and production of oil. The maximum weight of a single company in the index is limited to 10%. The ETF's TER (total expense ratio) amounts to 0.35% p.a.. The VanEck Oil Services UCITS ETF A is the only ETF that tracks the MarketVector US Listed Oil Services 10% Capped index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The VanEck Oil Services UCITS ETF A is a very small ETF with 15m Euro assets under management. The ETF was launched on 31 March 2023 and is domiciled in Ireland.;The Vaneck Oil Services UCITS ETF A usiluje o sledování ropného indexu oleje v USA uvedené v USA. Společnost MarketVetor USA uvedla ropné služby oleje 10% společností Index Index Sleduje společnosti, které jsou uvedeny v USA a podílejí se na průzkumu a výrobě ropy. Maximální hmotnost jedné společnosti v indexu je omezena na 10%. TER (celkový poměr nákladů) ETF činí 0,35% P.A. Vanack Oil Services UCITS ETF A je jediný ETF, který sleduje index Oil Services MarketVetor US Sections 10%. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. The Vaneck Oil Services UCITS ETF A je velmi malý ETF s managementem 15m euro. ETF byl spuštěn 31. března 2023 a má bydliště v Irsku.;0.35%;0.35;EUR 15m;15.0;EUR;USD;Ireland;VanEck;31 March 2023;;;Physical;;;Equity, United States, Energy;;Komodity;False;Globální;24.0;-11.16;;;-15.59;38.49;;;-0.29;;;-38.33;;;-43.45;;;;;Borsa Italiana;-;8;;;;;;;2025-09-18T16:48:14.609368;success;0;Baker Hughes Co.;11.58;TechnipFMC plc;10.65;Halliburton;10.13;Tenaris SA;9.68;Noble Corp Plc;4.6;NOV;4.23;Weatherford International;3.83;Valaris;3.67;Cactus;3.35;;;United States;65.02;Other;15.53;United Kingdom;10.65;Switzerland;3.17;Netherlands;1.23;;;;;;;;;;;Borsa Italiana;EUR;OIH;;;;gettex;EUR;V0IH;;;;Borsa Italiana;EUR;-;OIH IM;;;Euronext Paris;EUR;OIHV;OIHV FPOIHVEUIV;OIHV.PAOIHVEURINAV=IHSM;;London Stock Exchange;USD;OIHV;OIHV LNOIHVUSIV;OIHV.LOIHVINAV=IHSM;;;;;;;;
IE000UOXRAM8;Invesco Dow Jones Islamic Global Developed Markets UCITS ETF Acc;https://www.justetf.com/en/etf-profile.html?isin=IE000UOXRAM8;The Invesco Dow Jones Islamic Global Developed Markets UCITS ETF Acc seeks to track the Dow Jones Islamic Market Developed Markets index. The Dow Jones Islamic Market Developed Markets index tracks stocks from developed markets worldwide which comply with Shariah investment principles. The ETF's TER (total expense ratio) amounts to 0.40% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Invesco Dow Jones Islamic Global Developed Markets UCITS ETF Acc is a large ETF with 885m Euro assets under management. The ETF was launched on 7 January 2022 and is domiciled in Ireland.;Invesco Dow Jones Islamic Global Development Markets UCITS ETF ACC se snaží sledovat islámský trh Dow Jones Index trhů. Islámský trh Dow Jones vyvinul index trhů, které sleduje akcie z rozvinutých trhů po celém světě, které dodržují investiční zásady Shariah. TER (celkový poměr nákladů) ETF činí 0,40% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. Invesco Dow Jones Islamic Global Global Devired Markets UCITS ETF ACC je velký ETF s spravováním 885 milionů euro. ETF byl spuštěn 7. ledna 2022 a má bydliště v Irsku.;0.40%;0.4;EUR 885m;885.0;EUR;USD;Ireland;Invesco;7 January 2022;Accumulating;;Physical;;;Equity, World;;Akcie;False;US;1531.0;8.85;44.66;;-0.71;18.36;16.41;;0.48;0.8;;-23.52;-23.52;;-23.52;;;;;London Stock Exchange;IGDA;2;;;;;;;2025-09-18T16:48:22.753991;success;0;Microsoft;7.96;Apple;6.23;Amazon.com, Inc.;4.44;Meta Platforms;3.38;Broadcom;2.78;Alphabet, Inc. A;2.25;Alphabet, Inc. C;1.82;Tesla;1.74;Visa;1.19;;;United States;75.9;Other;14.86;Japan;4.4;Switzerland;2.73;United Kingdom;2.11;Technology;42.04;Consumer Discretionary;12.11;Health Care;11.2;Industrials;9.78;;;London Stock Exchange;USD;IGDA;IGDA LNIGDAIN;IGDA.LD1ECINAV.DE;;SIX Swiss Exchange;USD;IGDA;IGDA SWIGDAIN;IGDA.SD1ECINAV.DE;;;;;;;;;;;;;;;;;;;;3.0;58.0;12.0;10.0;6.0;10.0;20.0
