isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;is_leveraged;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker;rating;rating_score;rating_ter_score;rating_size_score;rating_track_record_score;rating_provider_score;rating_performance_score
LU2697597719;BNP Paribas Easy Sustainable EUR Government Bond UCITS ETF Distribution;https://www.justetf.com/en/etf-profile.html?isin=LU2697597719;The BNP Paribas Easy Sustainable EUR Government Bond UCITS ETF Distribution is an actively managed ETF. The ETF invests in Euro denominated government bonds issued by Eurozone countries. The bonds included are filtered according to ESG criteria (environmental, social and corporate governance). All maturities are included. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.12% p.a.. The interest income (coupons) in the ETF is distributed to the investors (Annually). The BNP Paribas Easy Sustainable EUR Government Bond UCITS ETF Distribution is a very small ETF with 1m Euro assets under management. The ETF was launched on 11 January 2024 and is domiciled in Luxembourg.;BNP Paribas snadná udržitelná distribuce vládních dluhopisů EUR UCITS ETF je aktivně spravovaná ETF. ETF investuje do euro denominovaných vládních dluhopisů vydaných zeměmi eurozóny. Zahrnuté dluhopisy jsou filtrovány podle kritérií ESG (environmentální, sociální a správa společnosti). Zahrnuty jsou všechna splatností. Hodnocení: Investiční třída. TER (celkový poměr nákladů) ETF činí 0,12% P.A .. Úrokový výnos (kupóny) v ETF je distribuován investorům (ročně). BNP Paribas Easy Sustainable EUR Vládní dluhopisy UCITS ETF Distribuce je velmi malá ETF s 1m euro managementu. ETF byl spuštěn 11. ledna 2024 a je se sídlem v Lucemburku.;0.12%;0.12;EUR 1m;1.0;EUR;EUR;Luxembourg;BNP Paribas;11 January 2024;Distributing;Annually;Physical;;Government Bond;risk  Actively managed    Sustainability  Yes;Yes;Dluhopisy;False;Globální;90.0;-2.33;;;-2.33;4.89;;;-0.48;;;-4.97;;;;;;;;gettex;BJLQ;4;;;;;;;2025-09-18T14:49:52.347555;success;0;;;;;;;;;;;;;;;;;;;;;Other;100.0;;;;;;;;;;;;;;;;;;;gettex;EUR;BJLQ;;;;Euronext Paris;EUR;AGESD;AGESD FPIBJLQ;AGESD.PABJLQINAV=IHSM;;SIX Swiss Exchange;EUR;AGESD;AGESD SEIBJLQ;AGESD.SBJLQINAV=IHSM;;XETRA;EUR;BJLQ;BJLQ GYIBJLQ;BJLQ.DEBJLQINAV=IHSM;;;;;;;;;;;;;;
IE000HGH8PV2;Global X S&P 500 Annual Tail Hedge UCITS ETF USD Accumulating;https://www.justetf.com/en/etf-profile.html?isin=IE000HGH8PV2;The Global X S&P 500 Annual Tail Hedge UCITS ETF USD Accumulating seeks to track the Cboe S&P 500 Annual 30% (-5% to -35%) Buffer Protect index. The Cboe S&P 500 Annual 30% (-5% to -35%) Buffer Protect index tracks the performance of the S&P 500 while using put options in an attempt to buffer investors against 30% of the losses after the first 5% of losses each year. The buffer strategy comes with the drawback that possible value gains are capped. The ETF's TER (total expense ratio) amounts to 0.50% p.a.. The Global X S&P 500 Annual Tail Hedge UCITS ETF USD Accumulating is the only ETF that tracks the Cboe S&P 500 Annual 30% (-5% to -35%) Buffer Protect index. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Global X S&P 500 Annual Tail Hedge UCITS ETF USD Accumulating is a very small ETF with 1m Euro assets under management. The ETF was launched on 7 November 2023 and is domiciled in Ireland.;Globální roční o Tail Hedge UCITS ETF USD se usiluje o to, aby se usiloval o sledování indexu chrání vyrovnávací paměti CBOE S&P 500 (-5% až -35%). Roční CBOE S&P 500 roční 30% (-5% až -35%) Index Referch sleduje výkon S&P 500 a přitom využívá možnosti put ve snaze vyrovnat investory proti 30% ztrát po prvních 5% ztrát každý rok. Strategie vyrovnávací paměti přichází s nevýhodou, že jsou omezeny možné zvýšení hodnoty. TER (celkový poměr nákladů) činí 0,50% p.a. Globální roční roční ocasní hedges UCITS ETF USD je jediným ETF, který sleduje index CBOE S&P 500 (-5% až -35%). ETF replikuje výkon podkladového indexu synteticky s výměnou. dividenday v ETF jsou akumulovány a reinvestovány do ETF. Globální roční akumulační roční o Tail Hedge UCITS ETF Global X S&P 500 je velmi malý ETF s spravováním 1 milionu euro. ETF byl spuštěn 7. listopadu 2023 a má bydliště v Irsku.;0.50%;0.5;EUR 1m;1.0;EUR;USD;Ireland;;7 November 2023;Accumulating;;Synthetic (Unfunded swap);;S&P 500;Equity, United States, Buffer;;Akcie;False;US;;4.08;;;-4.83;11.29;;;0.36;;;-15.48;;;;;;;;gettex;5PAH;6;;;;;;;2025-09-18T14:49:56.771868;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gettex;EUR;5PAH;;;;Borsa Italiana;EUR;SPAH;;;;SIX Swiss Exchange;CHF;SPAH;;;;London Stock Exchange;GBP;SAHP;SPAHGBIV;SAHP.L;;London Stock Exchange;USD;SPAH;SPAHGBIV;SPAH.L;;;;;;;;
IE0006O3TTP9;BNP Paribas Easy ECPI Global ESG Infrastructure UCITS ETF USD Capitalisation;https://www.justetf.com/en/etf-profile.html?isin=IE0006O3TTP9;The BNP Paribas Easy ECPI Global ESG Infrastructure UCITS ETF USD Capitalisation seeks to track the ECPI Global ESG Infrastructure Equity index. The ECPI Global ESG Infrastructure Equity index tracks 100 companies from the global infrastructure sector. ESG (environmental, social and governance) criteria are taken into account in the selection process. The ETF's TER (total expense ratio) amounts to 0.31% p.a.. The BNP Paribas Easy ECPI Global ESG Infrastructure UCITS ETF USD Capitalisation is the cheapest ETF that tracks the ECPI Global ESG Infrastructure Equity index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The BNP Paribas Easy ECPI Global ESG Infrastructure UCITS ETF USD Capitalisation is a very small ETF with 1m Euro assets under management. The ETF was launched on 3 November 2023 and is domiciled in Ireland.;BNP Paribas Easy ECPI Global ESG Infrastructure UCITS ETF USD Capipialization se snaží sledovat eCPI Global ESG Infrastructure Equity Index. Index kapitálu ESG Global ESG Infrastructure Index sleduje 100 společností z globálního sektoru infrastruktury. V procesu výběru se zohledňují kritéria ESG (environmentální, sociální a správa věcí veřejných). TER (celkový poměr nákladů) ETF činí 0,31% P.A. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. BNP Paribas Easy ECPI Global ESG infrastruktura UCITS ETF USD kapitalizace je velmi malá ETF s spravováním 1 milionu euro. ETF byla zahájena 3. listopadu 2023 a je v Irsku bydliště.;0.31%;0.31;EUR 1m;1.0;EUR;USD;Ireland;BNP Paribas;3 November 2023;;;Physical;;;;Yes;Nemovitosti;False;Globální;100.0;11.29;;;9.74;11.31;;;1.0;;;-11.35;;;;;;;;XETRA;BJLB;4;;;;;;;2025-09-18T14:50:01.572014;success;0;;;;;;;;;;;;;;;;;;;;;United States;37.57;Other;34.42;Japan;10.06;France;9.9;Australia;8.05;Industrials;33.9;Technology;17.39;Utilities;15.88;;;;;Euronext Paris;USD;ENGUS;ENGUS FPIENGU;ENGUS.PAENGUSINAV=IHSM;;London Stock Exchange;USD;ENGU;ENGU LNIENGU;;;SIX Swiss Exchange;USD;ENGUS;ENGUS SWIENGU;;;XETRA;USD;BJLB;BJLB GYIENGU;ENGUSINAV=IHSM;;;;;;;;;;;;;;
IE000AYJ75E5;Invesco BulletShares 2026 EUR Corporate Bond UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=IE000AYJ75E5;The Invesco BulletShares 2026 EUR Corporate Bond UCITS ETF Dist seeks to track the Bloomberg 2026 Maturity EUR Corporate Bond Screened index. The Bloomberg 2026 Maturity EUR Corporate Bond Screened index tracks EUR denominated corporate bonds. The index does not reflect a constant maturity range (as is the case with most other bond indices). Instead, only bonds that mature during the designated year (here: 2026) are included in the index. The index consists of ESG (environmental, social and governance) screened corporate bonds. Rating: Investment Grade. Maturity: December 2026 (the ETF will be closed afterwards). The ETF's TER (total expense ratio) amounts to 0.10% p.a.. The Invesco BulletShares 2026 EUR Corporate Bond UCITS ETF Dist is the cheapest ETF that tracks the Bloomberg 2026 Maturity EUR Corporate Bond Screened index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (Quarterly). The Invesco BulletShares 2026 EUR Corporate Bond UCITS ETF Dist is a very small ETF with 1m Euro assets under management. The ETF was launched on 18 June 2024 and is domiciled in Ireland.;Invesco Bulletshares 2026 EUR Corporate Bond UCITS ETF Dist se snaží sledovat index Bloomberg 2026 EUR EUR Corporate Bond. Společnost Bloomberg 2026 EUR EUR Corporate Bond prověřila indexové stopy EUR denominované firemní dluhopisy. Index neodráží konstantní rozsah zralosti (jako je tomu u většiny ostatních indexů Bond). Místo toho jsou do indexu zahrnuty pouze vazby, které dozrávají během určeného roku (zde: 2026). Index se skládá z ESG (environmentální, sociální a správa věcí veřejných) promítaných firemních dluhopisů. Hodnocení: Investiční třída. Dospívání: prosinec 2026 (ETF bude poté uzavřen). TER (celkový poměr nákladů) činí 0,10% P.A .. Invesco Bulletshares 2026 EUR Corporate Bond UCITS ETF DIST je nejlevnější ETF, který sleduje index sprchování společnosti Bloomberg 2026 EUR EUR. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (čtvrtletně). Invesco Bulletshares 2026 EUR Corporate Bond UCITS ETF DIST je velmi malý ETF s 1m euro managementu. ETF byl spuštěn 18. června 2024 a má bydliště v Irsku.;0.10%;0.1;EUR 1m;1.0;EUR;EUR;Ireland;Invesco;18 June 2024;Distributing;Quarterly;Physical;;;;Yes;Dluhopisy;False;Globální;38.0;3.15;;;2.11;1.28;;;2.46;;;-0.26;;;;;;;;Extracted (method 1);BE26;0;3.31%;3.31;EUR 0.18;0.18;EUR;method2_regex;2025-09-18T14:50:08.235265;success;0;;;;;;;;;;;;;;;;;;;;;Other;100.0;;;;;;;;;IT;2.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB00B15KY435;WisdomTree Soybean Oil;https://www.justetf.com/en/etf-profile.html?isin=GB00B15KY435;The WisdomTree Soybean Oil seeks to track the Bloomberg Soybean Oil index. The Bloomberg Soybean Oil index tracks the price of futures contracts on soybean oil. The ETC's TER (total expense ratio) amounts to 0.49% p.a.. The WisdomTree Soybean Oil is the only ETC that tracks the Bloomberg Soybean Oil index. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree Soybean Oil is a very small ETC with 2m Euro assets under management. The ETC was launched on 27 September 2006 and is domiciled in Jersey.;Sójový olej z WisdomTree se snaží sledovat index sójového oleje Bloomberg. Index sójového oleje Bloomberg sleduje cenu futures kontraktů na sójový olej. TER (celkový poměr výdajů) činí 0,49% p.a. Sójový olej z WisdomTree je jediný atd., Který sleduje index sójového oleje Bloomberg. ETC replikuje výkon podkladového indexu synteticky s výměnou. Sójový olej z WisdomTree je velmi malý atd. S managementem 2m euro. ETC bylo zahájeno 27. září 2006 a je bydliště v Jersey.;0.49%;0.49;EUR 2m;2.0;EUR;USD;Jersey;WisdomTree;27 September 2006;;;Synthetic;;;Commodities, Agriculture, Soybean Oil;;Komodity;False;Globální;;22.24;-24.94;102.36;12.17;30.74;30.03;31.33;0.72;-0.3;0.48;-16.48;-49.26;-49.31;;;;;;Extracted (method 1);OD7P;0;;;;;;;2025-09-18T14:50:16.155352;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;41.0;12.0;1.0;15.0;5.0;8.0
LU2777377875;BNP Paribas Easy Low Carbon 100 Europe PAB UCITS ETF SD Dist;https://www.justetf.com/en/etf-profile.html?isin=LU2777377875;The BNP Paribas Easy Low Carbon 100 Europe PAB UCITS ETF SD Dist seeks to track the Low Carbon 100 Europe PAB index. The Low Carbon 100 Europe PAB index tracks tracks 100 companies from Europe. Only companies with low carbon emissions and a high ESG (environmental, social and governance) rating are considered. The ETF's TER (total expense ratio) amounts to 0.30% p.a.. The BNP Paribas Easy Low Carbon 100 Europe PAB UCITS ETF SD Dist is the only ETF that tracks the Low Carbon 100 Europe PAB index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The BNP Paribas Easy Low Carbon 100 Europe PAB UCITS ETF SD Dist is a very small ETF with 1m Euro assets under management. The ETF was launched on 20 March 2024 and is domiciled in Luxembourg.;BNP Paribas Easy Low Carbon 100 Europe Pab UCITS ETF SD Dist se snaží sledovat index PAB s nízkým uhlíkem 100 Europe. Index PAB s nízkým uhlíkem 100 sleduje sledování 100 společností z Evropy. Zvažují se pouze společnosti s emisemi s nízkým uhlíkem a vysokým hodnocením ESG (environmentální, sociální a správa věcí veřejných). TER (celkový poměr nákladů) činí 0,30% P.A. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). BNP Paribas Easy Low Carbon 100 Europe Pab UCITS ETF SD Dist je velmi malý ETF s 1m euro spravovanými aktivy. ETF byla zahájena 20. března 2024 a je sídlí v Lucemburku.;0.30%;0.3;EUR 1m;1.0;EUR;EUR;Luxembourg;BNP Paribas;20 March 2024;Distributing;At least annually;Physical;;;;Yes;Akcie;False;Evropa;99.0;-0.91;;;2.64;14.19;;;-0.06;;;-16.21;;;;;;;;Euronext Paris;LCEUD;1;1.59%;1.59;EUR 20.80;20.8;EUR;method2_regex;2025-09-18T14:50:22.683044;success;0;;;;;;;;;;;;;;;;;;;;;Other;33.85;United Kingdom;23.76;France;19.51;Switzerland;15.87;;;Financials;22.81;Industrials;21.55;Health Care;15.67;Consumer Staples;15.25;;;Euronext Paris;EUR;LCEUD;LCEUD FPILCEUD;LCEUD.PALCEUDINAV=IHSM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IE00BFD26097;First Trust IPOX Europe Equity Opportunities UCITS ETF Acc;https://www.justetf.com/en/etf-profile.html?isin=IE00BFD26097;The First Trust IPOX Europe Equity Opportunities UCITS ETF Acc seeks to track the IPOX® 100 Europe index. The IPOX® 100 Europe index tracks the top 100 recently-listed companies from Europe. The ETF's TER (total expense ratio) amounts to 0.65% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The First Trust IPOX Europe Equity Opportunities UCITS ETF Acc is a very small ETF with 1m Euro assets under management. The ETF was launched on 22 June 2021 and is domiciled in Ireland.;První Trust Ipox Europe Evropské příležitosti UCITS ETF ACC se snaží sledovat index IPOX® 100 Europe. Index Ipox® 100 Europe sleduje 100 nejlepších společností z Evropy. TER (celkový poměr nákladů) ETF činí 0,65% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. První Trust Ipox Europe Equity příležitosti UCITS ETF ACC je velmi malá ETF s 1M euro aktivy. ETF byl spuštěn 22. června 2021 a má bydliště v Irsku.;0.65%;0.65;EUR 1m;1.0;EUR;EUR;Ireland;;22 June 2021;Accumulating;;Physical;;;Equity, Europe;;Akcie;False;Evropa;100.0;15.6;51.87;;10.48;16.3;15.16;;0.96;0.98;;-22.68;-22.68;;;;;;;Borsa Italiana;EFPX;3;;;;;;;2025-09-18T14:50:28.903232;success;0;;;;;;;;;;;;;;;;;;;;;Other;69.61;Germany;10.29;United Kingdom;8.56;France;6.27;Switzerland;5.27;Industrials;11.4;Financials;10.0;Technology;7.82;IT;4.85;Energy;4.13;Borsa Italiana;EUR;EFPX;EFPX IMEFPXINAV;EFPX.MI;;London Stock Exchange;GBX;FPXE;FPXE LN;;;London Stock Exchange;USD;IPXE;IPXE LN;;;;;;;;;;;;;;;2.0;38.0;6.0;1.0;6.0;5.0;20.0
XS2901885553;IncomeShares META Options ETP;https://www.justetf.com/en/etf-profile.html?isin=XS2901885553;"The IncomeShares META Options ETP is an actively managed ETF. The ETP strategy is to buy Meta shares and sell ""out-of-the-money"" (OTM) call options on these shares to generate premia. The ETN's TER (total expense ratio) amounts to 0.55% p.a.. The dividends in the ETN are distributed to the investors (Monthly). The IncomeShares META Options ETP is a very small ETN with 1m Euro assets under management. The ETN was launched on 26 September 2024 and is domiciled in Ireland.";Incomeshares Meta Options ETP je aktivně spravovaná ETF. Strategií ETP je nákup meta akcií a prodávání možností volání „mimo peníze“ (OTM) na tyto akcie, aby se vytvořilo prémii. TER ETN (celkový poměr nákladů) činí 0,55% p.a. dividenday v ETN jsou distribuovány investorům (měsíčně). Incomeshares Meta Options ETP je velmi malá ETN s 1m euro aktiva pod správou. ETN byl spuštěn 26. září 2024 a je sídlem v Irsku.;0.55%;0.55;EUR 1m;1.0;EUR;USD;Ireland;;26 September 2024;;Monthly;Physical;;;Equity, United States, Telecommunication, Covered Call;;Akcie;False;Globální;;;;;10.5;;;;;;;;;;;;;;;London Stock Exchange;METI;3;;;;;;;2025-09-18T14:50:35.580760;success;0;Meta;0.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;10.5;;;;;;;;;London Stock Exchange;GBX;METI;;;;XETRA;EUR;METY;;;;London Stock Exchange;USD;METY;;;;;;;;;;;;;;;;;;;;;;
IE000Y0DQX41;Invesco BulletShares 2030 USD Corporate Bond UCITS ETF GBP Hdg Dist;https://www.justetf.com/en/etf-profile.html?isin=IE000Y0DQX41;The Invesco BulletShares 2030 USD Corporate Bond UCITS ETF GBP Hdg Dist seeks to track the Bloomberg 2030 Maturity USD Corporate Bond Screened (GBP Hedged) index. The Bloomberg 2030 Maturity USD Corporate Bond Screened (GBP Hedged) index tracks US dollar denominated corporate bonds. The index does not reflect a constant maturity range (as is the case with most other bond indices). Instead, only bonds that mature during the designated year (here: 2030) are included in the index. The index consists of ESG (environmental, social and governance) screened corporate bonds. Rating: Investment Grade. Maturity: December 2030 (the ETF will be closed afterwards). Currency hedged to British Pound (GBP). The ETF's TER (total expense ratio) amounts to 0.12% p.a.. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (Quarterly). The Invesco BulletShares 2030 USD Corporate Bond UCITS ETF GBP Hdg Dist is a very small ETF with 1m Euro assets under management. The ETF was launched on 2 July 2024 and is domiciled in Ireland.;Invesco Bulletshares 2030 USD Corporate Bond UCITS ETF GBP HDG DIST se snaží sledovat index společnosti Bloomberg 2030 USD pro screening (GBP Hedged). Index společnosti Bloomberg 2030 Slatnost USD Corporate Bond (GBP Hedged) sleduje americké firemní dluhopisy americkým dolarem. Index neodráží konstantní rozsah zralosti (jako je tomu u většiny ostatních indexů Bond). Místo toho jsou do indexu zahrnuty pouze pouta, které dozrávají během určeného roku (zde: 2030). Index se skládá z ESG (environmentální, sociální a správa věcí veřejných) promítaných firemních dluhopisů. Hodnocení: Investiční třída. Dospívání: prosinec 2030 (ETF bude poté uzavřen). Měna zajišťovala britskou libru (GBP). TER (celkový poměr nákladů) ETF činí 0,12% p.a. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (čtvrtletně). Společnost Invesco Bulletshares 2030 USD Corporate Bond UCITS ETF GBP HDG DIST je velmi malá ETF s 1m euro ve spravování. ETF byl spuštěn 2. července 2024 a je bydliště v Irsku.;0.12%;0.12;EUR 1m;1.0;EUR;GBP;Ireland;Invesco;2 July 2024;Distributing;Quarterly;Physical;;;;Yes;Dluhopisy;False;Globální;495.0;1.85;;;2.61;8.68;;;0.21;;;-6.52;;;;;;;;Extracted (method 1);B30G;0;4.71%;4.71;EUR 0.28;0.28;EUR;method2_regex;2025-09-18T14:50:40.549864;success;0;;;;;;;;;;;;;;;;;;;;;Other;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LU2823898437;BNP Paribas Easy Sustainable EUR Corporate Bond December 2027 UCITS ETF D;https://www.justetf.com/en/etf-profile.html?isin=LU2823898437;The BNP Paribas Easy Sustainable EUR Corporate Bond December 2027 UCITS ETF D seeks to track the Bloomberg Euro Corporate December 2027 Maturity index. The Bloomberg Euro Corporate December 2027 Maturity index tracks EUR denominated corporate bonds. The index does not reflect a constant maturity range (as is the case with most other bond indices). Instead, only bonds that mature during the designated year (here: 2027) are included in the index. The index consists of ESG (environmental, social and governance) screened corporate bonds. Rating: Investment Grade. Maturity: December 2027 (the ETF will be closed afterwards). The ETF's TER (total expense ratio) amounts to 0.12% p.a.. The BNP Paribas Easy Sustainable EUR Corporate Bond December 2027 UCITS ETF D is the cheapest ETF that tracks the Bloomberg Euro Corporate December 2027 Maturity index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The interest income (coupons) in the ETF is distributed to the investors (Annually). The BNP Paribas Easy Sustainable EUR Corporate Bond December 2027 UCITS ETF D is a very small ETF with 1m Euro assets under management. The ETF was launched on 5 June 2024 and is domiciled in Luxembourg.;BNP Paribas Easy udržitelný podnikový dluhopis EUR prosinec 2027 UCITS ETF D se snaží sledovat index splatnosti Bloomberg Euro Corporate prosinec 2027. Index splatnosti Bloomberg Euro Corporate prosinec 2027 sleduje firemní dluhopisy EUR. Index neodráží konstantní rozsah zralosti (jako je tomu u většiny ostatních indexů Bond). Místo toho jsou do indexu zahrnuty pouze vazby, které vyrábějí během určeného roku (zde: 2027). Index se skládá z ESG (environmentální, sociální a správa věcí veřejných) promítaných firemních dluhopisů. Hodnocení: Investiční třída. Dospívání: Prosinec 2027 (ETF bude poté uzavřen). TER (celkový poměr výdajů) ETF činí 0,12% P.A .. BNP Paribas Easy udržitelný podnikový dluhopis EUR prosinec 2027 UCITS ETF D je nejlevnější ETF, který sleduje index splatnosti Bloomberg Euro Corporate prosinec 2027. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (každoročně). BNP Paribas Easy Sustainable EUR Corporate Bond prosinec 2027 UCITS ETF D je velmi malý ETF s managementem 1 milionu euro. ETF byl spuštěn 5. června 2024 a je se sídlem v Lucemburku.;0.12%;0.12;EUR 1m;1.0;EUR;EUR;Luxembourg;BNP Paribas;5 June 2024;;Annually;Physical;;;;Yes;Dluhopisy;False;Globální;242.0;2.46;;;1.17;1.85;;;1.33;;;-1.34;;;;;;;;Extracted (method 1);BJL0;0;;;;;;;2025-09-18T14:50:45.764429;success;0;;;;;;;;;;;;;;;;;;;;;Other;100.0;;;;;;;;;IT;1.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
