isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker
IE00B6TLBW47;iShares J.P. Morgan USD EM Corporate Bond UCITS ETF (Dist);https://www.justetf.com/en/etf-profile.html?isin=IE00B6TLBW47;The iShares J.P. Morgan USD EM Corporate Bond UCITS ETF (Dist) seeks to track the JP Morgan CEMBI Broad Diversified Core index. The JP Morgan CEMBI Broad Diversified Core index tracks corporate bonds from emerging market countries of all maturities, denominated in USD. Rating: Mixed ratings. The ETF's TER (total expense ratio) amounts to 0.50% p.a.. The iShares J.P. Morgan USD EM Corporate Bond UCITS ETF (Dist) is the cheapest ETF that tracks the JP Morgan CEMBI Broad Diversified Core index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (Semi annually). The iShares J.P. Morgan USD EM Corporate Bond UCITS ETF (Dist) is a large ETF with 651m Euro assets under management. The ETF was launched on 17 April 2012 and is domiciled in Ireland. Show more Show less;IShares J.P. Morgan USD EM Corporate Bond UCITS ETF (Dist) se snaží sledovat jp Morgan Cembi Broad Diversified Core Index.JP Morgan Cembi Broad Diversified Core Index sleduje firemní dluhopisy z rozvíjejících se zemí trhu všech splatností, denominované v USD.Hodnocení: Smíšené hodnocení.TER (celkový poměr nákladů) činí 0,50% P.A .. ISShares J.P. Morgan USD EM Corporate Bond UCITS ETF (DIST) je nejlevnější ETF, který sleduje široký diverzifikovaný jádrový index JP Morgan Cembi.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (semifinále každoročně).IShares J.P. Morgan USD EM Corporate Bond UCITS ETF (DIST) je velký ETF s managementem 651 milionů euro.ETF byl spuštěn 17. dubna 2012 a je se sídlem v Irsku.Ukázat více show méně;0.50%;0.5;EUR 651m;651.0;EUR;USD;Ireland;iShares;17 April 2012;Distributing;Semi annually;Physical;;;Bonds, USD, Emerging Markets, Corporate, All maturities;;Dluhopisy;US;1200.0;0.65;6.5;13.29;-5.0;8.5;7.92;7.66;0.08;;;-10.76;;;;;;;;Extracted (method 1);IS0Q;7;5.74%;5.74;EUR 4.50;4.5;EUR;method2_regex;2025-09-16T22:01:24.241627;success;0;;;;;;;;;;;;;;;;;;;;;Other;73.67;United States;5.37;Netherlands;3.97;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B6X2VY59;iShares EUR Corporate Bond Interest Rate Hedged ESG SRI UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B6X2VY59;The iShares EUR Corporate Bond Interest Rate Hedged ESG SRI UCITS ETF seeks to track the Bloomberg MSCI EUR Corporate Interest Rate Hedged ESG SRI index. The Bloomberg MSCI EUR Corporate Interest Rate Hedged ESG SRI index tracks Euro-denominated corporate bonds, while hedging against underlying interest rate risk of Euro corporate bonds in the form of German government bond yield risk. The securities included are filtered according to ESG criteria (environmental, social and corporate governance). The ETF's TER (total expense ratio) amounts to 0.25% p.a.. The iShares EUR Corporate Bond Interest Rate Hedged ESG SRI UCITS ETF is the only ETF that tracks the Bloomberg MSCI EUR Corporate Interest Rate Hedged ESG SRI index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (Semi annually). The iShares EUR Corporate Bond Interest Rate Hedged ESG SRI UCITS ETF has 202m Euro assets under management. The ETF was launched on 22 October 2012 and is domiciled in Ireland. Show more Show less;Úroková sazba Ishares EUR Corporate dluhopisy zajišťovala ESG Sri UCITS ETF se snaží sledovat index ESG SRI ESG SRI Bloomberg MSCI EUR.Úroková úroková sazba Bloomberg MSCI EUR zajišťuje index ESG SRI index s euro denominovanými podnikovými dluhopisy a zároveň zajišťuje základní úrokové riziko euro firemních dluhopisů ve formě německého vládního dluhopisu.Zahrnuté cenné papíry jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a řízení společností).TER (celkový poměr nákladů) činí 0,25% P.A .. Úroková sazba EUR EUR EUR ESG SRI UCITS ETF je jediným ETF, který sleduje společnost Bloomberg MSCI EUR pro zajištění indexu ESG SRI.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (semifinále každoročně).Úroková sazba IShares EUR Corporate dluhopisy zajišťované ESG Sri UCITS ETF má spravování 202 milionů euro.ETF byla spuštěna 22. října 2012 a je bydliště v Irsku.Ukázat více show méně;0.25%;0.25;EUR 202m;202.0;EUR;EUR;Ireland;iShares;22 October 2012;;Semi annually;Physical;;;;Yes;Dluhopisy;Globální;1817.0;5.94;18.65;14.18;3.5;1.58;1.86;1.84;3.76;;;-1.58;;;;;;;;Extracted (method 1);IS0Y;8;3.38%;3.38;EUR 3.36;3.36;EUR;method2_regex;2025-09-16T22:01:31.373882;success;0;;;;;;;;;;;;;;;;;;;;;Other;53.73;France;16.45;United States;14.46;Netherlands;8.93;Germany;6.43;;;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Euronext Amsterdam;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;
IE00B6X4BP29;WisdomTree Gold 3x Daily Short;https://www.justetf.com/en/etf-profile.html?isin=IE00B6X4BP29;The product tracks the three times leveraged inverse performance of futures contracts on gold. The ETC's TER (total expense ratio) amounts to 0.99% p.a.. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree Gold 3x Daily Short is a very small ETC with 13m Euro assets under management. The ETC was launched on 20 December 2012 and is domiciled in Ireland. Show more Show less;Produkt sleduje třikrát využívající inverzní výkon futures kontraktů na zlato.TER (celkový poměr nákladů) ETC činí 0,99% p.a. ETC replikuje výkon podkladového indexu synteticky s výměnou.WisdomTree Gold 3x Daily Short je velmi malá atd. S 13m euro managementu.ETC byla zahájena 20. prosince 2012 a má bydliště v Irsku.Ukázat více show méně;0.99%;0.99;EUR 13m;13.0;EUR;USD;Ireland;WisdomTree;20 December 2012;;;Synthetic;;;risk  Short, Leverage    Sustainability  No;;Komodity;Globální;;-67.97;-91.25;;-68.46;55.29;47.85;55.33;;;;-70.26;;;;;;;;Extracted (method 1);PCFN;5;;;;;;;2025-09-16T22:01:37.405509;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
IE00B6YX5B26;SPDR S&P Emerging Markets Dividend Aristocrats UCITS ETF (Dist);https://www.justetf.com/en/etf-profile.html?isin=IE00B6YX5B26;The SPDR S&P Emerging Markets Dividend Aristocrats UCITS ETF (Dist) seeks to track the S&P Emerging Markets High Yield Dividend Aristocrats index. The S&P Emerging Markets High Yield Dividend Aristocrats index tracks the performance of high-dividend-yielding companies within the S&P Emerging Plus LargeMidCap index that have increased or maintained dividends for at least five consecutive years. The ETF's TER (total expense ratio) amounts to 0.55% p.a.. The SPDR S&P Emerging Markets Dividend Aristocrats UCITS ETF (Dist) is the only ETF that tracks the S&P Emerging Markets High Yield Dividend Aristocrats index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Semi annually). The SPDR S&P Emerging Markets Dividend Aristocrats UCITS ETF (Dist) has 125m Euro assets under management. The ETF was launched on 14 October 2011 and is domiciled in Ireland. Show more Show less;SPDR S&P Emerging Markets dividenda Aristocrats UCITS ETF (dist) se snaží sledovat index rozvíjejících se trhů S&P s vysokým výnosem aristokraty.Index aristokratů s vysokým výnosem s vysokými výnosy S&P sleduje výkon vysoce dividenda výnosových společností v rozvíjejících se indexu S&P plus largemidcap index, který zvýšil nebo udržoval dividenday po dobu nejméně pěti po sobě jdoucích let.TER (celkový poměr nákladů) ETF činí 0,55% p.a. SPDR S&P Emerging Markets dividenda Aristocrats UCITS ETF (dist) je jediný ETF, který sleduje index rozvíjejících se trhů S&P s vysokým výnosem aristokratů.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (polo každoročně).SPDR S&P Emerging Markets dividenda Aristocrats UCITS ETF (dist) má 125 milionů euro.ETF byl spuštěn 14. října 2011 a je se sídlem v Irsku.Ukázat více show méně;0.55%;0.55;EUR 125m;125.0;EUR;USD;Ireland;SPDR;14 October 2011;Distributing;Semi annually;Physical;;;Equity, Emerging Markets, Dividend;;Akcie;Evropa;50.0;16.07;30.6;58.01;6.0;14.82;14.54;14.32;1.08;;;-15.37;;;;;;;;Extracted (method 1);SPYV;7;3.92%;3.92;EUR 0.56;0.56;EUR;method2_regex;2025-09-16T22:01:43.269266;success;0;;;;;;;;;;;;;;;;;;;;;China;31.84;Other;30.7;;;;;;;Financials;25.96;Industrials;17.51;Technology;13.62;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B6YX5C33;SPDR S&P 500 UCITS ETF (Dist);https://www.justetf.com/en/etf-profile.html?isin=IE00B6YX5C33;The SPDR S&P 500 UCITS ETF (Dist) seeks to track the S&P 500® index. The S&P 500® index tracks the 500 largest US stocks. The ETF's TER (total expense ratio) amounts to 0.03% p.a.. The SPDR S&P 500 UCITS ETF (Dist) is the cheapest ETF that tracks the S&P 500® index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The SPDR S&P 500 UCITS ETF (Dist) is a very large ETF with 14,449m Euro assets under management. The ETF was launched on 19 March 2012 and is domiciled in Ireland. Show more Show less;SPDR S&P 500 UCITS ETF (Dist) se snaží sledovat index S&P 500®.Index S&P 500® sleduje 500 největších amerických akcií.TER (celkový poměr nákladů) ETF činí 0,03% p.a. SPDR S&P 500 UCITS ETF (DIST) je nejlevnější ETF, který sleduje index S&P 500®.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (čtvrtletně).SPDR S&P 500 UCITS ETF (DIST) je velmi velký ETF s řízením 14 449 milionů euro.ETF byl spuštěn 19. března 2012 a je se sídlem v Irsku.Ukázat více show méně;0.03%;0.03;EUR 14449m;14449.0;EUR;USD;Ireland;SPDR;19 March 2012;Distributing;Quarterly;Physical;;S&P 500;Equity, United States;;Akcie;US;503.0;11.92;49.26;108.69;0.06;20.02;17.63;17.9;0.6;;;-22.59;;;;;;;;Extracted (method 1);SPY5;8;1.04%;1.04;EUR 5.87;5.87;EUR;method2_regex;2025-09-16T22:01:51.327225;success;0;Nvidia;8.07;Microsoft;7.38;Apple;5.77;Amazon;4.12;Meta;3.13;Alphabet;2.08;Tesla;1.61;Berkshire Hathaway;1.61;;;;;United States;95.85;Other;2.76;;;;;;;Technology;36.33;Financials;10.98;Consumer Discretionary;10.54;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B6YX5D40;SPDR S&P US Dividend Aristocrats UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B6YX5D40;The SPDR S&P US Dividend Aristocrats UCITS ETF seeks to track the S&P High Yield Dividend Aristocrats index. The S&P High Yield Dividend Aristocrats index tracks the stocks of the S&P Composite 1500 index that have increased dividends every year for at least 20 consecutive years. The ETF's TER (total expense ratio) amounts to 0.35% p.a.. The SPDR S&P US Dividend Aristocrats UCITS ETF is the only ETF that tracks the S&P High Yield Dividend Aristocrats index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The SPDR S&P US Dividend Aristocrats UCITS ETF is a very large ETF with 2,949m Euro assets under management. The ETF was launched on 14 October 2011 and is domiciled in Ireland. Show more Show less;SPDR S&P US dividenda Aristocrats UCITS ETF se snaží sledovat index aristokratů s vysokým výnosem S&P.Index aristokratů s vysokým výnosem S&P sleduje akcie indexu S&P Composite 1500, který každý rok zvyšuje dividenday po dobu nejméně 20 po sobě jdoucích let.TER (celkový poměr nákladů) ETF činí 0,35% p.a. SPDR S&P US dividenda Aristocrats UCITS ETF je jediný ETF, který sleduje index aristokratů s vysokým výnosem S&P.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (čtvrtletně).SPDR S&P US dividenda Aristocrats UCITS ETF je velmi velký ETF s spravováním 2 949 milionů euro.ETF byl spuštěn 14. října 2011 a je se sídlem v Irsku.Ukázat více show méně;0.35%;0.35;EUR 2949m;2949.0;EUR;USD;Ireland;SPDR;14 October 2011;;Quarterly;Physical;;;Equity, United States, Dividend;;Akcie;US;149.0;-3.81;4.4;66.28;-5.33;16.04;15.54;16.17;;;;-17.84;;;;;;;;Extracted (method 1);SPYD;7;2.18%;2.18;EUR 1.43;1.43;EUR;method2_regex;2025-09-16T22:01:56.705040;success;0;;;;;;;;;;;;;;;;;;;;;United States;93.36;Other;3.54;United Kingdom;1.51;;;;;Industrials;17.65;Utilities;15.4;Consumer Staples;14.21;Financials;10.12;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B6YX5F63;SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B6YX5F63;The SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF seeks to track the Bloomberg Euro 1-3 Year Treasury Bond index. The Bloomberg Euro 1-3 Year Treasury Bond index tracks the performance of EU government bonds. Maturity: 1-3 years. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF is the only ETF that tracks the Bloomberg Euro 1-3 Year Treasury Bond index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (Semi annually). The SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF is a large ETF with 975m Euro assets under management. The ETF was launched on 14 November 2011 and is domiciled in Ireland. Show more Show less;SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF se snaží sledovat index Bloomberg EUR 1-3 Year Treasury Bond.Index Bloomberg EURO 1-3 roky pokladniční dluhopisy sleduje výkon vládních dluhopisů EU.Zralost: 1-3 roky.Hodnocení: Investiční třída.TER (celkový poměr výdajů) ETF činí 0,15% P.A .. SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF je jediný ETF, který sleduje index Treasury Bloomberg EUR 1-3 roky.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (semifinále každoročně).SPDR Bloomberg 1-3 roky Euro Government Bond UCITS ETF je velký ETF s 975m euro managementu.ETF byl spuštěn 14. listopadu 2011 a je se sídlem v Irsku.Ukázat více show méně;0.15%;0.15;EUR 975m;975.0;EUR;EUR;Ireland;SPDR;14 November 2011;;Semi annually;Physical;;Bloomberg 1-3 Year Euro Government Bond;;;Dluhopisy;Evropa;98.0;0.83;4.88;0.21;-0.13;1.68;1.78;1.63;0.49;;;-1.36;;;;;;;;Extracted (method 1);SYB3;8;;;;;;;2025-09-16T22:02:02.822525;success;0;;;;;;;;;;;;;;;;;;;;;Other;27.98;France;20.36;Germany;15.29;;;;;IT;22.78;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B6YX5H87;SPDR Bloomberg SASB 0-3 Year Euro Corporate ESG UCITS ETF (Acc);https://www.justetf.com/en/etf-profile.html?isin=IE00B6YX5H87;The SPDR Bloomberg SASB 0-3 Year Euro Corporate ESG UCITS ETF (Acc) seeks to track the Bloomberg SASB Euro Corporate 0-3 year ESG Ex-Controversies Select index. The Bloomberg SASB Euro Corporate 0-3 year ESG Ex-Controversies Select index tracks ESG (environmental, social and governance) screened, Euro denominated corporate bonds. Time to maturity: 0-3 years. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.12% p.a.. The SPDR Bloomberg SASB 0-3 Year Euro Corporate ESG UCITS ETF (Acc) is the only ETF that tracks the Bloomberg SASB Euro Corporate 0-3 year ESG Ex-Controversies Select index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The SPDR Bloomberg SASB 0-3 Year Euro Corporate ESG UCITS ETF (Acc) has 422m Euro assets under management. The ETF was launched on 3 May 2022 and is domiciled in Ireland. Show more Show less;SPDR Bloomberg SASB 0-3 Year Euro Corporate ESG UCITS ETF (ACC) se snaží sledovat Bloomberg SASB Euro Corporate 0-3 Year ESG Ex-Controversies Select Index.Bloomberg SASB Euro Corporate 0-3 Year ESG Ex-Controversies Select Index sleduje ESG (environmentální, sociální a správa věcí veřejných) promítané, euro denominované firemní dluhopisy.Čas do zralosti: 0-3 roky.Hodnocení: Investiční třída.TER (celkový poměr nákladů) ETF činí 0,12% p.a. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF.SPDR Bloomberg SASB 0-3 Year Euro Corporate ESG UCITS ETF (ACC) má ve správě 422 milionů euro aktiv.ETF byl spuštěn 3. května 2022 a je se sídlem v Irsku.Ukázat více show méně;0.12%;0.12;EUR 422m;422.0;EUR;EUR;Ireland;SPDR;3 May 2022;Accumulating;;Physical;;Bloomberg SASB 0-3 Year Euro Corporate ESG;;Yes;Dluhopisy;Evropa;633.0;3.76;11.22;;2.4;0.91;1.14;;4.12;;;-0.22;;;;;;;;Extracted (method 1);SPPS;5;;;;;;;2025-09-16T22:02:08.698305;success;0;;;;;;;;;;;;;;;;;;;;;Other;45.16;France;19.63;Netherlands;14.47;United States;11.41;Germany;9.33;IT;11.41;;;;;;;;;Euronext Amsterdam;EUR;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
IE00B6YX5K17;SPDR Bloomberg 1-5 Year Gilt UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B6YX5K17;The SPDR Bloomberg 1-5 Year Gilt UCITS ETF seeks to track the Bloomberg UK Gilt 1-5 index. The Bloomberg UK Gilt 1-5 index tracks the UK Government bond (Gilt) market. Time to maturity: 1-5 years. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The SPDR Bloomberg 1-5 Year Gilt UCITS ETF is the only ETF that tracks the Bloomberg UK Gilt 1-5 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The interest income (coupons) in the ETF is distributed to the investors (Semi annually). The SPDR Bloomberg 1-5 Year Gilt UCITS ETF has 291m Euro assets under management. The ETF was launched on 17 May 2012 and is domiciled in Ireland. Show more Show less;SPDR Bloomberg 1-5 Year Gilt UCITS ETF se snaží sledovat index Bloomberg UK zlacený 1-5.Index Bloomberg UK zlacený 1-5 index sleduje trh vládních dluhopisů ve Velké Británii.Čas do zralosti: 1-5 let.Hodnocení: Investiční třída.TER (celkový poměr nákladů) činí 0,15% p.a. SPDR Bloomberg 1-5 Year Gilt UCITS ETF je jediný ETF, který sleduje index Bloomberg UK zlacený 1-5.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (semifinále každoročně).SPDR Bloomberg 1-5 Year Gilt UCITS ETF má ve správě 291 milionů euro aktiv.ETF byla spuštěna 17. května 2012 a je bydliště v Irsku.Ukázat více show méně;0.15%;0.15;EUR 291m;291.0;EUR;GBP;Ireland;SPDR;17 May 2012;;Semi annually;Physical;;Bloomberg 1-5 Year Gilt;;;Dluhopisy;Globální;14.0;0.81;9.98;7.94;-0.58;5.34;6.13;6.29;0.15;;;-4.12;;;;;;;;Extracted (method 1);SYB5;5;3.55%;3.55;EUR 2.00;2.0;EUR;method2_regex;2025-09-16T22:02:14.778621;success;0;;;;;;;;;;;;;;;;;;;;;United Kingdom;87.57;Other;12.43;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
IE00B6YX5L24;SPDR Bloomberg 15+ Year Gilt UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B6YX5L24;The SPDR Bloomberg 15+ Year Gilt UCITS ETF seeks to track the Bloomberg UK Gilt 15+ index. The Bloomberg UK Gilt 15+ index tracks the UK Government bond (Gilt) market. Time to maturity: minimum 15 years. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The SPDR Bloomberg 15+ Year Gilt UCITS ETF is the only ETF that tracks the Bloomberg UK Gilt 15+ index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The interest income (coupons) in the ETF is distributed to the investors (Semi annually). The SPDR Bloomberg 15+ Year Gilt UCITS ETF is a large ETF with 721m Euro assets under management. The ETF was launched on 17 May 2012 and is domiciled in Ireland. Show more Show less;SPDR Bloomberg 15+ Year Gilt UCITS ETF se snaží sledovat index Bloomberg UK zlacený 15+.Bloomberg UK zlacený 15+ index sleduje trh vládních dluhopisů ve Velké Británii.Čas na zralost: Minimálně 15 let.Hodnocení: Investiční třída.TER (celkový poměr nákladů) ETF činí 0,15% p.a. SPDR Bloomberg 15+ Year Gilt UCITS ETF je jediný ETF, který sleduje index Bloomberg UK zlacený 15+.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (semifinále každoročně).SPDR Bloomberg 15+ rok Gilt UCITS ETF je velký ETF s správou aktiv 721 milionů euro.ETF byla spuštěna 17. května 2012 a je bydliště v Irsku.Ukázat více show méně;0.15%;0.15;EUR 721m;721.0;EUR;GBP;Ireland;SPDR;17 May 2012;;Semi annually;Physical;;Bloomberg 15;;;Dluhopisy;Globální;28.0;-13.8;-17.07;-46.96;-5.69;14.27;21.06;19.73;;;;-17.6;;;;;;;;Extracted (method 1);SYBL;5;5.09%;5.09;EUR 2.02;2.02;EUR;method2_regex;2025-09-16T22:02:22.246169;success;0;;;;;;;;;;;;;;;;;;;;;United Kingdom;94.23;Other;5.77;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
