isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker
IE00B3XXRP09;Vanguard S&P 500 UCITS ETF (USD) Distributing;https://www.justetf.com/en/etf-profile.html?isin=IE00B3XXRP09;The Vanguard S&P 500 UCITS ETF (USD) Distributing seeks to track the S&P 500® index. The S&P 500® index tracks the 500 largest US stocks. The ETF's TER (total expense ratio) amounts to 0.07% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The Vanguard S&P 500 UCITS ETF (USD) Distributing is a very large ETF with 41,797m Euro assets under management. The ETF was launched on 22 May 2012 and is domiciled in Ireland. Show more Show less;Distribuce Vanguard S&P 500 UCITS ETF (USD) se snaží sledovat index S&P 500®.Index S&P 500® sleduje 500 největších amerických akcií.TER (celkový poměr nákladů) ETF činí 0,07% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (čtvrtletně).Distribuce Vanguard S&P 500 UCITS ETF (USD) je velmi velká ETF s managementem 41 797 mil. EUR.ETF byl spuštěn 22. května 2012 a má bydliště v Irsku.Ukázat více show méně;0.07%;0.07;EUR 41797m;41797.0;EUR;USD;Ireland;Vanguard;22 May 2012;Distributing;Quarterly;Physical;;S&P 500;Equity, United States;;Akcie;US;502.0;11.91;49.28;108.87;0.04;20.63;17.87;18.09;0.58;;;-23.75;;;;;;;;Extracted (method 1);VUSA;10;0.81%;0.81;EUR 0.86;0.86;EUR;method2_regex;2025-09-16T21:44:53.660326;success;0;Nvidia;8.03;Microsoft;7.34;Apple;5.74;Amazon;4.09;Meta;3.11;Alphabet;2.07;Tesla;1.6;Berkshire Hathaway;1.6;;;;;United States;95.54;Other;3.08;;;;;;;Technology;36.36;Financials;10.93;Consumer Discretionary;10.48;;;;;London Stock Exchange;GBP;;;;;Frankfurt Stock Exchange;EUR;;;;;Stuttgart Stock Exchange;EUR;;;;;Euronext Amsterdam;EUR;;;;;Six Swiss Exchange;CHF;;;;
IE00B3Y8D011;Xtrackers Portfolio Income UCITS ETF 1D;https://www.justetf.com/en/etf-profile.html?isin=IE00B3Y8D011;The Xtrackers Portfolio Income UCITS ETF 1D is an actively managed ETF. The Xtrackers Portfolio Income strategy invests in a globally diversified portfolio consisting of equity, bond, and commodity ETFs. The tactical allocation is reviewed and rebalanced quarterly. Equity share: minimum 15%, maximum 30%. Bond share: minimum 60%, maximum 85%. Commodity share: maximum 10%. The ETF's TER (total expense ratio) amounts to 0.65% p.a.. The dividends in the ETF are distributed to the investors (Semi annually). The Xtrackers Portfolio Income UCITS ETF 1D is a small ETF with 60m Euro assets under management. The ETF was launched on 4 February 2011 and is domiciled in Ireland. Show more Show less;Příjmy portfolia Xtrackers UCITS ETF 1D je aktivně spravovaná ETF.Strategie příjmů portfolia Xtrackers investuje do globálně diverzifikovaného portfolia sestávajícího z ETF s vlastním kapitálem, dluhopisy a komoditami.Taktická alokace je přezkoumána a znovu vyvážena čtvrtletně.Akciový podíl: Minimálně 15%, maximálně 30%.Akcie dluhopisů: Minimálně 60%, maximálně 85%.Komoditní podíl: maximálně 10%.TER ETF (celkový poměr nákladů) činí 0,65% p.a. dividenday v ETF jsou distribuovány investorům (polo každoročně).Příjmy portfolia Xtrackers UCITS ETF 1D je malá ETF s řízením 60 milionů euro.ETF byl spuštěn 4. února 2011 a je se sídlem v Irsku.Ukázat více show méně;0.65%;0.65;EUR 60m;60.0;EUR;EUR;Ireland;Xtrackers;4 February 2011;;Semi annually;Physical;;;Equity, World;;Ostatní;Ostatní;9903.0;4.1;16.19;16.52;1.87;4.05;4.11;5.25;1.01;;;-5.42;;;;;;;;Extracted (method 1);XS7W;5;5.51%;5.51;EUR 0.72;0.72;EUR;method2_regex;2025-09-16T21:45:00.912210;success;0;;;;;;;;;;;;;;;;;;;;;Other;80.62;United States;14.12;Japan;2.75;China;1.46;;;IT;14.12;Technology;7.14;Financials;4.52;Consumer Discretionary;3.21;Industrials;2.77;Stuttgart Stock Exchange;EUR;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
IE00B3YC1100;Invesco US Industrials Sector UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B3YC1100;The Invesco US Industrials Sector UCITS ETF seeks to track the S&P Select Sector Capped 20% Industrials index. The S&P Select Sector Capped 20% Industrials index tracks the industrials sector of the USA. Single stocks are limited to a maximum of 20%. The ETF's TER (total expense ratio) amounts to 0.14% p.a.. The Invesco US Industrials Sector UCITS ETF is the only ETF that tracks the S&P Select Sector Capped 20% Industrials index. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Invesco US Industrials Sector UCITS ETF has 109m Euro assets under management. The ETF was launched on 16 December 2009 and is domiciled in Ireland. Show more Show less;Sektor Invesco USA Industrials UCITS ETF se snaží sledovat sektor S&P Select omezený na 20% index průmyslových indexů.Sektor S&P Select zakončil 20% index průmyslových indexů sleduje průmyslový sektor USA.Jednotlivé akciíy jsou omezeny na maximálně 20%.TER (celkový poměr výdajů) ETF činí 0,14% P.A. Sektor Invesco US Industrials UCITS ETF je jediný ETF, který sleduje sektor S&P Select omezený 20% index průmyslových společností.ETF replikuje výkon podkladového indexu synteticky s výměnou.dividenday v ETF jsou akumulovány a reinvestovány do ETF.Sektor Invesco USA Industrials UCITS ETF má ve správě aktiv 109 milionů EUR.ETF byla spuštěna 16. prosince 2009 a je bydliště v Irsku.Ukázat více show méně;0.14%;0.14;EUR 109m;109.0;EUR;USD;Ireland;Invesco;16 December 2009;;;Synthetic (Unfunded swap);;;Equity, United States, Industrials;;Ostatní;US;;11.06;47.52;108.13;2.43;20.98;18.34;18.53;0.53;;;-21.82;;;;;;;;Extracted (method 1);SML6;5;;;;;;;2025-09-16T21:45:09.124874;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Six Swiss Exchange;CHF;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
IE00B3YCGJ38;Invesco S&P 500 UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B3YCGJ38;The Invesco S&P 500 UCITS ETF seeks to track the S&P 500® index. The S&P 500® index tracks the 500 largest US stocks. The ETF's TER (total expense ratio) amounts to 0.05% p.a.. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Invesco S&P 500 UCITS ETF is a very large ETF with 28,972m Euro assets under management. The ETF was launched on 20 May 2010 and is domiciled in Ireland. Show more Show less;Invesco S&P 500 UCITS ETF se snaží sledovat index S&P 500®.Index S&P 500® sleduje 500 největších amerických akcií.ETF TER (celkový poměr nákladů) činí 0,05% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou.dividenday v ETF jsou akumulovány a reinvestovány do ETF.Invesco S&P 500 UCITS ETF je velmi velký ETF s managementem 28 972 mil. EUR.ETF byl spuštěn 20. května 2010 a je se sídlem v Irsku.Ukázat více show méně;0.05%;0.05;EUR 28972m;28972.0;EUR;USD;Ireland;Invesco;20 May 2010;;;Synthetic (Unfunded swap);;S&P 500;Equity, United States;;Akcie;US;;12.14;50.2;111.09;0.21;20.03;17.6;17.91;0.61;;;-22.59;;;;;;;;Extracted (method 1);P500;7;;;;;;;2025-09-16T21:45:18.196006;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Euronext Amsterdam;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B3YLTY66;SPDR MSCI All Country World Investable Market UCITS ETF (Acc);https://www.justetf.com/en/etf-profile.html?isin=IE00B3YLTY66;The SPDR MSCI All Country World Investable Market UCITS ETF (Acc) seeks to track the MSCI All Country World Investable Market (ACWI IMI) index. The MSCI All Country World Investable Market Index (ACWI IMI) tracks stocks from 23 developed and 24 emerging markets worldwide. It covers securities across large, mid and small cap size segments. The ETF's TER (total expense ratio) amounts to 0.17% p.a.. The SPDR MSCI All Country World Investable Market UCITS ETF (Acc) is the cheapest and largest ETF that tracks the MSCI All Country World Investable Market (ACWI IMI) index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The SPDR MSCI All Country World Investable Market UCITS ETF (Acc) is a very large ETF with 2,579m Euro assets under management. The ETF was launched on 13 May 2011 and is domiciled in Ireland. Show more Show less;SPDR MSCI All Country World Investovatelný trh UCITS ETF (ACC) se snaží sledovat index MSCI All Country World Investovatelný trh (ACWI IMI).MSCI All Country World Investovatelný tržní index (ACWI IMI) sleduje akcie z 23 vyvinutých a 24 rozvíjejících se trhů po celém světě.Pokrývá cenné papíry ve velkých, středních a malých segmentech velikosti čepice.TER (celkový poměr nákladů) ETF činí 0,17% P.A .. SPDR MSCI All Country World Investovatelný trh UCITS ETF (ACC) je nejlevnější a největší ETF, který sleduje index MSCI All Country World Investovately Market (ACWI IMI).ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.SPDR MSCI All Country World Investovatelný trh UCITS ETF (ACC) je velmi velký ETF s managementem 2 579 mil. EUR.ETF byl spuštěn 13. května 2011 a je se sídlem v Irsku.Ukázat více show méně;0.17%;0.17;EUR 2579m;2579.0;EUR;USD;Ireland;SPDR;13 May 2011;Accumulating;;Physical;;MSCI All Country World Investable Market;Equity, World;;Akcie;Globální;3908.0;12.47;42.02;84.52;3.65;15.66;13.94;14.17;0.8;;;-20.18;;;;;;;;Extracted (method 1);SPYI;8;;;;;;;2025-09-16T21:45:29.228421;success;0;Nvidia;4.54;Microsoft;3.87;Apple;3.23;Amazon;2.28;Meta;1.77;Alphabet;1.2;Tesla;0.92;;;;;;;United States;60.4;Other;28.22;Japan;5.36;United Kingdom;3.37;China;2.65;Technology;26.27;Financials;15.1;Industrials;11.41;Consumer Discretionary;10.46;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B3Z0X395;HSBC MSCI Korea Capped UCITS ETF USD;https://www.justetf.com/en/etf-profile.html?isin=IE00B3Z0X395;The HSBC MSCI Korea Capped UCITS ETF USD seeks to track the MSCI Korea 20/35 index. The MSCI Korea 20/35 index tracks large and mid cap Korean stocks. The weight of the largest constituent is constrained to 35% and the weights of all other constituents are constrained to a maximum of 20%. The ETF's TER (total expense ratio) amounts to 0.50% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Semi annually). The HSBC MSCI Korea Capped UCITS ETF USD has 289m Euro assets under management. The ETF was launched on 6 April 2011 and is domiciled in Ireland. Show more Show less;HSBC MSCI Korea omezit UCITS ETF USD se snaží sledovat index MSCI Korea 20/35.Index MSCI Korea 20/35 sleduje velké a střední korejské akcie.Hmotnost největší složky je omezena na 35% a hmotnosti všech ostatních složek jsou omezeny na maximálně 20%.TER (celkový poměr nákladů) ETF činí 0,50% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech indexových složek).dividenday v ETF jsou distribuovány investorům (polo každoročně).HSBC MSCI Korea omezit UCITS ETF USD má pod správou aktiva 289 milionů EUR.ETF byl spuštěn 6. dubna 2011 a má bydliště v Irsku.Ukázat více show méně;0.50%;0.5;EUR 289m;289.0;EUR;USD;Ireland;HSBC;6 April 2011;;Semi annually;Physical;;MSCI Korea Capped  USD;Equity, South Korea;;Akcie;US;81.0;20.31;29.33;26.52;36.39;25.21;24.0;22.83;0.81;;;-23.75;;;;;;;;Extracted (method 1);H4Z9;5;0.90%;0.9;EUR 0.49;0.49;EUR;method2_regex;2025-09-16T21:45:37.942153;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Technology;43.28;Industrials;17.24;Financials;12.87;Consumer Discretionary;7.67;IT;2.17;London Stock Exchange;GBP;;;;;Six Swiss Exchange;CHF;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
IE00B3Z3FS74;UBS MSCI EM SF UCITS ETF USD acc;https://www.justetf.com/en/etf-profile.html?isin=IE00B3Z3FS74;The UBS MSCI EM SF UCITS ETF USD acc seeks to track the MSCI Emerging Markets index. The MSCI Emerging Markets index tracks stocks from emerging markets worldwide. The ETF's TER (total expense ratio) amounts to 0.14% p.a.. The UBS MSCI EM SF UCITS ETF USD acc is the cheapest ETF that tracks the MSCI Emerging Markets index. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The UBS MSCI EM SF UCITS ETF USD acc has 116m Euro assets under management. The ETF was launched on 27 April 2011 and is domiciled in Ireland. Show more Show less;UBS MSCI EM SF UCITS ETF USD ACC se snaží sledovat index rozvíjejících se trhů MSCI.Index indexu MSCI Emerging Markets sleduje akciíy z rozvíjejících se trhů po celém světě.TER (celkový poměr nákladů) ETF činí 0,14% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou.dividenday v ETF jsou akumulovány a reinvestovány do ETF.UBS MSCI EM SF UCITS ETF USD ACC má ve správě aktiv 116 milionů EUR.ETF byla spuštěna 27. dubna 2011 a je bydliště v Irsku.Ukázat více show méně;0.14%;0.14;EUR 116m;116.0;EUR;USD;Ireland;UBS;27 April 2011;Accumulating;;Synthetic;;MSCI EM SF  USD acc;Equity, Emerging Markets;;Akcie;US;;18.11;26.09;38.19;11.18;15.24;13.94;14.57;1.19;;;-17.63;;;;;;;;Extracted (method 1);UIQR;4;;;;;;;2025-09-16T21:45:50.723761;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Six Swiss Exchange;CHF;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
IE00B3ZW0K18;iShares S&P 500 EUR Hedged UCITS ETF (Acc);https://www.justetf.com/en/etf-profile.html?isin=IE00B3ZW0K18;The iShares S&P 500 EUR Hedged UCITS ETF (Acc) seeks to track the S&P 500® (EUR Hedged) index. The S&P 500® (EUR Hedged) index tracks the largest US stocks. Currency hedged to Euro (EUR). The ETF's TER (total expense ratio) amounts to 0.20% p.a.. The iShares S&P 500 EUR Hedged UCITS ETF (Acc) is the largest ETF that tracks the S&P 500® (EUR Hedged) index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares S&P 500 EUR Hedged UCITS ETF (Acc) is a very large ETF with 7,611m Euro assets under management. The ETF was launched on 30 September 2010 and is domiciled in Ireland. Show more Show less;Ishares S&P 500 EUR zajišťovali UCITS ETF (ACC) se snaží sledovat index S&P 500® (EUR Hedged).Index S&P 500® (EUR Hedged) sleduje největší americké akcie.Měna zajišťovala euro (EUR).TER (celkový poměr nákladů) činí 0,20% p.a. Ishares S&P 500 EUR zajišťovaný UCITS ETF (ACC) je největší ETF, který sleduje index S&P 500® (EUR Hedged).ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Hedged UCITS ETF (ACC) IShares S&P 500 EUR je velmi velký ETF s vedením 7 611 milionů euro.ETF byla spuštěna 30. září 2010 a je bydliště v Irsku.Ukázat více show méně;0.20%;0.2;EUR 7611m;7611.0;EUR;EUR;Ireland;iShares;30 September 2010;Accumulating;;Physical;;S&P 500;Equity, United States;;Akcie;US;504.0;16.55;63.47;85.12;11.68;17.92;16.02;16.84;0.92;;;-18.75;;;;;;;;Extracted (method 1);IBCF;8;;;;;;;2025-09-16T21:45:58.421219;success;0;Nvidia;8.04;Microsoft;7.35;Apple;5.75;Amazon;4.1;Meta;3.11;Alphabet;2.07;Tesla;1.6;Berkshire Hathaway;1.6;;;;;United States;95.47;Other;3.15;;;;;;;Technology;36.19;Financials;10.94;Consumer Discretionary;10.5;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Euronext Amsterdam;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;
IE00B40B8R38;iShares S&P 500 Consumer Staples Sector UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B40B8R38;The iShares S&P 500 Consumer Staples Sector UCITS ETF seeks to track the S&P 500 Capped 35/20 Consumer Staples index. The S&P 500 Capped 35/20 Consumer Staples index tracks the US consumer staples sector. The weight of the largest company in the index is capped to 35%, the weight of all other companies to 20%. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The iShares S&P 500 Consumer Staples Sector UCITS ETF is the only ETF that tracks the S&P 500 Capped 35/20 Consumer Staples index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares S&P 500 Consumer Staples Sector UCITS ETF has 324m Euro assets under management. The ETF was launched on 20 March 2017 and is domiciled in Ireland. Show more Show less;Ishares S&P 500 Consumer Staples Sector UCITS ETF se snaží sledovat index S&P 500 zakončený 35/20 spotřebitelskými stavy.Index spotřebitelů S&P 500 zakončil 35/20 spotřebitelským sektorem spotřebitelů.Hmotnost největší společnosti v indexu je omezena na 35%, hmotnost všech ostatních společností na 20%.TER (celkový poměr nákladů) činí 0,15% P.A .. Ishares S&P 500 Consumer Staples Sector UCITS ETF je jediný ETF, který sleduje index spotřebitelských stadel S&P 500.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Ishares S&P 500 Consumer Staples Sector UCITS ETF má 324 milionů euro aktiv.ETF byl spuštěn 20. března 2017 a je se sídlem v Irsku.Ukázat více show méně;0.15%;0.15;EUR 324m;324.0;EUR;USD;Ireland;iShares;20 March 2017;;;Physical;;S&P 500;Equity, United States, Consumer Staples;;Akcie;US;39.0;-5.45;7.98;48.88;-7.42;14.58;14.21;14.73;;;;-14.01;;;;;;;;Extracted (method 1);2B7D;6;;;;;;;2025-09-16T21:46:06.137583;success;0;Procter & Gamble;12.46;Coca-Cola;9.29;;;;;;;;;;;;;;;;;United States;97.66;Other;2.34;;;;;;;Consumer Discretionary;3.22;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;gettex;EUR;;;;
IE00B40QP990;Invesco Physical Platinum;https://www.justetf.com/en/etf-profile.html?isin=IE00B40QP990;The platinum spot price is the price of platinum in US Dollar. The ETC's TER (total expense ratio) amounts to 0.19% p.a.. The Invesco Physical Platinum is the cheapest ETC that tracks the Platinum index. The ETC replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the precious metal. The Invesco Physical Platinum is a small ETC with 47m Euro assets under management. The ETC was launched on 13 April 2011 and is domiciled in Ireland. Show more Show less;Platinová bodová cena je cena platiny v americkém dolaru.TER (celkový poměr výdajů) ETC činí 0,19% p.a. Fyzická platina Invesco je nejlevnější atd., Které sleduje index platiny.ETC replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími drahého kovu.Fyzikální platina Invesco je malá atd. S managementem 47 milionů euro.ETC byla zahájena 13. dubna 2011 a je bydliště v Irsku.Ukázat více show méně;0.19%;0.19;EUR 47m;47.0;EUR;USD;Ireland;Invesco;13 April 2011;;;Physical;;;Precious Metals, Platinum;;Komodity;Globální;;31.98;28.77;45.16;34.92;43.12;31.09;30.27;0.74;;;-23.57;;;;;;;;Extracted (method 1);8PSA;4;;;;;;;2025-09-16T21:46:16.743829;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;34.92;;;;;;;;;London Stock Exchange;GBP;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
