isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;currency_risk;strategy_risk;category;is_leveraged;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;return_1m;return_3m;return_6m;return_2021;return_2022;return_2023;return_2024;return_inception;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker;exchange_6_name;exchange_6_currency;exchange_6_ticker;exchange_6_bloomberg;exchange_6_reuters;exchange_6_market_maker;exchange_7_name;exchange_7_currency;exchange_7_ticker;exchange_7_bloomberg;exchange_7_reuters;exchange_7_market_maker;exchange_8_name;exchange_8_currency;exchange_8_ticker;exchange_8_bloomberg;exchange_8_reuters;exchange_8_market_maker;exchange_9_name;exchange_9_currency;exchange_9_ticker;exchange_9_bloomberg;exchange_9_reuters;exchange_9_market_maker;exchange_10_name;exchange_10_currency;exchange_10_ticker;exchange_10_bloomberg;exchange_10_reuters;exchange_10_market_maker;rating;rating_score;rating_ter_score;rating_size_score;rating_track_record_score;rating_provider_score;rating_performance_score
FR0007075494;Amundi DJ Global Titans 50 UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=FR0007075494;The Amundi DJ Global Titans 50 UCITS ETF Dist seeks to track the Dow Jones Global Titans 50 index. The Dow Jones Global Titans 50 index tracks multinational companies traded on major exchanges worldwide. The ETF's TER (total expense ratio) amounts to 0.40% p.a.. The Amundi DJ Global Titans 50 UCITS ETF Dist is the cheapest ETF that tracks the Dow Jones Global Titans 50 index. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are distributed to the investors (Annually). The Amundi DJ Global Titans 50 UCITS ETF Dist has 345m Euro assets under management. The ETF was launched on 17 September 2002 and is domiciled in France.;Amundi DJ Global Titans 50 UCITS ETF Dist se snaží sledovat index Dow Jones Global Titans 50. Indexové skladby Dow Jones Global Titans 50 se obchodovaly na hlavních burzách po celém světě. TER (celkový poměr výdajů) ETF činí 0,40% P.A .. Amundi DJ Global Titans 50 UCITS ETF Dist je nejlevnější ETF, který sleduje index Dow Jones Global Titans 50. ETF replikuje výkon podkladového indexu synteticky s výměnou. dividenday v ETF jsou distribuovány investorům (každoročně). Amundi DJ Global Titans 50 UCITS ETF dist má 345 milionů euro aktiv. ETF byl spuštěn 17. září 2002 a má bydliště ve Francii.;0.40%;0.4;EUR 345m;345.0;EUR;EUR;France;Amundi ETF;17 September 2002;Distributing;Annually;Synthetic (Unfunded swap);UCITS;;Equity, World;;EUR    Currency risk  Currency;1;Akcie;False;Celosvětově;;17.46;72.97;123.94;4.26;5.75;12.26;15.02;34.0;-20.52;31.99;39.63;573.3;19.64;17.03;17.57;0.89;1.18;1.0;-23.64;-23.64;-23.64;-50.63;;;;;Extracted (method 1);L8IF;0;0.79%;0.79;EUR 0.71;0.71;EUR;method2_regex;2025-09-23T21:58:55.976211;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;62.0;12.0;5.0;15.0;10.0;20.0
FR0010010827;Amundi FTSE MIB UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=FR0010010827;The Amundi FTSE MIB UCITS ETF Dist seeks to track the FTSE MIB index. The FTSE MIB index tracks the 40 largest Italian companies. The ETF's TER (total expense ratio) amounts to 0.35% p.a.. The Amundi FTSE MIB UCITS ETF Dist is the largest ETF that tracks the FTSE MIB index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi FTSE MIB UCITS ETF Dist is a large ETF with 528m Euro assets under management. The ETF was launched on 3 November 2003 and is domiciled in France.;Amundi FTSE MIB UCITS ETF Dist se snaží sledovat index MIB FTSE. Index FTSE MIB sleduje 40 největších italských společností. TER (celkový poměr nákladů) ETF činí 0,35% p.a. Amundi FTSE MIB UCITS ETF Dist je největší ETF, který sleduje index FTSE MIB. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (každoročně). Amundi FTSE MIB UCITS ETF Dist je velký ETF s managementem 528 milionů euro. ETF byl spuštěn 3. listopadu 2003 a má bydliště ve Francii.;0.35%;0.35;EUR 528m;528.0;EUR;EUR;France;Amundi ETF;3 November 2003;Distributing;Annually;Physical;UCITS;FTSE MIB  Dist;Equity, Italy;;EUR    Currency risk  Currency;1;Akcie;False;Evropa;40.0;31.77;122.69;174.15;28.43;-1.99;8.79;12.23;26.38;-9.28;33.81;18.48;135.38;18.26;16.51;18.99;1.74;1.85;1.18;-17.52;-17.52;-25.15;-85.86;;;;;Borsa Italiana;-;5;3.09%;3.09;EUR 1.34;1.34;EUR;method2_regex;2025-09-23T21:59:03.902130;success;0;Intesa Sanpaolo SpA;13.59;Enel SpA;10.18;Ferrari;8.96;Assicurazioni Generali SpA;5.32;Eni SpA;5.06;Leonardo SpA;3.27;Prysmian SpA;3.26;Stellantis NV;3.03;Banco BPM SpA;2.57;;;Netherlands;3.03;Switzerland;2.5;Other;2.07;;;;;Financials;46.93;Utilities;15.77;Consumer Discretionary;14.78;Industrials;7.59;;;gettex;EUR;LYMK;;;;Borsa Italiana;EUR;ETFMIB;;;;Borsa Italiana;EUR;-;ETFMIB IMETFMIBIV;ETFMIB.MIETFMIBINAV=SOLA;;Euronext Paris;EUR;MIB;MIB FPETFMIBIV;LYMIB.PAETFMIBINAV=SOLA;;London Stock Exchange;GBX;MIBX;MIBX LNMIBXIV;MIBX.LMIBXINAV=SOLA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;67.0;12.0;10.0;15.0;10.0;20.0
FR0010150458;BNP Paribas Easy CAC 40 ESG UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=FR0010150458;The BNP Paribas Easy CAC 40 ESG UCITS ETF seeks to track the CAC 40® ESG index. The CAC 40® ESG index tracks the largest and most traded French stocks listed on Euronext in Paris. The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). The ETF's TER (total expense ratio) amounts to 0.25% p.a.. The BNP Paribas Easy CAC 40 ESG UCITS ETF is the cheapest ETF that tracks the CAC 40® ESG index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The BNP Paribas Easy CAC 40 ESG UCITS ETF has 213m Euro assets under management. The ETF was launched on 7 March 2005 and is domiciled in France.;BNP Paribas Easy CAC 40 ESG UCITS ETF se snaží sledovat index CAC 40® ESG. Index ESG CAC 40® sleduje největší a nejvíce obchodované francouzské akcie uvedené na Euronext v Paříži. Zahrnuté akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a společností). TER (celkový poměr nákladů) ETF činí 0,25% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (každoročně). BNP Paribas Easy CAC 40 ESG UCITS ETF má ve správě aktiv 213 milionů euro. ETF byl spuštěn 7. března 2005 a je bydliště ve Francii.;0.25%;0.25;EUR 213m;213.0;EUR;EUR;France;BNP Paribas Easy;7 March 2005;;Annually;Physical;Contractual;;Equity, France, Social/Environmental;Yes;EUR    Currency risk  Currency;1;Akcie;False;Celosvětově;38.0;9.39;45.13;83.85;10.44;-1.44;3.75;1.32;30.91;-10.0;17.85;3.08;251.73;16.24;14.87;16.94;0.58;0.89;0.76;-16.22;-16.22;-23.06;-56.81;;;;;Euronext Paris;E40;3;2.92%;2.92;EUR 0.38;0.38;EUR;method2_regex;2025-09-23T21:59:08.540801;success;0;LVMH Moët Hennessy Louis Vuitton SE;6.91;Sanofi;6.55;Airbus SE;6.01;Air Liquide SA;5.83;L'Oréal SA;5.83;Safran SA;5.5;BNP Paribas SA;4.89;EssilorLuxottica SA;4.79;Hermès International SCA;4.63;;;France;91.63;Netherlands;6.66;Switzerland;1.51;;;;;Industrials;30.58;Consumer Discretionary;21.53;Financials;11.91;Consumer Staples;9.83;;;gettex;EUR;XEYX;;;;Euronext Paris;EUR;E40;E40 FPINE40;E40.PAINE40INAV.PA;;XETRA;EUR;XEYX;XEYX GYINE40;XEYX.DEINE40INAV.PA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;62.0;17.0;5.0;15.0;5.0;20.0
FR0010245514;Amundi Japan TOPIX II UCITS ETF EUR Dist;https://www.justetf.com/en/etf-profile.html?isin=FR0010245514;The Amundi Japan TOPIX II UCITS ETF EUR Dist seeks to track the TOPIX® index. The TOPIX® index tracks a broad selection of Japanese stocks listed on the TSE First Section segment of Tokyo Stock Exchange. The ETF's TER (total expense ratio) amounts to 0.45% p.a.. The Amundi Japan TOPIX II UCITS ETF EUR Dist is the largest ETF that tracks the TOPIX® index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi Japan TOPIX II UCITS ETF EUR Dist has 433m Euro assets under management. The ETF was launched on 10 November 2005 and is domiciled in France.;Amundi Japan Topix II UCITS ETF EUR Dist se snaží sledovat index Topix®. Index Topix® sleduje široký výběr japonských akcií uvedených v první sekci TSE první sekce Tokio akcie Exchange. TER (celkový poměr nákladů) ETF činí 0,45% P.A. Amundi Japan Topix II UCITS ETF EUR DIST je největší ETF, který sleduje index Topix®. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (každoročně). Amundi Japan Topix II UCITS ETF EUR DIST má ve správě aktiva 433 milionů EUR. ETF byl spuštěn 10. listopadu 2005 a je bytí ve Francii.;0.45%;0.45;EUR 433m;433.0;EUR;EUR;France;Amundi ETF;10 November 2005;Distributing;Annually;Physical;UCITS;;Equity, Japan;;EUR    Currency risk  Currency;1;Akcie;False;Celosvětově;1502.0;12.89;39.05;48.03;9.23;1.29;10.2;5.5;8.62;-10.61;14.53;12.67;117.08;20.37;19.1;18.46;0.63;0.61;0.44;-18.24;-18.24;-20.11;-54.42;;;;;Extracted (method 1);LYY4;0;0.68%;0.68;EUR 1.21;1.21;EUR;method2_regex;2025-09-23T21:59:16.058968;success;0;Mitsubishi UFJ Financial Group, Inc.;3.25;Sony Group Corp.;3.1;Hitachi Ltd.;2.82;Nintendo Co., Ltd.;1.98;Sumitomo Mitsui Financial Group, Inc.;1.93;Recruit Holdings Co., Ltd.;1.6;Mitsubishi Heavy Industries, Ltd.;1.51;SoftBank Group Corp.;1.42;Mizuho Financial Group, Inc.;1.42;;;Japan;99.26;Other;0.74;;;;;;;Industrials;25.85;Consumer Discretionary;17.5;Financials;14.67;Technology;12.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;62.0;12.0;5.0;15.0;10.0;20.0
FR0010251744;Amundi IBEX 35 UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=FR0010251744;The Amundi IBEX 35 UCITS ETF Dist seeks to track the IBEX 35 index. The IBEX 35 index tracks the 35 largest Spanish stocks. The ETF's TER (total expense ratio) amounts to 0.30% p.a.. The Amundi IBEX 35 UCITS ETF Dist is the only ETF that tracks the IBEX 35 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi IBEX 35 UCITS ETF Dist has 379m Euro assets under management. The ETF was launched on 19 January 2006 and is domiciled in France.;Amundi Ibex 35 UCITS ETF Dist se snaží sledovat index IBEX 35. Index IBEX 35 sleduje 35 největších španělských akcií. TER (celkový poměr nákladů) ETF činí 0,30% p.a. Amundi Ibex 35 UCITS ETF Dist je jediný ETF, který sleduje index IBEX 35. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (každoročně). Amundi Ibex 35 UCITS ETF Dist má ve správě aktiva 379 mil. EUR. ETF byl spuštěn 19. ledna 2006 a má bydliště ve Francii.;0.30%;0.3;EUR 379m;379.0;EUR;EUR;France;Amundi ETF;19 January 2006;Distributing;Annually;Physical;UCITS;;Equity, Spain;;EUR    Currency risk  Currency;1;Akcie;False;Celosvětově;35.0;34.65;114.27;161.1;35.33;-0.25;11.94;16.52;10.37;-2.34;27.6;19.54;162.14;16.43;14.83;16.98;2.11;1.95;1.25;-12.5;-12.5;-18.57;-54.87;;;;;Madrid Stock Exchange;LYXIB;1;2.27%;2.27;EUR 3.60;3.6;EUR;method2_regex;2025-09-23T21:59:21.800669;success;0;Iberdrola SA;13.52;Industria de Diseño Textil SA;11.08;Banco Bilbao Vizcaya Argentaria SA;10.31;CaixaBank SA;6.19;Ferrovial SE;4.59;Amadeus IT Group SA;4.48;Aena SME;3.9;Telefónica SA;3.61;Cellnex Telecom SA;3.22;;;Other;9.56;United Kingdom;2.98;;;;;;;Financials;37.22;Utilities;18.94;Consumer Discretionary;11.08;IT;4.48;;;Madrid Stock Exchange;EUR;LYXIB;LYXIB SMLYXIBIV;LYXIB.MCLYXIBINAV=SOLA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;62.0;12.0;5.0;15.0;10.0;20.0
FR0010261198;Amundi MSCI Europe UCITS ETF Acc;https://www.justetf.com/en/etf-profile.html?isin=FR0010261198;The Amundi MSCI Europe UCITS ETF Acc seeks to track the MSCI Europe index. The MSCI Europe index tracks the leading stocks from 15 European industrial countries. The ETF's TER (total expense ratio) amounts to 0.25% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Amundi MSCI Europe UCITS ETF Acc is a large ETF with 739m Euro assets under management. The ETF was launched on 9 January 2006 and is domiciled in France.;ACC ACT ACC ACC ACC ACC ACC AMSI Evropa se snaží sledovat index MSCI Europe. Index MSCI Europe sleduje přední akciíy z 15 evropských průmyslových zemí. ETF TER (celkový poměr nákladů) činí 0,25% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. AMUNDI MSCI Europe UCITS ETF ACC je velká ETF s spravováním aktiv 739 milionů euro. ETF byl spuštěn 9. ledna 2006 a má bydliště ve Francii.;0.25%;0.25;EUR 739m;739.0;EUR;EUR;France;Amundi ETF;9 January 2006;Accumulating;;Physical;UCITS;MSCI Europe;Equity, Europe;;EUR    Currency risk  Currency;1;Akcie;False;Evropa;405.0;10.7;49.85;78.45;11.76;-1.0;3.64;2.73;25.21;-9.45;16.05;8.59;190.29;14.16;12.55;14.5;0.76;1.15;0.85;-16.26;-16.26;-19.48;-58.18;;;;;Borsa Italiana;-;8;;;;;;;2025-09-23T21:59:28.654131;success;0;ASML Holding NV;2.24;Nestlé SA;1.91;Roche Holding AG;1.83;HSBC Holdings Plc;1.81;AstraZeneca PLC;1.8;Novo Nordisk A/S;1.77;Novartis AG;1.75;Shell Plc;1.7;Siemens AG;1.61;;;Other;35.4;United Kingdom;20.87;Germany;15.37;France;14.2;Switzerland;14.16;Financials;21.85;IT;20.87;Industrials;18.49;Health Care;10.32;Consumer Staples;9.27;gettex;EUR;LYY5;;;;Stuttgart Stock Exchange;EUR;LYY5;;;;Borsa Italiana;EUR;MEU;;;;Borsa Italiana;EUR;-;MEU IMLYY5IV;MEU.MILYY5INAV=SOLA;;Euronext Paris;EUR;MEU;MEU FPLYY5IV;MEU.PALYY5INAV=SOLA;;London Stock Exchange;GBX;MEUG;MEUG LNMEUGIV;MEUG.LMEUGINAV=SOLA;;SIX Swiss Exchange;CHF;LYMEU;LYMEU SWLYMEUIV;LYMEUCHF.SLYMEUINAV=SOLA;;XETRA;EUR;LYY5;LYY5 GYLYY5IV;LYY5.DELYY5INAV=SOLA;;;;;;;;;;;;;;4.0;72.0;17.0;10.0;15.0;10.0;20.0
FR0010315770;Amundi MSCI World Swap II UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=FR0010315770;The Amundi MSCI World Swap II UCITS ETF Dist seeks to track the MSCI World index. The MSCI World index tracks stocks from 23 developed countries worldwide. The ETF's TER (total expense ratio) amounts to 0.30% p.a.. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are distributed to the investors (Annually). The Amundi MSCI World Swap II UCITS ETF Dist is a very large ETF with 7,399m Euro assets under management. The ETF was launched on 26 April 2006 and is domiciled in France.;Amundi MSCI World Swap II UCITS ETF Dist se snaží sledovat světový index MSCI. Světový index MSCI sleduje akcie z 23 rozvinutých zemí po celém světě. ETF TER (celkový poměr nákladů) činí 0,30% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou. dividenday v ETF jsou distribuovány investorům (každoročně). Amundi MSCI World Swap II UCITS ETF Dist je velmi velký ETF s spravováním 7 399 milionů euro. ETF byl spuštěn 26. dubna 2006 a je se sídlem ve Francii.;0.30%;0.3;EUR 7399m;7399.0;EUR;EUR;France;Amundi ETF;26 April 2006;Distributing;Annually;Synthetic (Unfunded swap);UCITS;MSCI World;Equity, World;;EUR    Currency risk  Currency;1;Akcie;False;Celosvětově;;12.24;50.99;97.39;3.11;2.15;8.6;7.88;31.16;-12.7;19.73;26.66;374.15;15.7;13.59;14.74;0.78;1.08;0.99;-20.19;-20.19;-20.19;-53.26;;;;;Borsa Italiana;-;10;1.57%;1.57;EUR 5.75;5.75;EUR;method2_regex;2025-09-23T21:59:36.938811;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gettex;EUR;LYYA;;;;Stuttgart Stock Exchange;EUR;LYYA;;;;London Stock Exchange;EUR;OLY3;;;;Borsa Italiana;EUR;WLD;;;;Borsa Italiana;EUR;-;WLD IMLYXWLDIV;WLD.MILYXWLDINAV=SOLA;;Euronext Paris;EUR;WLD;WLD FPLYXWLDIV;WLD.PALYXWLDINAV=SOLA;;London Stock Exchange;GBX;WLDL;WLDL LNWLDLIV;WLDL.LWLDLINAV=SOLA;;London Stock Exchange;USD;WLDD;WLDD LNLYWLDIV;WLDD.LLYWLDINAV=SOLA;;SIX Swiss Exchange;USD;LYWLD;LYWLD SWLYWLDIV;LYWLD.SLYWLDINAV=SOLA;;XETRA;EUR;LYYA;LYXWLD GYLYXWLDIV;LYYA.DELYXWLDINAV=SOLA;;4.0;73.0;12.0;16.0;15.0;10.0;20.0
FR0010342592;Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF Acc;https://www.justetf.com/en/etf-profile.html?isin=FR0010342592;The Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF Acc seeks to track the Nasdaq 100® Leverage (2x) index. The Nasdaq 100® Leverage (2x) index tracks the two times leveraged performance of the Nasdaq 100® index on a daily basis. The Nasdaq 100® index tracks a selection of 100 stocks chosen from among non-financial stocks listed on the NASDAQ stock exchange. The ETF's TER (total expense ratio) amounts to 0.60% p.a.. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF Acc is a large ETF with 888m Euro assets under management. The ETF was launched on 27 June 2006 and is domiciled in France.;Amundi Nasdaq-100 denně (2x) využívaný UCITS ETF ACC se snaží sledovat index NASDAQ 100® páka (2x). Index páky NASDAQ 100® (2x) sleduje dvakrát využívaný výkon indexu NASDAQ 100® denně. Index NASDAQ 100® sleduje výběr 100 akcií vybraných z nefinančních akcií uvedených na burze NASDAQ. TER (celkový poměr nákladů) ETF činí 0,60% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou. dividenday v ETF jsou akumulovány a reinvestovány do ETF. Amundi Nasdaq-100 denně (2x) využívaný UCITS ETF ACC je velký ETF s managementem 888 milionů euro. ETF byl spuštěn 27. června 2006 a je se sídlem ve Francii.;0.60%;0.6;EUR 888m;888.0;EUR;EUR;France;Amundi ETF;27 June 2006;Accumulating;;Synthetic (Unfunded swap);UCITS;;Equity, United States, Technology;;EUR    Currency risk  Currency;Leverage    Sustainability  No;Akcie;True;Severní Amerika;;32.72;187.58;217.22;11.84;9.24;25.28;34.97;67.05;-57.69;110.24;52.51;9.281;47.29;42.64;45.4;0.69;0.99;0.57;-44.55;-44.55;-61.11;-76.0;;;;;Extracted (method 1);L8I7;0;;;;;;;2025-09-23T21:59:44.417563;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;61.0;6.0;10.0;15.0;10.0;20.0
FR0010361683;Amundi MSCI India Swap UCITS ETF EUR Acc;https://www.justetf.com/en/etf-profile.html?isin=FR0010361683;The Amundi MSCI India Swap UCITS ETF EUR Acc seeks to track the MSCI India index. The MSCI India index tracks the leading Indian stocks. The ETF's TER (total expense ratio) amounts to 0.85% p.a.. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Amundi MSCI India Swap UCITS ETF EUR Acc is a very large ETF with 1,034m Euro assets under management. The ETF was launched on 25 October 2006 and is domiciled in France.;Amundi MSCI India Swap UCITS ETF EUR ACC se snaží sledovat index MSCI India. Index MSCI India sleduje přední indické akcie. ETF TER (celkový poměr nákladů) činí 0,85% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou. dividenday v ETF jsou akumulovány a reinvestovány do ETF. Amundi MSCI India Swap UCITS ETF EUR ACC je velmi velký ETF s 1 034 milionů euro. ETF byl spuštěn 25. října 2006 a je se sídlem ve Francii.;0.85%;0.85;EUR 1034m;1034.0;EUR;EUR;France;Amundi ETF;25 October 2006;Accumulating;;Synthetic (Unfunded swap);UCITS;MSCI India Swap  EUR Acc;Equity, India;;EUR    Currency risk  Currency;1;Akcie;False;Celosvětově;;-16.18;6.82;77.92;-11.7;-0.4;-3.66;-3.83;33.48;-3.43;15.18;16.83;205.8;16.59;15.27;16.48;-0.98;0.15;0.74;-20.91;-20.91;-21.5;-68.54;;;;;Borsa Italiana;-;7;;;;;;;2025-09-23T21:59:50.086750;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gettex;EUR;LYMD;;;;Stuttgart Stock Exchange;EUR;LYMD;;;;Borsa Italiana;EUR;INDI;;;;Borsa Italiana;EUR;-;INDI IMINDIIV;INDI.MIINDIINAV=SOLA;;Euronext Paris;EUR;INR;INR FPINDIIV;INR.PAINDIINAV=SOLA;;SIX Swiss Exchange;CHF;LYINC;LYINC SWLYINCHIV;LYINC.SLYINCHFINAV=SOLA;;XETRA;EUR;LYMD;LYXINR GYINDIIV;LYMD.DEINDIINAV=SOLA;;;;;;;;;;;;;;;;;;;;3.0;51.0;1.0;13.0;15.0;10.0;12.0
FR0010375766;Amundi MSCI India Swap UCITS ETF USD Acc;https://www.justetf.com/en/etf-profile.html?isin=FR0010375766;The Amundi MSCI India Swap UCITS ETF USD Acc seeks to track the MSCI India index. The MSCI India index tracks the leading Indian stocks. The ETF's TER (total expense ratio) amounts to 0.85% p.a.. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Amundi MSCI India Swap UCITS ETF USD Acc has 341m Euro assets under management. The ETF was launched on 12 December 2006 and is domiciled in France.;Amundi MSCI India Swap UCITS ETF USD ACC se snaží sledovat index MSCI India. Index MSCI India sleduje přední indické akcie. ETF TER (celkový poměr nákladů) činí 0,85% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou. dividenday v ETF jsou akumulovány a reinvestovány do ETF. AMDI INDIE SWAP UCITS ETF USD ACC má 341 milionů euro aktiv. ETF byl spuštěn 12. prosince 2006 a má bydliště ve Francii.;0.85%;0.85;EUR 341m;341.0;EUR;USD;France;Amundi ETF;12 December 2006;Accumulating;;Synthetic (Unfunded swap);UCITS;MSCI India Swap  USD Acc;Equity, India;;USD    Currency risk  Currency;1;Akcie;False;Celosvětově;;-16.0;7.58;78.39;-11.41;-1.33;-3.66;-3.66;34.34;-3.79;15.08;16.5;201.43;16.54;15.15;16.09;-0.97;0.16;0.76;-20.31;-20.31;-21.04;-68.93;;;;;Bolsa Mexicana de Valores;-;6;;;;;;;2025-09-23T21:59:57.170721;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gettex;EUR;NK4G;;;;Bolsa Mexicana de Valores;MXN;-;INRUN MM;INRUN.MX;;London Stock Exchange;GBX;INRL;INRL LNINRLIV;LYINRL.LINRLINAV=SOLA;;London Stock Exchange;USD;INRU;INRU LNINRUSDIV;INRU.LINRUSDINAV=SOLA;;Singapore Stock Exchange;USD;-;INR SPINRUSDIV;LINR.SIINRUSDINAV=SOLA;;SIX Swiss Exchange;USD;LYINR;LYINR SWINRUSDIV;LYINR.SINRUSDINAV=SOLA;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;45.0;1.0;5.0;15.0;10.0;14.0
