isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker
IE00B1XNHC34;iShares Global Clean Energy Transition UCITS ETF USD (Dist);https://www.justetf.com/en/etf-profile.html?isin=IE00B1XNHC34;The iShares Global Clean Energy Transition UCITS ETF USD (Dist) seeks to track the S&P Global Clean Energy Transition index. The S&P Global Clean Energy Transition index tracks the largest and most liquid stocks worldwide which are involved in clean energy business. The ETF's TER (total expense ratio) amounts to 0.65% p.a.. The iShares Global Clean Energy Transition UCITS ETF USD (Dist) is the cheapest and largest ETF that tracks the S&P Global Clean Energy Transition index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Semi annually). The iShares Global Clean Energy Transition UCITS ETF USD (Dist) is a very large ETF with 1,889m Euro assets under management. The ETF was launched on 6 July 2007 and is domiciled in Ireland. Show more Show less;IShares Global Clean Energy Transition UCITS ETF USD (DIST) se snaží sledovat index přechodu S&P Global Clean Energy Transition.Index přechodu S&P Global Clean Energy Transition Index sleduje největší a nejvíce likvidní akciíy po celém světě, které se podílejí na podnikání v oblasti čisté energie.TER (celkový poměr nákladů) činí 0,65% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (polo každoročně).IShares Global Clean Energy Transition UCITS ETF USD (DIST) je velmi velký ETF s 1 889 miliony euro.ETF byl spuštěn 6. července 2007 a má bydliště v Irsku.Ukázat více show méně;0.65%;0.65;EUR 1889m;1889.0;EUR;USD;Ireland;iShares;6 July 2007;Distributing;Semi annually;Physical;;;;Yes;Akcie;US;101.0;-2.29;-41.81;-7.74;15.13;18.3;20.77;25.56;;;;-25.49;;;;;;;;Extracted (method 1);IQQH;7;1.23%;1.23;EUR 0.09;0.09;EUR;method2_regex;2025-09-16T21:38:22.250790;success;0;;;;;;;;;;;;;;;;;;;;;Other;48.73;United States;20.85;China;10.91;;;;;Industrials;20.49;Technology;14.11;Energy;3.57;Materials;1.4;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B1YZSC51;iShares Core MSCI Europe UCITS ETF EUR (Dist);https://www.justetf.com/en/etf-profile.html?isin=IE00B1YZSC51;The iShares Core MSCI Europe UCITS ETF EUR (Dist) seeks to track the MSCI Europe index. The MSCI Europe index tracks the leading stocks from 15 European industrial countries. The ETF's TER (total expense ratio) amounts to 0.12% p.a.. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The iShares Core MSCI Europe UCITS ETF EUR (Dist) is a very large ETF with 9,283m Euro assets under management. The ETF was launched on 6 July 2007 and is domiciled in Ireland. Show more Show less;Ishares Core MSCI Europe UCITS ETF EUR (dist) se snaží sledovat index MSCI Europe.Index MSCI Europe sleduje přední akciíy z 15 evropských průmyslových zemí.TER (celkový poměr nákladů) ETF činí 0,12% p.a. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).dividenday v ETF jsou distribuovány investorům (čtvrtletně).Ishares Core MSCI Europe UCITS ETF EUR (DIST) je velmi velký ETF s spravováním 9 283 milionů euro.ETF byl spuštěn 6. července 2007 a má bydliště v Irsku.Ukázat více show méně;0.12%;0.12;EUR 9283m;9283.0;EUR;EUR;Ireland;iShares;6 July 2007;Distributing;Quarterly;Physical;;MSCI Europe;Equity, Europe;;Akcie;Evropa;403.0;11.01;46.05;74.56;12.48;13.95;13.66;14.6;0.79;;;-16.24;;;;;;;;Extracted (method 1);IQQY;8;2.71%;2.71;EUR 0.94;0.94;EUR;method2_regex;2025-09-16T21:38:27.904123;success;0;;;;;;;;;;;;;;;;;;;;;Other;34.14;United Kingdom;21.0;Germany;15.37;France;15.37;Switzerland;14.12;Financials;22.28;IT;21.0;Industrials;18.53;Health Care;10.4;Consumer Staples;9.97;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Euronext Amsterdam;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;
IE00B23D8S39;Invesco FTSE RAFI US 1000 UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B23D8S39;The Invesco FTSE RAFI US 1000 UCITS ETF seeks to track the FTSE RAFI US 1000 index. The FTSE RAFI US 1000 index tracks 1000 of the largest listed U.S. companies. The FTSE RAFI Index Series selects and weights index constituents using four fundamental factors, rather than market capitalisation. The factors are dividends, cash flows, sales and book value. The ETF's TER (total expense ratio) amounts to 0.39% p.a.. The Invesco FTSE RAFI US 1000 UCITS ETF is the only ETF that tracks the FTSE RAFI US 1000 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The Invesco FTSE RAFI US 1000 UCITS ETF is a large ETF with 529m Euro assets under management. The ETF was launched on 12 November 2007 and is domiciled in Ireland. Show more Show less;Invesco Ftse Rafi US 1000 UCITS ETF se snaží sledovat index FTSE RAFI US 1000.Index FTSE RAFI US 1000 sleduje 1000 z největších uvedených amerických společností.Série indexu FTSE RAFI vybírá a indexuje složky indexů pomocí čtyř základních faktorů, spíše než tržní kapitalizace.Faktory jsou dividenday, peněžní toky, prodej a účetní hodnota.TER (celkový poměr nákladů) ETF činí 0,39% p.a. Invesco FTSE RAFI US 1000 UCITS ETF je jediný ETF, který sleduje index FTSE RAFI US 1000.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (čtvrtletně).Invesco FTSE RAFI US 1000 UCITS ETF je velká ETF s managementem 529 milionů euro.ETF byl spuštěn 12. listopadu 2007 a má bydliště v Irsku.Ukázat více show méně;0.39%;0.39;EUR 529m;529.0;EUR;USD;Ireland;Invesco;12 November 2007;;Quarterly;Physical;;FTSE RAFI US 1000;Equity, United States,;;Akcie;US;1005.0;7.0;30.14;108.21;-1.79;18.17;16.26;16.6;0.39;;;-19.72;;;;;;;;Extracted (method 1);6PSA;8;1.52%;1.52;EUR 0.47;0.47;EUR;method2_regex;2025-09-16T21:38:33.288944;success;0;Microsoft;2.76;JPMorgan;2.13;Amazon;1.95;Apple;1.73;Berkshire Hathaway;1.61;Meta;1.17;;;;;;;;;United States;94.1;Other;4.21;;;;;;;Financials;18.75;Technology;14.37;Health Care;11.43;Consumer Discretionary;9.98;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B23D8X81;Invesco FTSE RAFI Europe UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=IE00B23D8X81;The Invesco FTSE RAFI Europe UCITS ETF Dist seeks to track the FTSE RAFI Europe index. The FTSE RAFI Europe index tracks European stocks. The FTSE RAFI Index Series selects and weights index constituents using four fundamental factors, rather than market capitalisation. The factors are dividends, cash flows, sales and book value. The ETF's TER (total expense ratio) amounts to 0.39% p.a.. The Invesco FTSE RAFI Europe UCITS ETF Dist is the only ETF that tracks the FTSE RAFI Europe index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The Invesco FTSE RAFI Europe UCITS ETF Dist is a very small ETF with 17m Euro assets under management. The ETF was launched on 19 November 2007 and is domiciled in Ireland. Show more Show less;Invesco Ftse Rafi Europe UCITS ETF Dist se snaží sledovat index FTSE Rafi Europe.Index FTSE Rafi Europe sleduje evropské akcie.Série indexu FTSE RAFI vybírá a indexuje složky indexů pomocí čtyř základních faktorů, spíše než tržní kapitalizace.Faktory jsou dividenday, peněžní toky, prodej a účetní hodnota.TER (celkový poměr nákladů) ETF činí 0,39% P.A .. Invesco Ftse Rafi Europe UCITS ETF Dist je jediným ETF, který sleduje index FTSE Rafi Europe.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (čtvrtletně).Invesco Ftse Rafi Europe UCITS ETF Dist je velmi malý ETF s vedením 17 m euro.ETF byl spuštěn 19. listopadu 2007 a má bydliště v Irsku.Ukázat více show méně;0.39%;0.39;EUR 17m;17.0;EUR;EUR;Ireland;Invesco;19 November 2007;Distributing;Quarterly;Physical;;FTSE RAFI Europe  Dist;Equity, Europe,;;Akcie;Evropa;502.0;21.3;60.64;110.61;20.76;14.05;12.73;14.91;1.52;;;-15.44;;;;;;;;Extracted (method 1);6PSC;8;3.22%;3.22;EUR 0.45;0.45;EUR;method2_regex;2025-09-16T21:38:40.048400;success;0;;;;;;;;;;;;;;;;;;;;;Other;34.26;United Kingdom;23.52;Germany;15.91;France;15.55;Switzerland;10.76;Financials;28.0;Industrials;12.58;Consumer Staples;9.92;Energy;9.16;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B23D9570;Invesco FTSE RAFI Emerging Markets UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B23D9570;The Invesco FTSE RAFI Emerging Markets UCITS ETF seeks to track the FTSE RAFI Emerging Markets index. The FTSE RAFI Emerging Markets index tracks the performance of the largest Rafi fundamentals value selected from the large-cap and mid-cap company constituents of the FTSE RAFI Emerging Markets Index. The ETF's TER (total expense ratio) amounts to 0.49% p.a.. The Invesco FTSE RAFI Emerging Markets UCITS ETF is the only ETF that tracks the FTSE RAFI Emerging Markets index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The Invesco FTSE RAFI Emerging Markets UCITS ETF is a small ETF with 54m Euro assets under management. The ETF was launched on 19 November 2007 and is domiciled in Ireland. Show more Show less;Invesco Ftse Rafi Emerging Markets UCITS ETF se snaží sledovat index rozvíjejících se trhů FTSE RAFI.Index rozvíjejících se trhů FTSE RAFI sleduje výkon největší hodnoty RAFI základů vybrané z velkých kapitálových a středních kapitálových složek indexu rozvíjejících se trhů FTSE RAFI.TER (celkový poměr nákladů) ETF činí 0,49% P.A .. Invesco FTSE Rafi Emerging Markets UCITS ETF je jediný ETF, který sleduje index FTSE Rafi Emerging Markets Index.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (čtvrtletně).Invesco Ftse Rafi Emerging Markets UCITS ETF je malý ETF s managementem 54 milionů euro.ETF byl spuštěn 19. listopadu 2007 a má bydliště v Irsku.Ukázat více show méně;0.49%;0.49;EUR 54m;54.0;EUR;USD;Ireland;Invesco;19 November 2007;;Quarterly;Physical;;FTSE RAFI Emerging Markets;Equity, Emerging Markets,;;Akcie;Rozvíjející se země;399.0;23.67;38.17;75.31;11.15;15.83;14.38;14.53;1.5;;;-16.78;;;;;;;;Extracted (method 1);6PSK;8;3.18%;3.18;EUR 0.29;0.29;EUR;method2_regex;2025-09-16T21:38:47.526143;success;0;;;;;;;;;;;;;;;;;;;;;China;39.12;Other;18.6;;;;;;;Financials;33.07;Technology;15.75;Energy;10.3;Materials;9.96;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B23LNQ02;Invesco FTSE RAFI All World 3000 UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B23LNQ02;The Invesco FTSE RAFI All World 3000 UCITS ETF seeks to track the FTSE RAFI All-World 3000 index. The FTSE RAFI All-World 3000 index tracks 3000 global stocks. The FTSE RAFI Index Series selects and weights index constituents using four fundamental factors, rather than market capitalisation. The factors are dividends, cash flows, sales and book value. The ETF's TER (total expense ratio) amounts to 0.39% p.a.. The Invesco FTSE RAFI All World 3000 UCITS ETF is the only ETF that tracks the FTSE RAFI All-World 3000 index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The Invesco FTSE RAFI All World 3000 UCITS ETF is a small ETF with 94m Euro assets under management. The ETF was launched on 3 December 2007 and is domiciled in Ireland. Show more Show less;Invesco Ftse Rafi All World 3000 UCITS ETF se snaží sledovat index FTSE RAFI All-World 3000.FTSE RAFI All-World 3000 Index skladby 3000 globálních akcií.Série indexu FTSE RAFI vybírá a indexuje složky indexů pomocí čtyř základních faktorů, spíše než tržní kapitalizace.Faktory jsou dividenday, peněžní toky, prodej a účetní hodnota.TER (celkový poměr nákladů) ETF činí 0,39% P.A .. Invesco Ftse Rafi All World 3000 UCITS ETF je jediný ETF, který sleduje index FTSE Rafi All-World 3000.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).dividenday v ETF jsou distribuovány investorům (čtvrtletně).Invesco Ftse Rafi All World 3000 UCITS ETF je malý ETF s managementem 94 milionů euro.ETF byl spuštěn 3. prosince 2007 a má bydliště v Irsku.Ukázat více show méně;0.39%;0.39;EUR 94m;94.0;EUR;USD;Ireland;Invesco;3 December 2007;;Quarterly;Physical;;FTSE RAFI All World 3000;Equity, World,;;Akcie;Globální;1199.0;13.65;39.45;101.0;6.94;13.16;12.39;12.97;1.04;;;-16.43;;;;;;;;Extracted (method 1);PSWD;8;2.20%;2.2;EUR 0.62;0.62;EUR;method2_regex;2025-09-16T21:38:55.044008;success;0;Microsoft;1.38;JPMorgan;1.05;Amazon;0.96;Apple;0.87;Berkshire Hathaway;0.76;;;;;;;;;;;United States;47.91;Other;35.04;Japan;7.79;United Kingdom;5.43;Germany;3.83;Financials;23.13;Technology;11.01;Industrials;10.65;Consumer Discretionary;9.72;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00B27YCF74;iShares Global Timber & Forestry UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B27YCF74;The iShares Global Timber & Forestry UCITS ETF seeks to track the S&P Global Timber&Forestry index. The S&P Global Timber&Forestry index tracks the 25 largest and most liquid listed companies globally that are involved in the ownership, management or the upstream supply chain of forests and timberlands. The ETF's TER (total expense ratio) amounts to 0.65% p.a.. The iShares Global Timber & Forestry UCITS ETF is the cheapest and largest ETF that tracks the S&P Global Timber&Forestry index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Semi annually). The iShares Global Timber & Forestry UCITS ETF is a small ETF with 88m Euro assets under management. The ETF was launched on 12 October 2007 and is domiciled in Ireland. Show more Show less;Ishares Global Timber & Forestry UCITS ETF se snaží sledovat index S&P Global Timber & Forestry.Globální index S&P Global Timber & Forestry sleduje 25 největších a nejvíce likvidovaných společností na celém světě, které se podílejí na vlastnictví, řízení nebo v dodavatelském řetězci lesů a dřeva.TER (celkový poměr výdajů) ETF činí 0,65% P.A.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (polo každoročně).IShares Global Timber & Forestry UCITS ETF je malý ETF s managementem 88 milionů euro.ETF byl spuštěn 12. října 2007 a je se sídlem v Irsku.Ukázat více show méně;0.65%;0.65;EUR 88m;88.0;EUR;USD;Ireland;iShares;12 October 2007;;Semi annually;Physical;;;Equity, World;;Akcie;Globální;27.0;-13.78;-9.07;21.3;-12.71;16.65;16.07;17.06;;;;-20.56;;;;;;;;Extracted (method 1);IUSB;6;2.78%;2.78;EUR 0.61;0.61;EUR;method2_regex;2025-09-16T21:39:01.656857;success;0;;;;;;;;;;;;;;;;;;;;;Other;34.52;United States;28.5;Japan;12.17;;;;;IT;28.5;Real Estate;13.55;Consumer Discretionary;4.21;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;gettex;EUR;;;;
IE00B27YCK28;iShares MSCI EM Latin America UCITS ETF (Dist);https://www.justetf.com/en/etf-profile.html?isin=IE00B27YCK28;The iShares MSCI EM Latin America UCITS ETF (Dist) seeks to track the MSCI Emerging Markets Latin America 10/40 index. The MSCI Emerging Markets Latin America 10/40 index tracks the equity markets of emerging markets in Latin America. The imbedded 10/40 rule limits the weight of a single company to 10% of the index. The sum of all companies with weights between 5% and 10% is limited to 40%. The ETF's TER (total expense ratio) amounts to 0.20% p.a.. The iShares MSCI EM Latin America UCITS ETF (Dist) is the only ETF that tracks the MSCI Emerging Markets Latin America 10/40 index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The dividends in the ETF are distributed to the investors (Semi annually). The iShares MSCI EM Latin America UCITS ETF (Dist) is a large ETF with 715m Euro assets under management. The ETF was launched on 15 October 2007 and is domiciled in Ireland. Show more Show less;Ishares MSCI EM Latin America UCITS ETF (DIST) se snaží sledovat index rozvíjejících se trhů MSCI Latin America 10/40.Index MSCI Emerging Markets Latin America 10/40 sleduje akciové trhy rozvíjejících se trhů v Latinské Americe.Vložený pravidlo 10/40 omezuje hmotnost jedné společnosti na 10% indexu.Součet všech společností s hmotností mezi 5% a 10% je omezen na 40%.TER (celkový poměr výdajů) ETF činí 0,20% p.a. Ishares MSCI EM Latin America UCITS ETF (dist) je jediný ETF, který sleduje rozvíjející se trhy MSCI Latin America 10/40.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).dividenday v ETF jsou distribuovány investorům (polo každoročně).Ishares MSCI EM Latin America UCITS ETF (DIST) je velká ETF s spravováním 715 milionů euro.ETF byl spuštěn 15. října 2007 a má bydliště v Irsku.Ukázat více show méně;0.20%;0.2;EUR 715m;715.0;EUR;USD;Ireland;iShares;15 October 2007;Distributing;Semi annually;Physical;;MSCI EM Latin America;Equity, Latin America;;Akcie;US;84.0;11.05;17.99;68.14;24.35;18.82;20.41;21.68;0.59;;;-14.0;;;;;;3.69;;Extracted (method 1);IUSC;8;4.43%;4.43;EUR 0.65;0.65;EUR;method2_regex;2025-09-16T21:39:07.798635;success;0;;;;;;;;;;;;;;;;;;;;;Other;8.38;;;;;;;;;Financials;32.33;Materials;16.49;Consumer Staples;11.73;Industrials;10.19;IT;5.46;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Euronext Amsterdam;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;
IE00B27YCN58;iShares MSCI World Islamic UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B27YCN58;The iShares MSCI World Islamic UCITS ETF seeks to track the MSCI World Islamic index. The MSCI World Islamic index tracks stocks from developed countries worldwide, which comply with Shariah investment principles. The ETF's TER (total expense ratio) amounts to 0.30% p.a.. The iShares MSCI World Islamic UCITS ETF is the only ETF that tracks the MSCI World Islamic index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Semi annually). The iShares MSCI World Islamic UCITS ETF is a large ETF with 695m Euro assets under management. The ETF was launched on 7 December 2007 and is domiciled in Ireland. Show more Show less;Islámské UCITS ETF ishares MSCI se snaží sledovat islámský index MSCI.Islámský index MSCI Světový index sleduje akcie z rozvinutých zemí po celém světě, které dodržují investiční zásady Shariah.TER (celkový poměr nákladů) ETF činí 0,30% p.a. Islámské islámské UCITS ETF Ishares MSCI je jediným ETF, který sleduje islámský index MSCI.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (polo každoročně).Islámské UCITS ETF Ishares MSCI je velký ETF s řízením 695 milionů euro.ETF byl spuštěn 7. prosince 2007 a má bydliště v Irsku.Ukázat více show méně;0.30%;0.3;EUR 695m;695.0;EUR;USD;Ireland;iShares;7 December 2007;;Semi annually;Physical;;MSCI World;Equity, World;;Akcie;Globální;401.0;5.34;30.54;73.38;-0.12;19.63;16.21;15.29;0.27;;;-21.85;;;;;;;;Extracted (method 1);IUSD;6;1.29%;1.29;EUR 0.60;0.6;EUR;method2_regex;2025-09-16T21:39:14.534374;success;0;Tesla;4.56;Johnson & Johnson;2.03;Procter & Gamble;1.8;;;;;;;;;;;;;;;United States;61.74;Other;22.96;Japan;6.82;France;4.79;;;Technology;37.82;Industrials;13.67;Health Care;11.08;Energy;10.52;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;gettex;EUR;;;;
IE00B27YCP72;iShares MSCI Emerging Markets Islamic UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00B27YCP72;The iShares MSCI Emerging Markets Islamic UCITS ETF seeks to track the MSCI Emerging Markets Islamic index. The MSCI Emerging Markets Islamic index tracks stocks from the MSCI Emerging Markets Index which comply with Shariah investment principles. The MSCI Emerging Markets Index includes stocks from emerging markets worldwide. The ETF's TER (total expense ratio) amounts to 0.35% p.a.. The iShares MSCI Emerging Markets Islamic UCITS ETF is the only ETF that tracks the MSCI Emerging Markets Islamic index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Semi annually). The iShares MSCI Emerging Markets Islamic UCITS ETF has 311m Euro assets under management. The ETF was launched on 7 December 2007 and is domiciled in Ireland. Show more Show less;Islámské trhy ishares MSCI Islámské UCITS ETF se snaží sledovat islámský index MSCI Emerging Markets.Islámské index MSCI se objevuje akcie z indexu rozvíjejících se trhů MSCI, který odpovídá investičním principům Shariah.Index rozvíjejících se trhů MSCI zahrnuje akciíy z rozvíjejících se trhů po celém světě.TER (celkový poměr nákladů) ETF činí 0,35% p.a .. Ishares MSCI Emerging Markets Islámské UCITS ETF je jediný ETF, který sleduje islámský index MSCI.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (polo každoročně).Islámské trhy Islámské UCITS ETF mají rozvíjející se trhy Ishares MSCI.ETF byl spuštěn 7. prosince 2007 a má bydliště v Irsku.Ukázat více show méně;0.35%;0.35;EUR 311m;311.0;EUR;USD;Ireland;iShares;7 December 2007;;Semi annually;Physical;;MSCI Emerging Markets;Equity, Emerging Markets;;Akcie;Rozvíjející se země;378.0;6.2;18.0;26.16;17.11;16.29;15.21;14.96;0.38;;;-19.13;;;;;;;;Extracted (method 1);IUSE;4;2.20%;2.2;EUR 0.41;0.41;EUR;method2_regex;2025-09-16T21:39:19.638599;success;0;;;;;;;;;;;;;;;;;;;;;Other;31.85;China;15.23;;;;;;;Technology;29.85;Energy;13.21;Materials;12.63;Industrials;8.63;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
