isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker
JE00B2NFTS64;WisdomTree Silver 2x Daily Leveraged;https://www.justetf.com/en/etf-profile.html?isin=JE00B2NFTS64;The product tracks the two times leveraged performance of futures contracts on silver. The ETC's TER (total expense ratio) amounts to 0.98% p.a.. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree Silver 2x Daily Leveraged is a small ETC with 56m Euro assets under management. The ETC was launched on 11 March 2008 and is domiciled in Jersey. Show more Show less;The product tracks the two times leveraged performance of futures contracts on silver. The ETC's TER (total expense ratio) amounts to 0.98% p.a.. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree Silver 2x Daily Leveraged is a small ETC with 56m Euro assets under management. The ETC was launched on 11 March 2008 and is domiciled in Jersey. Show more Show less;0.98%;0.98;EUR 56m;56.0;EUR;USD;Jersey;WisdomTree;11 March 2008;;;Synthetic;;;risk  Leverage    Sustainability  No;;Komodity;Globální;;51.46;151.53;7.17;68.26;54.63;56.48;59.1;0.94;;;-37.46;;;;;;;;Extracted (method 1);4RUE;6;;;;;;;2025-09-17T00:11:45.273838;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Euronext Amsterdam;EUR;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
JE00B2NFTW01;WisdomTree Sugar 2x Daily Leveraged;https://www.justetf.com/en/etf-profile.html?isin=JE00B2NFTW01;The WisdomTree Sugar 2x Daily Leveraged seeks to track the Bloomberg Sugar Leverage (2x) index. The Bloomberg Sugar Leverage (2x) index tracks the two times leveraged performance of the Bloomberg Sugar index. The Bloomberg Sugar index tracks the price of futures contracts on sugar. The ETC's TER (total expense ratio) amounts to 0.98% p.a.. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree Sugar 2x Daily Leveraged is a very small ETC with 2m Euro assets under management. The ETC was launched on 11 March 2008 and is domiciled in Jersey. Show more Show less;Wisdomtree Sugar 2x denně pákový pákový usiluje o sledování indexu Bloomberg Sugar Live Everation (2x).Indexový index Bloomberg Sugar Leave (2x) sleduje dvakrát využívaný výkon indexu cukru Bloomberg.Index cukru Bloomberg sleduje cenu futures kontraktů na cukru.TER (celkový poměr nákladů) ETC činí 0,98% p.a .. ETC replikuje výkon podkladového indexu synteticky s výměnou.WisdomTree Sugar 2x denně je napáječ velmi malý atd. S managementem 2m euro.ETC byl spuštěn 11. března 2008 a je se sídlem v Jersey.Ukázat více show méně;0.98%;0.98;EUR 2m;2.0;EUR;USD;Jersey;WisdomTree;11 March 2008;;;Synthetic;;;Commodities, Agriculture, Sugar;;Ostatní;Ostatní;;-29.34;-11.61;91.87;-31.59;50.69;52.18;50.79;;;;-53.77;;;;;;;;Extracted (method 1);4RUH;5;;;;;;;2025-09-17T00:11:56.050939;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
JE00B2NFV134;WisdomTree Platinum 2x Daily Leveraged;https://www.justetf.com/en/etf-profile.html?isin=JE00B2NFV134;The product tracks the two times leveraged performance of futures contracts on platinum. The ETC's TER (total expense ratio) amounts to 0.98% p.a.. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree Platinum 2x Daily Leveraged is a very small ETC with 14m Euro assets under management. The ETC was launched on 11 March 2008 and is domiciled in Jersey. Show more Show less;Produkt sleduje dvakrát využívající výkon futures kontraktů na Platinum.TER (celkový poměr nákladů) ETC činí 0,98% p.a .. ETC replikuje výkon podkladového indexu synteticky s výměnou.WisdomTree Platinum 2x denně páku je velmi malá atd. S řízením 14 metrů Euro.ETC byl spuštěn 11. března 2008 a je se sídlem v Jersey.Ukázat více show méně;0.98%;0.98;EUR 14m;14.0;EUR;USD;Jersey;WisdomTree;11 March 2008;;;Synthetic;;;risk  Leverage    Sustainability  No;;Komodity;Globální;;60.59;45.21;9.64;95.0;58.93;56.02;57.93;1.03;;;-33.33;;;;;;;;Extracted (method 1);4RUM;5;;;;;;;2025-09-17T00:12:03.643932;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
JE00B2NFV803;WisdomTree Cocoa 2x Daily Leveraged;https://www.justetf.com/en/etf-profile.html?isin=JE00B2NFV803;The WisdomTree Cocoa 2x Daily Leveraged seeks to track the Bloomberg Cocoa Leverage (2x) index. The Bloomberg Cocoa Leverage (2x) index tracks the two times leveraged performance of the Bloomberg Cocoa index. The Bloomberg Cocoa index tracks the price of futures contracts on cocoa. The ETC's TER (total expense ratio) amounts to 0.98% p.a.. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree Cocoa 2x Daily Leveraged is a small ETC with 22m Euro assets under management. The ETC was launched on 11 March 2008 and is domiciled in Jersey. Show more Show less;WisdomTree Cocoa 2x Daily Leveraged se snaží sledovat index kakaového pákového pákového efektu Bloomberg (2x).Index kakaa Bloomberg Cocoa Leave (2x) sleduje dvakrát využívaný výkon indexu Bloomberg Cocoa.Index kakaa Bloomberg sleduje cenu futures kontraktů na kakao.TER (celkový poměr nákladů) ETC činí 0,98% p.a .. ETC replikuje výkon podkladového indexu synteticky s výměnou.WisdomTree Cocoa 2x denně je pákání je malá atd. S managementem 22 milionů euro.ETC byl spuštěn 11. března 2008 a je se sídlem v Jersey.Ukázat více show méně;0.98%;0.98;EUR 22m;22.0;EUR;USD;Jersey;WisdomTree;11 March 2008;;;Synthetic;;;Commodities, Agriculture, Cocoa;;Ostatní;Ostatní;;-12.66;97.24;652.11;-62.58;112.46;97.24;81.41;;;;-71.97;;;;;;;;Extracted (method 1);4RUP;5;;;;;;;2025-09-17T00:12:09.171800;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
JE00B2QXZK10;WisdomTree Cocoa;https://www.justetf.com/en/etf-profile.html?isin=JE00B2QXZK10;The WisdomTree Cocoa seeks to track the Bloomberg Cocoa index. The Bloomberg Cocoa index tracks the price of futures contracts on cocoa. The ETC's TER (total expense ratio) amounts to 0.49% p.a.. The WisdomTree Cocoa is the only ETC that tracks the Bloomberg Cocoa index. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree Cocoa is a small ETC with 23m Euro assets under management. The ETC was launched on 9 November 2009 and is domiciled in Jersey. Show more Show less;Kakao WisdomTree se snaží sledovat index kakaa Bloomberg.Index kakaa Bloomberg sleduje cenu futures kontraktů na kakao.TER (celkový poměr nákladů) ETC činí 0,49% p.a. Kakao WisdomTree je jediné atd., Které sleduje index Bloomberg Cocoa.ETC replikuje výkon podkladového indexu synteticky s výměnou.Kakao WisdomTree je malé atd. S managementem 23 milionů euro.ETC byl spuštěn 9. listopadu 2009 a je se sídlem v Jersey.Ukázat více show méně;0.49%;0.49;EUR 23m;23.0;EUR;USD;Jersey;WisdomTree;9 November 2009;;;Synthetic;;;Commodities, Agriculture, Cocoa;;Ostatní;Ostatní;;11.5;404.0;366.67;-31.65;55.23;47.82;40.2;0.21;;;-42.02;;;;;;;;Extracted (method 1);COCO;5;;;;;;;2025-09-17T00:12:14.394281;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
JE00B44F1611;WisdomTree WTI Crude Oil - EUR Daily Hedged;https://www.justetf.com/en/etf-profile.html?isin=JE00B44F1611;The WisdomTree WTI Crude Oil - EUR Daily Hedged seeks to track the Bloomberg WTI Crude Oil (EUR Hedged) index. The Bloomberg WTI Crude Oil (EUR Hedged) index tracks the price of futures contracts on WTI Crude Oil. Currency hedged to Euro (EUR). The ETC's TER (total expense ratio) amounts to 0.49% p.a.. The WisdomTree WTI Crude Oil - EUR Daily Hedged is the only ETC that tracks the Bloomberg WTI Crude Oil (EUR Hedged) index. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree WTI Crude Oil - EUR Daily Hedged is a small ETC with 23m Euro assets under management. The ETC was launched on 15 March 2012 and is domiciled in Jersey. Show more Show less;Rorová ropa Wisdomtree WTI - EUR Denní zajišťovaná usiluje o sledování indexu Bloomberg WTI (EUR Hedged).Index ropy Bloomberg WTI (Hedged) sleduje cenu futures kontraktů na ropu WTI.Měna zajišťovala euro (EUR).TER (celkový poměr nákladů) ETC činí 0,49% P.A .. WISDOMODTREE WTI ropa - EUR Denní Hedged je jediný atd., Který sleduje index Bloomberg WTI (EUR Hedged).ETC replikuje výkon podkladového indexu synteticky s výměnou.Rorová ropa WisdomTree WTI - Eur Daily Hedged je malá atd. S managementem 23 milionů euro.ETC bylo zahájeno 15. března 2012 a je bydliště v Jersey.Ukázat více show méně;0.49%;0.49;EUR 23m;23.0;EUR;EUR;Jersey;WisdomTree;15 March 2012;;;Synthetic;;;Commodities, Energy, Crude Oil;;Komodity;Globální;;4.51;-2.67;133.94;-3.41;31.01;30.98;35.13;0.15;;;-25.68;;;;;;;;Extracted (method 1);00XM;4;;;;;;;2025-09-17T00:12:19.513918;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
JE00B4PDKD43;WisdomTree Copper - EUR Daily Hedged;https://www.justetf.com/en/etf-profile.html?isin=JE00B4PDKD43;The WisdomTree Copper - EUR Daily Hedged seeks to track the Bloomberg Copper (EUR Hedged) index. The Bloomberg Copper (EUR Hedged) index tracks the price of futures contracts on copper. Currency hedged to Euro (EUR). The ETC's TER (total expense ratio) amounts to 0.49% p.a.. The WisdomTree Copper - EUR Daily Hedged is the only ETC that tracks the Bloomberg Copper (EUR Hedged) index. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree Copper - EUR Daily Hedged is a small ETC with 51m Euro assets under management. The ETC was launched on 15 May 2012 and is domiciled in Jersey. Show more Show less;WisdomTree Copper - EUR DEAKED HEDGED se snaží sledovat index Bloomberg Copper (EUR Hedged).Index Bloomberg Copper (Hedged) sleduje cenu futures kontraktů na mědi.Měna zajišťovala euro (EUR).Ter (celkový poměr nákladů) ETC činí 0,49% p.a. Měď WisdomTree - Eur Daily Hedged je jediný atd., Který sleduje index Bloomberg Copper (EUR Hedged).ETC replikuje výkon podkladového indexu synteticky s výměnou.WisdomTree Copper - EUR DEADE HEDGED je malá atd. S managementem 51 milionů euro.ETC byl spuštěn 15. května 2012 a je se sídlem v Jersey.Ukázat více show méně;0.49%;0.49;EUR 51m;51.0;EUR;EUR;Jersey;WisdomTree;15 May 2012;;;Synthetic;;;Commodities, Industrial Metals, Copper;;Komodity;Globální;;5.26;24.35;33.04;11.75;35.64;27.06;26.23;0.15;;;-25.26;;;;;;;;Extracted (method 1);00XL;4;;;;;;;2025-09-17T00:12:25.863825;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
JE00B4RKQV36;WisdomTree Gold - EUR Daily Hedged;https://www.justetf.com/en/etf-profile.html?isin=JE00B4RKQV36;The product tracks the price of futures contracts on gold. Currency hedged to Euro (EUR). The ETC's TER (total expense ratio) amounts to 0.49% p.a.. The WisdomTree Gold - EUR Daily Hedged is the only ETC that tracks the Gold Future (EUR Hedged) index. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree Gold - EUR Daily Hedged is a small ETC with 25m Euro assets under management. The ETC was launched on 15 March 2012 and is domiciled in Jersey. Show more Show less;Produkt sleduje cenu futures kontraktů na zlato.Měna zajišťovala euro (EUR).TER (celkový poměr nákladů) ETC činí 0,49% P.A .. WISDOMODTREE GOLD - EUR DEADE HEDGED je jediným atd., Který sleduje index zlaté budoucnosti (Hedged).ETC replikuje výkon podkladového indexu synteticky s výměnou.WisdomTree Gold - EUR DEAKED HEDGED je malý atd. S managementem 25 milionů euro.ETC bylo zahájeno 15. března 2012 a je bydliště v Jersey.Ukázat více show méně;0.49%;0.49;EUR 25m;25.0;EUR;EUR;Jersey;WisdomTree;15 March 2012;;;Synthetic;;;;;Komodity;Globální;;35.19;91.81;51.2;34.33;17.79;15.42;15.35;1.98;;;-8.26;;;;;;;;Extracted (method 1);00XN;4;;;;;;;2025-09-17T00:12:32.210575;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
JE00B588CD74;WisdomTree Physical Swiss Gold;https://www.justetf.com/en/etf-profile.html?isin=JE00B588CD74;The product tracks the spot price of gold in US Dollar. The ETC's TER (total expense ratio) amounts to 0.15% p.a.. The ETC replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the precious metal. The WisdomTree Physical Swiss Gold is a very large ETC with 3,829m Euro assets under management. The ETC was launched on 16 December 2009 and is domiciled in Jersey. Show more Show less;Produkt sleduje spotovou cenu zlata v americkém dolaru.TER (celkový poměr nákladů) ETC činí 0,15% p.a. ETC replikuje výkon podkladového indexu s kolateralizovaným dluhovým závazkem, který je podporován fyzickými drženími drahého kovu.Fyzické švýcarské zlato WisdomTree je velmi velké atd. S managementem 3 829 milionů euro.ETC byl spuštěn 16. prosince 2009 a má bydliště v Jersey.Ukázat více show méně;0.15%;0.15;EUR 3829m;3829.0;EUR;USD;Jersey;WisdomTree;16 December 2009;;;Physical;;;Precious Metals, Gold;;Komodity;Globální;;33.94;83.58;88.51;23.91;16.34;14.95;15.02;2.08;;;-6.67;;;;;;;;Extracted (method 1);GZUR;6;;;;;;;2025-09-17T00:12:39.176026;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;23.91;;;;;;;;;London Stock Exchange;GBP;;;;;Euronext Amsterdam;EUR;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
JE00B5SV2703;WisdomTree Silver - EUR Daily Hedged;https://www.justetf.com/en/etf-profile.html?isin=JE00B5SV2703;The product tracks the price of futures contracts on silver. Currency hedged to Euro (EUR). The ETC's TER (total expense ratio) amounts to 0.49% p.a.. The WisdomTree Silver - EUR Daily Hedged is the only ETC that tracks the Silver Future (EUR Hedged) index. The ETC replicates the performance of the underlying index synthetically with a swap. The WisdomTree Silver - EUR Daily Hedged is a small ETC with 72m Euro assets under management. The ETC was launched on 6 July 2012 and is domiciled in Jersey. Show more Show less;Produkt sleduje cenu futures kontraktů na stříbro.Měna zajišťovala euro (EUR).TER (celkový poměr nákladů) ETC činí 0,49% P.A .. WISDOMODTREE SILVER - EUR DEAKED HEDGED je jediným atd., Který sleduje index stříbrné budoucnosti (Hedged).ETC replikuje výkon podkladového indexu synteticky s výměnou.WisdomTree Silver - EUR DEAKED HEDGED je malý atd. S managementem 72 milionů EUR.ETC bylo zahájeno 6. července 2012 a je se sídlem v Jersey.Ukázat více show méně;0.49%;0.49;EUR 72m;72.0;EUR;EUR;Jersey;WisdomTree;6 July 2012;;;Synthetic;;;;;Komodity;Globální;;31.42;92.7;23.83;41.15;27.43;28.51;29.9;1.15;;;-18.31;;;;;;;;Extracted (method 1);00XR;4;;;;;;;2025-09-17T00:12:45.540895;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
