isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;currency_risk;strategy_risk;category;is_leveraged;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;return_1m;return_3m;return_6m;return_2021;return_2022;return_2023;return_2024;return_inception;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker;exchange_6_name;exchange_6_currency;exchange_6_ticker;exchange_6_bloomberg;exchange_6_reuters;exchange_6_market_maker;exchange_7_name;exchange_7_currency;exchange_7_ticker;exchange_7_bloomberg;exchange_7_reuters;exchange_7_market_maker;exchange_8_name;exchange_8_currency;exchange_8_ticker;exchange_8_bloomberg;exchange_8_reuters;exchange_8_market_maker;exchange_9_name;exchange_9_currency;exchange_9_ticker;exchange_9_bloomberg;exchange_9_reuters;exchange_9_market_maker;exchange_10_name;exchange_10_currency;exchange_10_ticker;exchange_10_bloomberg;exchange_10_reuters;exchange_10_market_maker;rating;rating_score;rating_ter_score;rating_size_score;rating_track_record_score;rating_provider_score;rating_performance_score
LU2089238039;Amundi Prime Europe UCITS ETF DR (C);https://www.justetf.com/en/etf-profile.html?isin=LU2089238039;The Amundi Prime Europe UCITS ETF DR (C) seeks to track the Solactive GBS Developed Markets Europe Large & Mid Cap index. The Solactive GBS Developed Markets Europe Large & Mid Cap index tracks large and mid cap securities from European countries. The ETF's TER (total expense ratio) amounts to 0.05% p.a.. The Amundi Prime Europe UCITS ETF DR (C) is the cheapest ETF that tracks the Solactive GBS Developed Markets Europe Large & Mid Cap index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Amundi Prime Europe UCITS ETF DR (C) has 116m Euro assets under management. The ETF was launched on 15 January 2020 and is domiciled in Luxembourg.;Amundi Prime Europe UCITS ETF DR (C) se snaží sledovat solaraktivní GB vyvinuté trhy Europe Large & Mid Cap Index. Solactive GBS vyvinula trhy Evropy, které index velkých a středních čepic sleduje cenné papíry z evropských zemí. TER (celkový poměr nákladů) činí 0,05% P.A .. Amundi Prime Europe UCITS ETF DR (C) je nejlevnější ETF, který sleduje solaraktivní trhy GBS vyvinuté trhy Europe Large & Mid Cap Index. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. Amundi Prime Europe UCITS ETF DR (C) má ve správě aktiva 116 milionů EUR. ETF byl spuštěn 15. ledna 2020 a je sídlem v Lucemburku.;0.05%;0.05;EUR 116m;116.0;EUR;EUR;Luxembourg;Amundi ETF;15 January 2020;Accumulating;;Physical;UCITS;;Equity, Europe;;EUR    Currency risk  Currency;1;Akcie;False;Evropa;418.0;9.35;48.31;75.39;11.95;-0.1;4.22;1.93;25.78;-9.56;16.22;9.13;53.35;14.38;12.64;14.08;0.65;1.11;0.84;-16.51;-16.51;-19.67;-35.42;;;;;gettex;PRAE;2;;;;;;;2025-09-22T01:29:59.370763;success;0;ASML Holding NV;2.28;Nestlé SA;1.99;Roche Holding AG;1.91;Novartis AG;1.89;HSBC Holdings Plc;1.88;Novo Nordisk A/S;1.81;AstraZeneca PLC;1.81;Shell Plc;1.77;Siemens AG;1.62;;;Other;36.51;United Kingdom;21.67;Germany;15.17;Switzerland;13.44;France;13.21;Financials;22.34;Industrials;18.52;Health Care;10.29;Consumer Staples;9.7;;;gettex;EUR;PRAE;;;;XETRA;EUR;PRAE;PRAE GYIPRAE;PRA1.DEIPRAE=BNPP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;73.0;30.0;5.0;8.0;10.0;20.0
LU2089238112;Amundi Prime Eurozone UCITS ETF DR (C);https://www.justetf.com/en/etf-profile.html?isin=LU2089238112;The Amundi Prime Eurozone UCITS ETF DR (C) seeks to track the Solactive GBS Developed Markets Eurozone Large & Mid Cap index. The Solactive GBS Developed Markets Eurozone Large & Mid Cap index tracks large and mid cap securities from Eurozone countries. The ETF's TER (total expense ratio) amounts to 0.05% p.a.. The Amundi Prime Eurozone UCITS ETF DR (C) is the cheapest and largest ETF that tracks the Solactive GBS Developed Markets Eurozone Large & Mid Cap index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Amundi Prime Eurozone UCITS ETF DR (C) is a small ETF with 86m Euro assets under management. The ETF was launched on 15 January 2020 and is domiciled in Luxembourg.;Amundi Prime Eurozone UCITS ETF DR (C) se snaží sledovat index trhu Eurozóny vyvinuté solaraktivní GBS. Solactive GBS vyvinul trhy eurozóny velké a střední indexové indexe s cenné papíry a střední čepice ze zemí eurozóny. TER (celkový poměr nákladů) ETF činí 0,05% P.A .. Amundi Prime Eurozone UCITS ETF DR (C) je nejlevnější a největší ETF, který sleduje index eurozóny vyvinuté solaraktivní GBS. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. Amundi Prime Eurozone UCITS ETF DR (C) je malá ETF s managementem 86 milionů EUR. ETF byl spuštěn 15. ledna 2020 a je sídlem v Lucemburku.;0.05%;0.05;EUR 86m;86.0;EUR;EUR;Luxembourg;Amundi ETF;15 January 2020;Accumulating;;Physical;UCITS;;Equity, Europe;;EUR    Currency risk  Currency;1;Akcie;False;Evropa;198.0;15.81;63.84;87.09;16.81;-0.58;5.66;3.82;25.57;-12.01;20.09;9.89;62.44;15.86;14.22;16.26;1.0;1.26;0.82;-15.34;-15.34;-24.27;-39.21;;;;;gettex;PRAZ;2;;;;;;;2025-09-22T01:30:05.064786;success;0;ASML Holding NV;4.38;Siemens AG;3.1;Allianz SE;2.46;Schneider Electric SE;2.38;LVMH Moët Hennessy Louis Vuitton SE;2.24;Banco Santander SA;2.09;Airbus SE;1.98;TotalEnergies SE;1.93;Deutsche Telekom AG;1.91;;;Germany;29.08;France;25.2;Other;22.74;Netherlands;14.11;;;Financials;22.95;Industrials;19.91;Technology;13.93;Consumer Discretionary;11.85;;;gettex;EUR;PRAZ;;;;XETRA;EUR;PRAZ;PRAZ GYIPRAZ;PRAZ.DEIPRAZ=BNPP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;69.0;30.0;1.0;8.0;10.0;20.0
LU2089238385;Amundi Prime Japan UCITS ETF DR (C);https://www.justetf.com/en/etf-profile.html?isin=LU2089238385;The Amundi Prime Japan UCITS ETF DR (C) seeks to track the Solactive GBS Japan Large & Mid Cap index. The Solactive GBS Japan Large & Mid Cap index tracks large and mid-cap securities from Japan. The ETF's TER (total expense ratio) amounts to 0.05% p.a.. The Amundi Prime Japan UCITS ETF DR (C) is the cheapest ETF that tracks the Solactive GBS Japan Large & Mid Cap index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Amundi Prime Japan UCITS ETF DR (C) has 259m Euro assets under management. The ETF was launched on 15 January 2020 and is domiciled in Luxembourg.;Amundi Prime Japan Japan UCITS ETF DR (C) se snaží sledovat index Solactive GBS Japan Velké a střední čepice. Index Solactive GBS Japan Velké a střední čepice sleduje velké a střední cenné papíry z Japonska. TER (celkový poměr výdajů) ETF činí 0,05% P.A .. Amundi Prime Japan UCITS ETF DR (C) je nejlevnější ETF, který sleduje index solaktivního GBS Japan Velké a střední čepice. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. Amundi Prime Japan Japan UCITS ETF DR (C) má pod správou aktiva 259 milionů EUR. ETF byl spuštěn 15. ledna 2020 a je sídlem v Lucemburku.;0.05%;0.05;EUR 259m;259.0;EUR;JPY;Luxembourg;Amundi ETF;15 January 2020;Accumulating;;Physical;UCITS;;Equity, Japan;;JPY    Currency risk  Currency;1;Akcie;False;Celosvětově;302.0;12.59;42.47;52.88;6.91;0.58;8.87;7.03;10.03;-10.87;15.36;15.56;44.06;21.56;19.8;18.24;0.58;0.63;0.49;-18.33;-18.33;-19.89;-26.43;;;;;Euronext Paris;-;5;;;;;;;2025-09-22T01:30:12.428827;success;0;Mitsubishi UFJ Financial Group, Inc.;3.62;Sony Group Corp.;3.3;Hitachi Ltd.;2.92;Sumitomo Mitsui Financial Group, Inc.;2.23;Nintendo Co., Ltd.;2.2;Recruit Holdings Co., Ltd.;1.85;Tokyo Electron Ltd.;1.84;SoftBank Group Corp.;1.74;Mizuho Financial Group, Inc.;1.64;;;Japan;99.63;;;;;;;;;Industrials;24.44;Consumer Discretionary;17.85;Financials;15.24;Technology;12.74;;;gettex;EUR;PRAJ;;;;Euronext Paris;EUR;-;PRAJ FPPRAJEUIV;PRAJ.PAPRAJEURINAV=SOLA;;London Stock Exchange;GBX;-;PRAJ LNPRAJGBIV;AMPRAJ.LPRAJGBPINAV=SOLA;;London Stock Exchange;GBP;PRAJ;PRAJ LNPRAJGBIV;PRAJ.LPRAJGBPINAV=SOLA;;XETRA;EUR;PRAJ;PRAJ GYPRAJEUIV;PRAJ.DEPRAJEURINAV=SOLA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;73.0;30.0;5.0;8.0;10.0;20.0
LU2089238625;Amundi Core EUR Corporate Bond UCITS ETF EUR Acc;https://www.justetf.com/en/etf-profile.html?isin=LU2089238625;The Amundi Core EUR Corporate Bond UCITS ETF EUR Acc seeks to track the Bloomberg Euro Aggregate Corporate Bond index. The Bloomberg Euro Aggregate Corporate Bond index tracks Euro denominated corporate bonds. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.07% p.a.. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The Amundi Core EUR Corporate Bond UCITS ETF EUR Acc is a large ETF with 649m Euro assets under management. The ETF was launched on 15 January 2020 and is domiciled in Luxembourg.;Amundi Core Eur Corporate Bond UCITS ETF EUR ACC se snaží sledovat index společnosti Bloomberg Euro Agregate Corporate Bond. Bloomberg Euro Agregate Corporate Bond Index sleduje firemní dluhopisy euro. Hodnocení: Investiční třída. TER (celkový poměr výdajů) ETF činí 0,07% p.a. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF. Amundi Core EUR Corporate Bond UCITS ETF EUR ACC je velký ETF s managementem 649 milionů euro. ETF byl spuštěn 15. ledna 2020 a je sídlem v Lucemburku.;0.07%;0.07;EUR 649m;649.0;EUR;EUR;Luxembourg;Amundi ETF;15 January 2020;Accumulating;;Physical;UCITS;;Bonds, EUR, World, Corporate, All maturities;;EUR    Currency risk  Currency;1;Dluhopisy;False;Celosvětově;3899.0;4.05;14.57;0.1;2.77;0.4;1.06;2.98;-1.18;-14.19;7.87;4.61;0.2;2.76;3.83;3.81;1.47;1.21;0.01;-1.78;-3.71;-18.0;-18.0;;;;;Extracted (method 1);PRAC;0;;;;;;;2025-09-22T01:30:19.700441;success;0;BE6285455497;0.1;BE6285457519;0.09;XS1586555945;0.09;XS2461234622;0.09;XS2705604234;0.08;XS2193662728;0.08;XS2791972248;0.08;XS2717291970;0.08;XS1463043973;0.07;;;Other;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;72.0;26.0;10.0;8.0;10.0;18.0
LU2089238898;Amundi Prime Euro Government Bond UCITS ETF Acc;https://www.justetf.com/en/etf-profile.html?isin=LU2089238898;The Amundi Prime Euro Government Bond UCITS ETF Acc seeks to track the Solactive Eurozone Government Bond index. The Solactive Eurozone Government Bond index tracks government bonds issued by eurozone countries. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.05% p.a.. The Amundi Prime Euro Government Bond UCITS ETF Acc is the cheapest ETF that tracks the Solactive Eurozone Government Bond index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The Amundi Prime Euro Government Bond UCITS ETF Acc is a large ETF with 670m Euro assets under management. The ETF was launched on 15 January 2020 and is domiciled in Luxembourg.;Amundi Prime Euro Government Bond UCITS ETF ACC se snaží sledovat index vládních dluhopisů eurozóny eurozóny. Index vládních dluhopisů eurozóny eurozóny sleduje vládní dluhopisy vydané zeměmi eurozóny. Hodnocení: Investiční třída. TER (celkový poměr výdajů) ETF činí 0,05% P.A. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF. Amundi Prime Euro Government Bond UCITS ETF ACC je velký ETF s managementem 670 milionů euro. ETF byl spuštěn 15. ledna 2020 a je sídlem v Lucemburku.;0.05%;0.05;EUR 670m;670.0;EUR;EUR;Luxembourg;Amundi ETF;15 January 2020;Accumulating;;Physical;UCITS;Government Bond;Bonds, EUR, Europe, Government, All maturities;;EUR    Currency risk  Currency;1;Dluhopisy;False;Evropa;410.0;0.39;4.12;-12.71;0.11;0.17;-0.55;1.76;-3.45;-18.11;6.73;1.7;-10.44;4.47;6.27;6.07;0.09;0.22;-0.44;-4.0;-6.82;-22.34;-22.34;;;;;gettex;PRAR;2;;;;;;;2025-09-22T01:30:27.688512;success;0;FR0011883966;0.84;FR0013286192;0.83;FR0012993103;0.81;FR0013341682;0.77;FR0013407236;0.73;;;;;;;;;;;Other;100.0;;;;;;;;;;;;;;;;;;;gettex;EUR;PRAR;;;;XETRA;EUR;PRAR;PRAR GYIPRAR;PRAR.DEIPRARINAV=SOLA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;68.0;30.0;10.0;8.0;10.0;10.0
LU2089238971;Amundi Prime Global Government Bond UCITS ETF Acc;https://www.justetf.com/en/etf-profile.html?isin=LU2089238971;The Amundi Prime Global Government Bond UCITS ETF Acc seeks to track the Solactive Global Developed Government Bond index. The Solactive Global Developed Government Bond index tracks government bonds issued by global developed countries. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.05% p.a.. The Amundi Prime Global Government Bond UCITS ETF Acc is the cheapest ETF that tracks the Solactive Global Developed Government Bond index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The Amundi Prime Global Government Bond UCITS ETF Acc is a very small ETF with 9m Euro assets under management. The ETF was launched on 15 January 2020 and is domiciled in Luxembourg.;ACCUDI Prime Prime Global Global Wonter Bond UCITS ETF ACC se snaží sledovat index solaktivního globálního rozvinutého vládního dluhopisu. Solactive Global Development Government Bond Index sleduje vládní dluhopisy vydané globálními rozvinutými zeměmi. Hodnocení: Investiční třída. TER (celkový poměr nákladů) činí 0,05% P.A. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF. AMUNDI Prime Global Global Government Bond UCITS ETF ACC je velmi malý ETF s managementem 9m euro. ETF byl spuštěn 15. ledna 2020 a je sídlem v Lucemburku.;0.05%;0.05;EUR 9m;9.0;EUR;EUR;Luxembourg;Amundi ETF;15 January 2020;Accumulating;;Physical;UCITS;Government Bond;Bonds, EUR, World, Government, All maturities;;EUR    Currency risk  Currency;1;Dluhopisy;False;Celosvětově;1058.0;-4.13;-6.74;-15.04;-5.3;0.35;-0.98;-3.21;0.25;-12.98;1.15;2.84;-14.36;5.88;6.1;6.19;-0.7;-0.38;-0.52;-7.86;-9.55;-18.0;-20.75;;;;;gettex;PRAG;2;;;;;;;2025-09-22T01:30:34.444064;success;0;;;;;;;;;;;;;;;;;;;;;Other;100.0;;;;;;;;;;;;;;;;;;;gettex;EUR;PRAG;;;;XETRA;EUR;PRAG;PRAG GYIPRAG;PRAGG.DEIPRAGINAV=SOLA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;57.0;30.0;1.0;8.0;10.0;8.0
LU2089239193;Amundi Prime US Treasury UCITS ETF DR (C);https://www.justetf.com/en/etf-profile.html?isin=LU2089239193;The Amundi Prime US Treasury UCITS ETF DR (C) seeks to track the Solactive US Treasury Bond index. The Solactive US Treasury Bond index tracks US-Treasury bonds. Time to maturity: at least 1 year. Rating: AA. The ETF's TER (total expense ratio) amounts to 0.05% p.a.. The Amundi Prime US Treasury UCITS ETF DR (C) is the cheapest ETF that tracks the Solactive US Treasury Bond index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The Amundi Prime US Treasury UCITS ETF DR (C) is a very small ETF with 14m Euro assets under management. The ETF was launched on 15 January 2020 and is domiciled in Luxembourg.;Amundi Prime US Treasury UCITS ETF DR (C) se snaží sledovat index Solactive US Treasury Bond. Index amerického ministerstva pokladny USA sleduje dluhopisy amerického potestu. Čas do zralosti: alespoň 1 rok. Hodnocení: AA. TER (celkový poměr výdajů) ETF činí 0,05% p.a. Amundi Prime US Treasury UCITS ETF DR (C) je nejlevnější ETF, který sleduje index solaktivního amerického pokladny. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF. Amundi Prime US Treasury UCITS ETF DR (C) je velmi malý ETF s vedením 14 metrů EUR. ETF byl spuštěn 15. ledna 2020 a je sídlem v Lucemburku.;0.05%;0.05;EUR 14m;14.0;EUR;USD;Luxembourg;Amundi ETF;15 January 2020;Accumulating;;Physical;UCITS;;Bonds, USD, United States, Government, All maturities;;USD    Currency risk  Currency;1;Dluhopisy;False;Severní Amerika;293.0;-3.37;-7.12;-5.49;-6.82;0.76;0.12;-4.76;5.91;-6.93;0.35;7.13;-4.6;8.91;9.45;9.27;-0.38;-0.26;-0.12;-11.19;-13.17;-13.17;-17.23;;;;;gettex;PRAS;2;;;;;;;2025-09-22T01:30:40.066051;success;0;;;;;;;;;;;;;;;;;;;;;Other;100.0;;;;;;;;;IT;6.82;;;;;;;;;gettex;EUR;PRAS;;;;XETRA;EUR;PRAS;PRAS GYIPRAS;PRAS.DEIPRASINAV=SOLA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;57.0;30.0;1.0;8.0;10.0;8.0
LU2089239276;Amundi Core USD Corporate Bond UCITS ETF Acc;https://www.justetf.com/en/etf-profile.html?isin=LU2089239276;The Amundi Core USD Corporate Bond UCITS ETF Acc seeks to track the Bloomberg US Corporate Liquid Issuer index. The Bloomberg US Corporate Liquid Issuer index tracks the performance of US dollar denominated corporate bonds. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.07% p.a.. The Amundi Core USD Corporate Bond UCITS ETF Acc is the cheapest and largest ETF that tracks the Bloomberg US Corporate Liquid Issuer index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The Amundi Core USD Corporate Bond UCITS ETF Acc is a small ETF with 70m Euro assets under management. The ETF was launched on 15 January 2020 and is domiciled in Luxembourg.;Společnost Amundi Core USD Corporate Bond UCITS ETF ACC se snaží sledovat index emitentových emitentů Bloomberg US Corporate. Index společnosti Bloomberg US Corporate Liquid Emitent sleduje výkon firemních dluhopisů denominovaných americkými dolary. Hodnocení: Investiční třída. TER (celkový poměr nákladů) činí 0,07% P.A .. Amundi Core USD Corporate Bond UCITS ETF ACC je nejlevnější a největší ETF, který sleduje index vydavatelů Bloomberg US Corporate Liquid. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF. Společnost AMUNDI Core USD Corporate Bond UCITS ETF ACC je malá ETF s vedením 70 milionů euro. ETF byl spuštěn 15. ledna 2020 a je sídlem v Lucemburku.;0.07%;0.07;EUR 70m;70.0;EUR;USD;Luxembourg;Amundi ETF;15 January 2020;Accumulating;;Physical;UCITS;;Bonds, USD, World, Corporate, All maturities;;USD    Currency risk  Currency;1;Dluhopisy;False;Celosvětově;2722.0;-1.98;1.1;2.06;-4.63;1.61;2.17;-2.65;7.15;-10.52;4.64;8.03;1.61;9.88;10.06;9.76;-0.2;0.04;0.04;-11.63;-11.63;-13.07;-13.13;;;;;Extracted (method 1);PRAP;0;;;;;;;2025-09-22T01:30:45.922509;success;0;;;;;;;;;;;;;;;;;;;;;United States;60.32;Other;32.02;United Kingdom;3.18;France;2.31;Canada;2.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;54.0;26.0;1.0;8.0;10.0;9.0
LU2090062352;Amundi USD Fed Funds Rate UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=LU2090062352;The Amundi USD Fed Funds Rate UCITS ETF Dist seeks to track the Solactive Fed Funds Effective Rate index. The Solactive Fed Funds Effective Rate index tracks a daily rolling exposure to the Federal Funds Effective Rate, the benchmark short-term money market interest rate in the US. The Federal Funds Rate is set at meetings of the Federal Open Market Committee (FOMC). The ETF's TER (total expense ratio) amounts to 0.10% p.a.. The Amundi USD Fed Funds Rate UCITS ETF Dist is the cheapest ETF that tracks the Solactive Fed Funds Effective Rate index. The ETF replicates the performance of the underlying index synthetically with a swap. The Amundi USD Fed Funds Rate UCITS ETF Dist is a very small ETF with 10m Euro assets under management. The ETF was launched on 6 March 2020 and is domiciled in Luxembourg.;Sazba fondů Amundi USD Fed Funds UCITS ETF Dist se snaží sledovat efektivní index sazby Fed Fed. Index efektivní sazby FED FUNDS sleduje denní expozici federálním fondům efektivní sazbu, referenční krátkodobá úroková sazba v USA. Sazba federálních fondů je stanovena na schůzkách Federálního výboru pro otevřený trh (FOMC). TER (celkový poměr nákladů) činí 0,10% P.A .. sazba fondů Amundi USD Fed UCITS ETF Dist je nejlevnější ETF, která sleduje efektivní index sazeb solaktivních federálních fondů. ETF replikuje výkon podkladového indexu synteticky s výměnou. Sazba fondů AMUNDI USD Fed Funds UCITS ETF Dist je velmi malá ETF s spravováním 10 milionů euro. ETF byl spuštěn dne 6. března 2020 a je sídlem v Lucemburku.;0.10%;0.1;EUR 10m;10.0;EUR;USD;Luxembourg;Amundi ETF;6 March 2020;Distributing;Annually;Synthetic (Unfunded swap);UCITS;;Money Market, USD;;USD    Currency risk  Currency;1;Akcie;False;Celosvětově;;-0.82;-2.03;16.7;-8.25;-0.18;-1.32;-5.21;8.3;7.89;1.48;11.24;11.8;8.22;7.94;7.53;-0.1;-0.09;0.42;-11.93;-11.99;-11.99;-13.23;;;;;gettex;C101;3;5.88%;5.88;EUR 5.33;5.33;EUR;method2_regex;2025-09-22T01:30:52.556092;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gettex;EUR;C101;;;;SIX Swiss Exchange;CHF;CBFEDF;CBFEDF SWCBFEDFCH;CBFEDF.SCBFEDFCHFINAV=SOLA;;XETRA;EUR;C101;C101 GYCNAVFEDF;C101.DECBFEDFEREURINAV=SOLA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;53.0;26.0;1.0;8.0;10.0;8.0
LU2090062436;Amundi DAX II UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=LU2090062436;The Amundi DAX II UCITS ETF Dist seeks to track the DAX® index. The DAX® index tracks the 40 largest and most traded German stocks listed on the Prime Standard segment of the Frankfurt Stock Exchange. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi DAX II UCITS ETF Dist is a small ETF with 73m Euro assets under management. The ETF was launched on 2 July 2020 and is domiciled in Luxembourg.;Amundi Dax II UCITS ETF Dist se snaží sledovat index DAX®. Index DAX® sleduje 40 největších a nejvíce obchodovaných německých akcií uvedených v hlavním standardním segmentu frankfurtské burzy. TER (celkový poměr nákladů) ETF činí 0,15% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (každoročně). Amundi Dax II UCITS ETF Dist je malý ETF s managementem 73 milionů euro. ETF byl spuštěn 2. července 2020 a je se sídlem v Lucemburku.;0.15%;0.15;EUR 73m;73.0;EUR;EUR;Luxembourg;Amundi ETF;2 July 2020;Distributing;Annually;Physical;UCITS;;Equity, Germany;;EUR    Currency risk  Currency;1;Akcie;False;Celosvětově;40.0;23.85;81.59;75.42;18.24;-3.19;2.52;1.16;15.26;-12.92;19.63;18.2;82.33;18.26;15.15;17.47;1.31;1.45;0.68;-16.03;-16.03;-26.78;-26.78;;;;;Extracted (method 1);LDAX;0;1.95%;1.95;EUR 1.73;1.73;EUR;method2_regex;2025-09-22T01:30:57.407202;success;0;Siemens AG;10.11;Allianz SE;7.87;Deutsche Telekom AG;6.82;Airbus SE;6.35;Rheinmetall AG;4.71;Münchener Rückversicherungs-Gesellschaft AG;4.44;Siemens Energy AG;3.91;Deutsche Bank AG;3.32;Deutsche Börse AG;2.89;;;Germany;92.8;Netherlands;6.35;Other;0.85;;;;;Industrials;30.35;Financials;21.34;IT;18.24;Technology;16.48;Consumer Discretionary;8.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;61.0;22.0;1.0;8.0;10.0;20.0
