isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker
IE00BP46NG52;SPDR ICE BofA 0-5 Year EM USD Government Bond UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00BP46NG52;The SPDR ICE BofA 0-5 Year EM USD Government Bond UCITS ETF seeks to track the ICE BofA Emerging Markets USD Government Bond 0-5 ex-144a index. The ICE BofA Emerging Markets USD Government Bond 0-5 Year ex-144a index tracks US dollar-denominated emerging markets government debt publicly issued in the US domestic market. The ETF's TER (total expense ratio) amounts to 0.42% p.a.. The SPDR ICE BofA 0-5 Year EM USD Government Bond UCITS ETF is the only ETF that tracks the ICE BofA Emerging Markets USD Government Bond 0-5 ex-144a index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (Semi annually). The SPDR ICE BofA 0-5 Year EM USD Government Bond UCITS ETF is a small ETF with 31m Euro assets under management. The ETF was launched on 12 November 2014 and is domiciled in Ireland. Show more Show less;SPDR ICE BOFA 0-5 Year EM USD Vládní dluhopis UCITS ETF se snaží sledovat rozvíjející se trhy ICE BOFA vládní dluhopis USD 0-5 EX-144A.ICE BOFA Emerging Markets USD Vládní dluhopis 0-5 let EX-144A Index sleduje americký rozvíjející se trhy denominovaný do dolaru veřejně vydávaný na americkém domácím trhu.TER (celkový poměr výdajů) ETF činí 0,42% p.a. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (semifinále každoročně).SPDR ICE BOFA 0-5 Year EM USD Government Bond UCITS ETF je malý ETF s managementem 31 milionů euro.ETF byl spuštěn 12. listopadu 2014 a má bydliště v Irsku.Ukázat více show méně;0.42%;0.42;EUR 31m;31.0;EUR;USD;Ireland;SPDR;12 November 2014;;Semi annually;Physical;;Government Bond;;;Dluhopisy;US;243.0;-0.06;1.48;12.92;-6.21;7.97;7.46;7.09;;;;-9.83;;;;;;;;Extracted (method 1);ZPR5;7;5.21%;5.21;EUR 1.22;1.22;EUR;method2_regex;2025-09-16T23:44:35.729986;success;0;;;;;;;;;;;;;;;;;;;;;Other;71.85;;;;;;;;;IT;5.13;;;;;;;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00BP8FKB21;Xtrackers FTSE Developed Europe Ex UK Property UCITS ETF 1C;https://www.justetf.com/en/etf-profile.html?isin=IE00BP8FKB21;The Xtrackers FTSE Developed Europe Ex UK Property UCITS ETF 1C seeks to track the FTSE EPRA/NAREIT Developed Europe ex UK Capped index. The FTSE EPRA/NAREIT Developed Europe ex UK capped index tracks listed real estate companies and Real Estate Investment Trusts (REITS) from developed European countries excluding the UK. The ETF's TER (total expense ratio) amounts to 0.33% p.a.. The Xtrackers FTSE Developed Europe Ex UK Property UCITS ETF 1C is the only ETF that tracks the FTSE EPRA/NAREIT Developed Europe ex UK Capped index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Xtrackers FTSE Developed Europe Ex UK Property UCITS ETF 1C is a very small ETF with 19m Euro assets under management. The ETF was launched on 27 August 2014 and is domiciled in Ireland. Show more Show less;The Xtrackers FTSE vyvinuli Europe Exk Property UCITS ETF 1C se snaží sledovat FTSE EPRA/Nareit vyvinuté Europe Ex Intex Index.FTSE EPRA/Nareit vyvinula evropské indexové skladby Evropské britské indexové skladby uvedené realitní společnosti a důvěry investic do nemovitostí (REIT) z rozvinutých evropských zemí s výjimkou Velké Británie.TER (celkový poměr nákladů) činí 0,33% P.A .. Xtrackers FTSE vyvinul Europe Exk Property UCITS ETF 1C je jediným ETF, který sleduje index FTSE Epra/Nareit.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Xtrackers FTSE vyvinuli Europe Exk Property UCITS ETF 1C je velmi malý ETF s managementem 19m euro.ETF byl spuštěn 27. srpna 2014 a je se sídlem v Irsku.Ukázat více show méně;0.33%;0.33;EUR 19m;19.0;EUR;EUR;Ireland;Xtrackers;27 August 2014;;;Physical;;FTSE Developed Europe Ex UK Property  1C;Real Estate, Europe;;Akcie;Evropa;70.0;-3.39;19.97;1.15;8.13;16.9;22.42;21.8;;;;-19.32;;;;;;;;Extracted (method 1);XREA;4;;;;;;;2025-09-16T23:44:43.600049;success;0;;;;;;;;;;;;;;;;;;;;;Other;25.68;France;20.48;Switzerland;16.71;Germany;16.64;;;;;;;;;;;;;Stuttgart Stock Exchange;EUR;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
IE00BP9F2H18;PIMCO US Low Duration Corporate Bond UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=IE00BP9F2H18;The PIMCO US Low Duration Corporate Bond UCITS ETF Dist seeks to track the PIMCO Low Duration US Corporate Bond index. The PIMCO Low Duration US Corporate Bond strategy is actively managed by PIMCO and invests primarily in a diversified portfolio of US Dollar denominated investment grade corporate fixed income instruments. The ETF's TER (total expense ratio) amounts to 0.49% p.a.. The PIMCO US Low Duration Corporate Bond UCITS ETF Dist is the only ETF that tracks the PIMCO Low Duration US Corporate Bond index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (Quarterly). The PIMCO US Low Duration Corporate Bond UCITS ETF Dist has 128m Euro assets under management. The ETF was launched on 17 November 2014 and is domiciled in Ireland. Show more Show less;Společnost PIMCO USA s nízkým trváním firemní dluhopisy UCITS ETF Dist se snaží sledovat index firemních dluhopisů v USA s nízkým trváním PIMCO.Strategie amerických podnikových dluhopisů v USA PIMCO je aktivně spravována společností PIMCO a investuje především do diverzifikovaného portfolia amerických dolarových denominovaných investičních nástrojů pro firemní výnosy s pevným výnosem.TER (celkový poměr nákladů) ETF činí 0,49% P.A. Společnost PIMCO USA s nízkým trváním firemní dluhopisy UCITS ETF Dist je jediným ETF, který sleduje index firemních dluhopisů PIMCO s nízkým trváním amerických podnikových dluhopisů.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (čtvrtletně).Společnost PIMCO USA s nízkým trváním podnikového dluhopisu UCITS ETF Dist má ve správě aktiva 128 milionů euro.ETF byl spuštěn 17. listopadu 2014 a je se sídlem v Irsku.Ukázat více show méně;0.49%;0.49;EUR 128m;128.0;EUR;USD;Ireland;;17 November 2014;Distributing;Quarterly;Physical;;;;;Dluhopisy;US;323.0;-0.96;0.65;13.74;-6.86;8.37;8.2;7.73;;;;-10.25;;;;;;;;Extracted (method 1);PM9J;5;4.63%;4.63;EUR 4.05;4.05;EUR;method2_regex;2025-09-16T23:44:49.576554;success;0;;;;;;;;;;;;;;;;;;;;;Other;61.32;United States;33.16;United Kingdom;2.53;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Six Swiss Exchange;CHF;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
IE00BP9F2J32;PIMCO Euro Low Duration Corporate Bond UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=IE00BP9F2J32;The PIMCO Euro Low Duration Corporate Bond UCITS ETF Dist seeks to track the PIMCO Low Duration Euro Corporate Bond index. The PIMCO Low Duration Euro Corporate Bond strategy is actively managed by PIMCO and invests primarily in a diversified portfolio of Euro denominated investment grade corporate fixed income instruments. The ETF's TER (total expense ratio) amounts to 0.49% p.a.. The PIMCO Euro Low Duration Corporate Bond UCITS ETF Dist is the only ETF that tracks the PIMCO Low Duration Euro Corporate Bond index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (Quarterly). The PIMCO Euro Low Duration Corporate Bond UCITS ETF Dist has 294m Euro assets under management. The ETF was launched on 17 November 2014 and is domiciled in Ireland. Show more Show less;Společnost PIMCO Euro s nízkým trváním podnikového dluhopisu UCITS ETF Dist se snaží sledovat index společnosti Euro Corporate Bond z Pimco s nízkým trváním.Strategie společnosti PIMCO s nízkým trváním Euro Corporate Bond je aktivně spravována společností PIMCO a investuje především do diverzifikovaného portfolia podnikových nástrojů pro firemní výnosy denominované euro.TER (celkový poměr výdajů) ETF činí 0,49% P.A. Společnost PIMCO Euro s nízkým trváním podnikového dluhopisu UCITS ETF Dist je jediným ETF, který sleduje index společnosti Euro Corporate Bond z Pimco s nízkým trváním.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (čtvrtletně).Společnost PIMCO Euro s nízkým trváním podnikového dluhopisu UCITS ETF Dist má ve spravování aktiva 294 milionů euro.ETF byl spuštěn 17. listopadu 2014 a je se sídlem v Irsku.Ukázat více show méně;0.49%;0.49;EUR 294m;294.0;EUR;EUR;Ireland;;17 November 2014;Distributing;Quarterly;Physical;;;;;Dluhopisy;Evropa;231.0;5.02;15.04;7.37;3.55;1.78;2.28;2.21;2.82;;;-1.08;;;;;;;;Extracted (method 1);LDCE;6;2.93%;2.93;EUR 3.03;3.03;EUR;method2_regex;2025-09-16T23:44:55.780195;success;0;;;;;;;;;;;;;;;;;;;;;Other;55.42;United States;13.03;United Kingdom;12.47;France;11.8;Netherlands;7.28;;;;;;;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
IE00BPRCH686;Invesco JPX-Nikkei 400 UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00BPRCH686;The Invesco JPX-Nikkei 400 UCITS ETF seeks to track the JPX-Nikkei 400 index. The JPX-Nikkei 400 index tracks 400 Japanese stocks. The stocks are mainly selected by return on equity and cumulative operating profit. The ETF's TER (total expense ratio) amounts to 0.19% p.a.. The Invesco JPX-Nikkei 400 UCITS ETF is the largest ETF that tracks the JPX-Nikkei 400 index. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Invesco JPX-Nikkei 400 UCITS ETF has 118m Euro assets under management. The ETF was launched on 10 September 2014 and is domiciled in Ireland. Show more Show less;Invesco JPX-Nikkei 400 UCITS ETF se snaží sledovat index JPX-Nikkei 400.INDEX INDEX JPX-NIKKEI 400 sleduje 400 japonských akcií.Akcie jsou vybírány hlavně návratností vlastního kapitálu a kumulativního provozního zisku.TER (celkový poměr nákladů) ETF činí 0,19% p.a. Invesco JPX-Nikkei 400 UCITS ETF je největší ETF, který sleduje index JPX-Nikkei 400.ETF replikuje výkon podkladového indexu synteticky s výměnou.dividenday v ETF jsou akumulovány a reinvestovány do ETF.Invesco JPX-Nikkei 400 UCITS ETF má ve správě aktiv 118 milionů euro.ETF byl spuštěn 10. září 2014 a je se sídlem v Irsku.Ukázat více show méně;0.19%;0.19;EUR 118m;118.0;EUR;JPY;Ireland;Invesco;10 September 2014;;;Synthetic (Unfunded swap);;;Equity, Japan;;Ostatní;Japonsko;;11.08;42.06;52.41;7.29;19.92;19.15;17.83;0.56;;;-17.57;;;;;;;;Extracted (method 1);SMLN;5;;;;;;;2025-09-16T23:45:02.747721;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
IE00BPVLQD13;Xtrackers MSCI Japan Screened UCITS ETF 1D;https://www.justetf.com/en/etf-profile.html?isin=IE00BPVLQD13;The Xtrackers MSCI Japan Screened UCITS ETF 1D seeks to track the MSCI Japan Select Screened index. The MSCI Japan Select Screened index tracks large and mid-cap securities of the Japanese equity markets. The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). Excluded sectors and companies: weapons, tobacco, thermal coal, oil sands, non-compliance with UN Global Compact. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The Xtrackers MSCI Japan Screened UCITS ETF 1D is the only ETF that tracks the MSCI Japan Select Screened index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Xtrackers MSCI Japan Screened UCITS ETF 1D has 302m Euro assets under management. The ETF was launched on 31 March 2015 and is domiciled in Ireland. Show more Show less;Xtrackers MSCI Japan Screened UCITS ETF 1D se snaží sledovat index Screening MSCI Japan Select.Indexové indexové skladby MSCI Japonsko vybírá velké a cenné papíry na střední kapitálové trhy.Zahrnuté akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a společností).Vyloučené odvětví a společnosti: Zbraně, tabák, tepelné uhlí, ropné písky, nedodržování globálního kompaktního oSN.TER (celkový poměr nákladů) ETF činí 0,15% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (každoročně).XTrackers MSCI Japan Screet UCITS ETF 1D má 302 milionů euro aktiv ve spravování.ETF byl spuštěn 31. března 2015 a má bydliště v Irsku.Ukázat více show méně;0.15%;0.15;EUR 302m;302.0;EUR;JPY;Ireland;Xtrackers;31 March 2015;;Annually;Physical;;MSCI Japan Screened  1D;;Yes;Akcie;Japonsko;169.0;11.44;38.6;47.88;6.01;21.85;19.87;19.14;0.52;;;-19.04;;;;;;;;Extracted (method 1);XDNY;6;1.72%;1.72;EUR 0.28;0.28;EUR;method2_regex;2025-09-16T23:45:09.290384;success;0;;;;;;;;;;;;;;;;;;;;;Japan;99.92;;;;;;;;;Industrials;23.42;Financials;17.53;Consumer Discretionary;17.31;Technology;14.14;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
IE00BPVLQF37;Xtrackers MSCI Japan Screened UCITS ETF 2D - GBP Hedged;https://www.justetf.com/en/etf-profile.html?isin=IE00BPVLQF37;The Xtrackers MSCI Japan Screened UCITS ETF 2D - GBP Hedged seeks to track the MSCI Japan Select Screened (GBP Hedged) index. The MSCI Japan Select Screened (GBP Hedged) index tracks large and mid-cap securities of the Japanese equity markets. The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). Excluded sectors and companies: weapons, tobacco, thermal coal, oil sands, non-compliance with UN Global Compact. Currency hedged to British Pound (GBP). The ETF's TER (total expense ratio) amounts to 0.25% p.a.. The Xtrackers MSCI Japan Screened UCITS ETF 2D - GBP Hedged is the only ETF that tracks the MSCI Japan Select Screened (GBP Hedged) index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Xtrackers MSCI Japan Screened UCITS ETF 2D - GBP Hedged is a small ETF with 22m Euro assets under management. The ETF was launched on 31 March 2015 and is domiciled in Ireland. Show more Show less;Xtrackers MSCI Japan Screed UCITS ETF 2D - GBP Hedged se snaží sledovat index MSCI Japan Select Screened (GBP Hedged).Indexové indexové cenné papíry japonských kapitálových trhů vybírají indexové skladby MSCI Japonsko.Zahrnuté akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a společností).Vyloučené odvětví a společnosti: Zbraně, tabák, tepelné uhlí, ropné písky, nedodržování globálního kompaktního oSN.Měna zajišťovala britskou libru (GBP).TER (celkový poměr nákladů) činí 0,25% p.a. Xtrackers MSCI Japan prověřoval UCITS ETF 2D - GBP Hedged je jediný ETF, který sleduje index MSCI Japan Select (GBP Hedged).ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (každoročně).XTrackers MSCI Japan Screeked UCITS ETF 2D - GBP Hedged je malý ETF s managementem 22 milionů euro.ETF byl spuštěn 31. března 2015 a má bydliště v Irsku.Ukázat více show méně;0.25%;0.25;EUR 22m;22.0;EUR;GBP;Ireland;Xtrackers;31 March 2015;;Annually;Physical;;MSCI Japan Screened  2D - GBP Hedged;;Yes;Akcie;Japonsko;169.0;25.43;88.22;143.62;10.71;23.9;22.45;21.5;1.06;;;-20.82;;;;;;;;Extracted (method 1);XDNG;3;1.51%;1.51;EUR 0.54;0.54;EUR;method2_regex;2025-09-16T23:45:17.594658;success;0;;;;;;;;;;;;;;;;;;;;;Japan;99.92;;;;;;;;;Industrials;23.42;Financials;17.53;Consumer Discretionary;17.31;Technology;14.14;;;London Stock Exchange;GBP;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
IE00BQ70R696;Invesco Nasdaq Biotech UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00BQ70R696;The Invesco Nasdaq Biotech UCITS ETF seeks to track the Nasdaq Biotechnology index. The Nasdaq Biotechnology index tracks Nasdaq listed companies primarily engaged in biomedical research to develop new treatments and cures for human disease. The ETF's TER (total expense ratio) amounts to 0.40% p.a.. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are accumulated and reinvested in the ETF. The Invesco Nasdaq Biotech UCITS ETF has 292m Euro assets under management. The ETF was launched on 6 November 2014 and is domiciled in Ireland. Show more Show less;Invesco NASDAQ Biotech UCITS ETF se snaží sledovat index biotechnologie NASDAQ.Index biotechnologie NASDAQ sleduje společnosti NASDAQ uvedené primárně zapojené do biomedicínského výzkumu, aby vyvinuly nové ošetření a léky na lidské onemocnění.TER (celkový poměr nákladů) ETF činí 0,40% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou.dividenday v ETF jsou akumulovány a reinvestovány do ETF.Invesco NASDAQ Biotech UCITS ETF má ve správě aktiv 292 milionů EUR.ETF byl spuštěn 6. listopadu 2014 a má bydliště v Irsku.Ukázat více show méně;0.40%;0.4;EUR 292m;292.0;EUR;USD;Ireland;Invesco;6 November 2014;;;Synthetic (Unfunded swap);;Nasdaq Biotech;Equity, United States, Health Care;;Akcie;US;;-8.72;2.48;13.85;-2.91;23.25;20.8;22.77;;;;-25.53;;;;;;;;Extracted (method 1);NBTK;7;;;;;;;2025-09-16T23:45:22.716095;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Euronext Amsterdam;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00BQN1K562;iShares Edge MSCI Europe Quality Factor UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00BQN1K562;"The iShares Edge MSCI Europe Quality Factor UCITS ETF seeks to track the MSCI Europe Sector Neutral Quality index. The MSCI Europe Sector Neutral Quality index tracks stocks with a high quality factor from Europe. The constituents are selected by three main equally weighted indicators of whether a company is demonstrating high quality characteristics: high percentage of company earnings allocated to shareholders; low levels of debt; and low year on year earnings variability. The ETF's TER (total expense ratio) amounts to 0.25% p.a.. The iShares Edge MSCI Europe Quality Factor UCITS ETF is the cheapest and largest ETF that tracks the MSCI Europe Sector Neutral Quality index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares Edge MSCI Europe Quality Factor UCITS ETF has 455m Euro assets under management. The ETF was launched on 16 January 2015 and is domiciled in Ireland. Show more Show less";"Ishares Edge MSCI Europe Europe Factor UCITS ETF se snaží sledovat index neutrální kvality sektoru MSCI Europe.Index neutrální kvality sektoru MSCI Europe sleduje akcie s vysoce kvalitním faktorem z Evropy.Složky jsou vybírány třemi hlavními stejně váženými ukazateli toho, zda společnost prokazuje vysoce kvalitní charakteristiky: vysoké procento výdělků společnosti přidělených akcionářům;nízká úroveň dluhu;a nízká roční variabilita příjmů.TER (celkový poměr nákladů) činí 0,25% p.a. Ishares Edge MSCI Europe Factor UCITS ETF je nejlevnější a největší ETF, který sleduje index neutrální kvality sektoru MSCI Europe.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Ishares Edge MSCI Europe Europe Factor UCITS ETF má 455 milionů euro aktiv pod správou.ETF byl spuštěn 16. ledna 2015 a je se sídlem v Irsku.Ukázat více show méně";0.25%;0.25;EUR 455m;455.0;EUR;EUR;Ireland;iShares;16 January 2015;;;Physical;;MSCI Europe;Equity, Europe,;;Akcie;Evropa;126.0;0.76;28.75;49.5;4.14;13.46;12.5;13.85;0.06;;;-14.73;;;;;;;;Extracted (method 1);CEMQ;7;;;;;;;2025-09-16T23:45:29.566220;success;0;;;;;;;;;;;;;;;;;;;;;Other;30.62;United Kingdom;24.47;Switzerland;22.98;Germany;11.34;Netherlands;10.59;Financials;21.09;Industrials;18.62;Health Care;10.9;Consumer Staples;9.7;;;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00BQN1K786;iShares Edge MSCI Europe Momentum Factor UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00BQN1K786;The iShares Edge MSCI Europe Momentum Factor UCITS ETF seeks to track the MSCI Europe Momentum index. The MSCI Europe Momentum index tracks stocks with a high price momentum from Europe. The index consists of titles that have experienced price increases over the past 6 and past 12 months with the assumption that increases will continue in the future. The ETF's TER (total expense ratio) amounts to 0.25% p.a.. The iShares Edge MSCI Europe Momentum Factor UCITS ETF is the largest ETF that tracks the MSCI Europe Momentum index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares Edge MSCI Europe Momentum Factor UCITS ETF is a large ETF with 690m Euro assets under management. The ETF was launched on 16 January 2015 and is domiciled in Ireland. Show more Show less;Ishares Edge MSCI Europe Faktor UCITS ETF se snaží sledovat index hybnosti MSCI Europe.Index hybnosti MSCI Europe sleduje akcie s vysokou cenou z Evropy.Index se skládá z titulů, které zažily zvýšení cen za posledních 6 a za posledních 12 měsíců s předpokladem, že zvýšení bude v budoucnu pokračovat.TER (celkový poměr nákladů) ETF činí 0,25% P.A .. Ishares Edge MSCI Europe Momentum Faktor UCITS ETF je největší ETF, který sleduje index hybnosti MSCI Europe.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Ishares Edge MSCI Europe Momentum Factor UCITS ETF je velký ETF s managementem 690 milionů euro.ETF byl spuštěn 16. ledna 2015 a je se sídlem v Irsku.Ukázat více show méně;0.25%;0.25;EUR 690m;690.0;EUR;EUR;Ireland;iShares;16 January 2015;;;Physical;;MSCI Europe;Equity, Europe, Momentum;;Akcie;Evropa;127.0;24.42;68.41;82.37;20.73;15.69;13.31;15.55;1.56;;;-15.37;;;;;;;;Extracted (method 1);CEMR;7;;;;;;;2025-09-16T23:45:35.112027;success;0;Meta;3.5;;;;;;;;;;;;;;;;;;;Other;31.02;Germany;30.51;United Kingdom;17.83;Switzerland;10.51;France;10.13;Financials;38.94;Industrials;22.36;Consumer Staples;7.74;Energy;2.96;Technology;2.92;London Stock Exchange;GBP;;;;;Stuttgart Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
