isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker
LU2439735890;Amundi China CNY Bonds UCITS ETF DR (C);https://www.justetf.com/en/etf-profile.html?isin=LU2439735890;The Amundi China CNY Bonds UCITS ETF DR (C) seeks to track the Bloomberg China Treasury + Policy Bank index. The Bloomberg China Treasury + Policy Bank index tracks local currency denominated bonds that have been issued by the Chinese State or state-owned banks. All maturities are included. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.20% p.a.. The Amundi China CNY Bonds UCITS ETF DR (C) is the cheapest ETF that tracks the Bloomberg China Treasury + Policy Bank index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The Amundi China CNY Bonds UCITS ETF DR (C) is a very small ETF with 2m Euro assets under management. The ETF was launched on 28 November 2022 and is domiciled in Luxembourg. Show more Show less;Amundi China CNY Bonds UCITS ETF DR (C) se snaží sledovat index Bloomberg China Treasury + Policy Bank Index.Index Bloomberg China Treasury + Policy Bank Index sleduje dluhopisy označené místní měnou, které byly vydány čínským státem nebo státními bankami.Zahrnuty jsou všechna splatností.Hodnocení: Investiční třída.TER (celkový poměr nákladů) činí 0,20% P.A .. Amundi China CNY Bonds UCITS ETF DR (C) je nejlevnější ETF, který sleduje index Bloomberg China Treasury + Policy Bank Index.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF.Amundi China CNY Bonds UCITS ETF DR (C) je velmi malý ETF s managementem 2m euro.ETF byl spuštěn 28. listopadu 2022 a je se sídlem v Lucemburku.Ukázat více show méně;0.20%;0.2;EUR 2m;2.0;EUR;USD;Luxembourg;Amundi;28 November 2022;Accumulating;;Physical;;;Bonds, CNY, China, Government, All maturities;;Dluhopisy;Čína;168.0;-3.37;;;-8.94;8.04;;;;;;-11.43;;;;;;;;Extracted (method 1);CNYE;3;;;;;;;2025-09-17T01:36:56.158228;success;0;;;;;;;;;;;;;;;;;;;;;Other;100.0;;;;;;;;;;;;;;;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
LU2439874319;Frankfurter UCITS ETF Modern Value;https://www.justetf.com/en/etf-profile.html?isin=LU2439874319;The Frankfurter UCITS ETF Modern Value seeks to track the Frankfurter Modern Value index. The Frankfurter Modern Value index tracks companies from around the world with a high quality factor. The index aims to select companies that have a strong ownership structure and strategic economic moat. All companies in the index are equally weighted. The ETF's TER (total expense ratio) amounts to 0.52% p.a.. The Frankfurter UCITS ETF Modern Value is the only ETF that tracks the Frankfurter Modern Value index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The Frankfurter UCITS ETF Modern Value is a small ETF with 71m Euro assets under management. The ETF was launched on 30 June 2022 and is domiciled in Luxembourg. Show more Show less;Moderní hodnota Frankfurter UCITS ETF se snaží sledovat index moderní hodnoty Frankfurter.Index moderní hodnoty Frankfurter sleduje společnosti z celého světa s vysoce kvalitním faktorem.Cílem indexu je vybrat společnosti, které mají silnou strukturu vlastnictví a strategické ekonomické příkop.Všechny společnosti v indexu jsou stejně váženy.Ter (celkový poměr nákladů) ETF činí 0,52% p.a. Moderní hodnota Frankfurter UCITS je jediným ETF, který sleduje index moderní hodnoty Frankfurter.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (alespoň ročně).Moderní hodnota Frankfurter UCITS ETF je malá ETF s managementem 71 milionů euro.ETF byla zahájena 30. června 2022 a je sídlí v Lucemburku.Ukázat více show méně;0.52%;0.52;EUR 71m;71.0;EUR;EUR;Luxembourg;;30 June 2022;;At least annually;Physical;Contractual;;Equity, World,;Yes;Akcie;Ostatní;;15.28;53.57;;11.91;14.41;14.45;;1.06;;;-15.07;;;;;;;;Extracted (method 1);C9DF;3;;;;;;;2025-09-17T01:37:01.118549;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
LU2446381555;BNP Paribas Easy ESG Eurozone Biodiversity Leaders PAB UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=LU2446381555;The BNP Paribas Easy ESG Eurozone Biodiversity Leaders PAB UCITS ETF seeks to track the Euronext ESG Eurozone Biodiversity Leaders PAB index. The Euronext ESG Eurozone Biodiversity Leaders PAB index tracks stocks from Eurozone countries. The securities are selected according to sustainability criteria with a focus on biodiversity. The ETF's TER (total expense ratio) amounts to 0.35% p.a.. The BNP Paribas Easy ESG Eurozone Biodiversity Leaders PAB UCITS ETF is the only ETF that tracks the Euronext ESG Eurozone Biodiversity Leaders PAB index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The BNP Paribas Easy ESG Eurozone Biodiversity Leaders PAB UCITS ETF is a small ETF with 58m Euro assets under management. The ETF was launched on 31 August 2022 and is domiciled in Luxembourg. Show more Show less;Vůdci BNP Paribas Easy ESG Eurozóna Biodiversity Biodiversity Pab UCITS ETF se snaží sledovat index eurozóny Euroznex Euroznex eurozóny EUROZONE EUROZONE EUROZONE BIODISPITY.Vůdci Eurozóny EURONEXT ESG EUROZONE EUROZONE INDEX INDEX sleduje akcie ze zemí eurozóny.Cenné papíry jsou vybírány podle kritérií udržitelnosti se zaměřením na biologickou rozmanitost.TER (celkový poměr výdajů) činí 0,35% P.A .. vůdci BNP Paribas ESG Eurozne Biodiversity Biodiversity PAB UCITS ETF je jediný ETF, který sleduje index euroznex eurozne biodiversity Index.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Vůdci BNP Paribas Easy ESG Eurozne Biodiversity PAB UCITS ETF je malý ETF s managementem 58 milionů euro.ETF byl spuštěn 31. srpna 2022 a je se sídlem v Lucemburku.Ukázat více show méně;0.35%;0.35;EUR 58m;58.0;EUR;EUR;Luxembourg;BNP Paribas;31 August 2022;;;Physical;;;;Yes;Ostatní;Evropa;66.0;11.93;47.76;;10.27;15.62;14.22;;0.76;;;-15.5;;;;;;;;Extracted (method 1);ASRV;6;;;;;;;2025-09-17T01:37:08.188314;success;0;;;;;;;;;;;;;;;;;;;;;France;28.16;Other;20.26;Netherlands;19.94;Germany;18.4;;;Industrials;26.14;Consumer Discretionary;17.49;Consumer Staples;13.62;Financials;13.31;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
LU2446383338;BNP Paribas Easy EUR Corporate Bond SRI PAB 3-5Y UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=LU2446383338;The BNP Paribas Easy EUR Corporate Bond SRI PAB 3-5Y UCITS ETF seeks to track the Bloomberg MSCI 3-5Y Euro Corporate SRI Sustainable Select Ex Fossil Fuel PAB index. The Bloomberg MSCI 3-5Y Euro Corporate SRI Sustainable Select Ex Fossil Fuel PAB index tracks Euro-denominated corporate bonds. The index consists of ESG (environmental, social and governance) screened corporate bonds. Companies with ties to the fossil fuel industry are generally excluded. Time to maturity: 3-5 years. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The BNP Paribas Easy EUR Corporate Bond SRI PAB 3-5Y UCITS ETF is the cheapest ETF that tracks the Bloomberg MSCI 3-5Y Euro Corporate SRI Sustainable Select Ex Fossil Fuel PAB index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The BNP Paribas Easy EUR Corporate Bond SRI PAB 3-5Y UCITS ETF is a small ETF with 21m Euro assets under management. The ETF was launched on 27 October 2022 and is domiciled in Luxembourg. Show more Show less;BNP Paribas Easy Eur Corporate Bond Sri PAB 3-5Y UCITS ETF se snaží sledovat Bloomberg MSCI 3-5Y Euro Corporate Sri Sustainable Select Ex Fossil Fuel PAB Index.Bloomberg MSCI 3-5y Euro Corporate Sri Sustainable Select ex Fossil Fuel PAB index skladby euro-denominované firemní dluhopisy.Index se skládá z ESG (environmentální, sociální a správa věcí veřejných) promítaných firemních dluhopisů.Společnosti s vazbami na průmysl fosilních paliv jsou obecně vyloučeny.Čas do zralosti: 3-5 let.Hodnocení: Investiční třída.TER (celkový poměr nákladů) činí 0,15% p.a. BNP Paribas Easy Eur Corporate Bond Sri PAB 3-5Y UCITS ETF je nejlevnější ETF, který sleduje Bloomberg MSCI 3-5y Euro Corporate SRI Udržitelný vybraný ex Index Fuel Fuel PAB.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF.BNP Paribas Easy Eur Corporate Bond Sri PAB 3-5Y UCITS ETF je malý ETF s 21m euro managementu.ETF byl spuštěn 27. října 2022 a je se sídlem v Lucemburku.Ukázat více show méně;0.15%;0.15;EUR 21m;21.0;EUR;EUR;Luxembourg;BNP Paribas;27 October 2022;;;Physical;;;;Yes;Dluhopisy;Globální;470.0;4.69;;;3.11;2.3;;;2.04;;;-1.33;;;;;;;;Extracted (method 1);ASRX;4;;;;;;;2025-09-17T01:37:13.713489;success;0;;;;;;;;;;;;;;;;;;;;;Other;100.0;;;;;;;;;IT;3.11;;;;;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;Euronext Paris;EUR;;;;;;;;;;
LU2456436083;Xtrackers MSCI China UCITS ETF 1D;https://www.justetf.com/en/etf-profile.html?isin=LU2456436083;The Xtrackers MSCI China UCITS ETF 1D seeks to track the MSCI China index. The MSCI China index tracks the largest and most liquid Chinese stocks (A shares, H shares, B shares, Red chips, P chips). The ETF's TER (total expense ratio) amounts to 0.28% p.a.. The Xtrackers MSCI China UCITS ETF 1D is the cheapest ETF that tracks the MSCI China index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Xtrackers MSCI China UCITS ETF 1D is a large ETF with 590m Euro assets under management. The ETF was launched on 20 April 2022 and is domiciled in Luxembourg. Show more Show less;Xtrackers MSCI China UCITS ETF 1D se snaží sledovat index MSCI China.Index MSCI China sleduje největší a nejvíce likvidní čínské akcie (akcie, H akcie, akcie B, červené čipy, P čipy).TER ETF TER (celkový poměr nákladů) činí 0,28% P.A .. Xtrackers MSCI China UCITS ETF 1D je nejlevnější ETF, který sleduje index MSCI China.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (každoročně).Xtrackers MSCI China UCITS ETF 1D je velká ETF s managementem 590 milionů euro.ETF byla zahájena 20. dubna 2022 a je sídlí v Lucemburku.Ukázat více show méně;0.28%;0.28;EUR 590m;590.0;EUR;USD;Luxembourg;Xtrackers;20 April 2022;;Annually;Physical;;MSCI China  1D;Equity, China;;Akcie;Čína;549.0;52.61;25.89;;21.77;28.14;25.5;;1.87;;;-20.78;;;;;;;;Extracted (method 1);XCS7;5;2.25%;2.25;EUR 0.21;0.21;EUR;method2_regex;2025-09-17T01:37:20.266350;success;0;;;;;;;;;;;;;;;;;;;;;China;91.93;Other;3.88;;;;;;;Consumer Discretionary;27.64;Financials;17.41;Technology;8.31;IT;2.74;;;London Stock Exchange;GBP;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
LU2462217071;Xtrackers II ESG Global Government Bond UCITS ETF 1C;https://www.justetf.com/en/etf-profile.html?isin=LU2462217071;The Xtrackers II ESG Global Government Bond UCITS ETF 1C seeks to track the FTSE ESG Select World Government Bond Developed Markets index. The FTSE ESG Select World Government Bond Developed Markets index tracks local currency denominated government bonds issued by developed countries worldwide. The included countries are selected and weighted according to ESG criteria (environmental, social and governance). All maturities are included. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.20% p.a.. The Xtrackers II ESG Global Government Bond UCITS ETF 1C is the cheapest ETF that tracks the FTSE ESG Select World Government Bond Developed Markets index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The Xtrackers II ESG Global Government Bond UCITS ETF 1C is a very small ETF with 1m Euro assets under management. The ETF was launched on 15 June 2022 and is domiciled in Luxembourg. Show more Show less;The Xtrackers II ESG Global Global Government Bond UCITS ETF 1C se snaží sledovat index trhů FTSE Select World Government Bond.FTSE ESG Select World Government Bond vyvinul trhy Index skladby místní měny denominované vládní dluhopisy vydané rozvinutými zeměmi po celém světě.Zahrnuté země jsou vybírány a váženy podle kritérií ESG (environmentální, sociální a správa věcí veřejných).Zahrnuty jsou všechna splatností.Hodnocení: Investiční třída.TER ETF TER (celkový poměr nákladů) činí 0,20% P.A .. Xtrackers II ESG Global Government Bond UCITS ETF 1C je nejlevnější ETF, který sleduje index trhu s vyvinutým světovým dluhopisem FTSE ESG.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF.The Xtrackers II ESG Global Global Government Bond UCITS ETF 1C je velmi malý ETF s managementem 1M EUR.ETF byl spuštěn 15. června 2022 a je sídlí v Lucemburku.Ukázat více show méně;0.20%;0.2;EUR 1m;1.0;EUR;EUR;Luxembourg;Xtrackers;15 June 2022;;;Physical;;Government Bond;;Yes;Dluhopisy;Globální;1058.0;-4.35;-6.23;;-4.47;5.53;6.23;;;;;-7.06;;;;;;;;Extracted (method 1);XGVC;3;;;;;;;2025-09-17T01:37:27.128374;success;0;;;;;;;;;;;;;;;;;;;;;Other;45.01;United States;18.23;Germany;14.48;France;12.95;United Kingdom;9.33;;;;;;;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
LU2468423459;Xtrackers II ESG Eurozone Government Bond UCITS ETF 1C;https://www.justetf.com/en/etf-profile.html?isin=LU2468423459;The Xtrackers II ESG Eurozone Government Bond UCITS ETF 1C seeks to track the FTSE ESG Select EMU Government Bond index. The FTSE ESG Select EMU Government Bond index tracks government bonds issued by Eurozone countries and denominated in Euro. The included countries are selected and weighted according to ESG criteria (environmental, social and governance). Time to maturity: minimum 1 year. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The Xtrackers II ESG Eurozone Government Bond UCITS ETF 1C is the only ETF that tracks the FTSE ESG Select EMU Government Bond index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The Xtrackers II ESG Eurozone Government Bond UCITS ETF 1C is a small ETF with 97m Euro assets under management. The ETF was launched on 22 June 2022 and is domiciled in Luxembourg. Show more Show less;Vládní dluhopis ESG ESG ESG II ESG ESG EUROZONE UCITS ETF 1C se snaží sledovat index vládních dluhopisů EMU FTSE Select EMU.FTSE ESG vybraný index vládních dluhopisů EMU sleduje vládní dluhopisy vydané zeměmi eurozóny a denominované v euru.Zahrnuté země jsou vybírány a váženy podle kritérií ESG (environmentální, sociální a správa věcí veřejných).Čas na zralost: Minimálně 1 rok.Hodnocení: Investiční třída.TER (celkový poměr nákladů) činí 0,15% p.a. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF.Vládní dluhopis ESG ESG ESG ESG ESG ESG UCITS ETF 1C je malý ETF s managementem 97 milionů euro.ETF byl spuštěn 22. června 2022 a je se sídlem v Lucemburku.Ukázat více show méně;0.15%;0.15;EUR 97m;97.0;EUR;EUR;Luxembourg;Xtrackers;22 June 2022;;;Physical;;Government Bond;;Yes;Dluhopisy;Evropa;316.0;-0.84;-0.18;;-0.59;4.4;6.53;;;;;-4.16;;;;;;;;Extracted (method 1);XZEB;4;;;;;;;2025-09-17T01:37:32.555141;success;0;;;;;;;;;;;;;;;;;;;;;France;31.31;Germany;28.03;Other;21.64;Netherlands;11.35;;;;;;;;;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
LU2469335025;Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - GBP (D);https://www.justetf.com/en/etf-profile.html?isin=LU2469335025;The Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - GBP (D) seeks to track the MSCI Japan SRI Filtered PAB index. The MSCI Japan SRI Filtered PAB index tracks Japanese stocks considering only companies with very high Environmental, Social and Governance (ESG) ratings relative to their sector peers, to ensure the inclusion of the best of class companies from an ESG perspective. Companies that generate significant portions of their revenues in non-sustainable activities are excluded. In addition, EU directives on climate protection are taken into account. The ETF's TER (total expense ratio) amounts to 0.12% p.a.. The Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - GBP (D) is the only ETF that tracks the MSCI Japan SRI Filtered PAB index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - GBP (D) is a very small ETF with 1m Euro assets under management. The ETF was launched on 1 June 2022 and is domiciled in Luxembourg. Show more Show less;Amundi MSCI Japan Sri Climate Paris zarovnal UCITS ETF DR - GBP (D) se snaží sledovat index MSCI Japan SRI filtrovaný PAB.Index MSCI Japan SRI filtroval index PAB japonské akcie, které zvažují pouze společnosti s velmi vysokým hodnocením environmentálního, sociálního a správy (ESG) ve srovnání s jejich vrstevníky sektoru, aby zajistily zahrnutí nejlepších společností třídy z pohledu ESG.Vyloučeny jsou společnosti, které generují významné části svých příjmů v neudržitelných činnostech.Kromě toho se berou v úvahu směrnice EU o ochraně klimatu.TER (celkový poměr nákladů) ETF činí 0,12% p.a. Amundi MSCI Japan Sri Climate Paris zarovnal UCITS ETF DR - GBP (D) je jediný ETF, který sleduje index MSCI Japan SRI filtrovaný PAB.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (každoročně).Amundi MSCI Japan Sri Climate Paris Alignted UCITS ETF DR - GBP (D) je velmi malý ETF s řízením 1 m euro.ETF byl spuštěn 1. června 2022 a je se sídlem v Lucemburku.Ukázat více show méně;0.12%;0.12;EUR 1m;1.0;EUR;GBP;Luxembourg;Amundi;1 June 2022;Distributing;Annually;Physical;;MSCI Japan SRI Climate Paris Aligned  DR - GBP;;Yes;Akcie;Japonsko;35.0;0.94;8.42;;1.92;19.8;18.33;;0.05;;;-17.91;;;;;;;;Extracted (method 1);JARG;3;1.49%;1.49;EUR 0.90;0.9;EUR;method2_regex;2025-09-17T01:37:40.245544;success;0;;;;;;;;;;;;;;;;;;;;;Japan;100.0;;;;;;;;;Industrials;25.97;Consumer Discretionary;16.19;Financials;13.52;Technology;12.59;;;London Stock Exchange;GBP;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
LU2469335298;Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - GBP (D);https://www.justetf.com/en/etf-profile.html?isin=LU2469335298;The Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - GBP (D) seeks to track the MSCI Pacific ex Japan SRI Filtered PAB index. The MSCI Pacific ex Japan SRI Filtered PAB index tracks the equity market performance of the Pacific region (excluding Japan). The index only considers companies with high Environmental, Social and Governance (ESG) ratings relative to their sector peers, to ensure the inclusion of the best of class companies from an ESG perspective. Companies that generate significant portions of their revenues in non-sustainable activities are excluded. In addition, EU directives on climate protection are taken into account. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - GBP (D) is a very small ETF with 4m Euro assets under management. The ETF was launched on 1 June 2022 and is domiciled in Luxembourg. Show more Show less;Amundi MSCI Pacific Ex Japan Sri Climate Paříž zarovnáno UCITS ETF DR - GBP (D) se snaží sledovat index MSCI Pacific Ex Japan Sri.Index PIndex zvažuje pouze společnosti s vysokým hodnocením environmentálního, sociálního a správy (ESG) ve vztahu k jejich vrstevníkům jejich sektoru, aby zajistily zahrnutí nejlepších společností ve třídě z pohledu ESG.Vyloučeny jsou společnosti, které generují významné části svých příjmů v neudržitelných činnostech.Kromě toho se berou v úvahu směrnice EU o ochraně klimatu.TER (celkový poměr nákladů) ETF činí 0,15% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (každoročně).Amundi MSCI Pacific Ex Japan Sri Climate Paris Alignted UCITS ETF DR - GBP (D) je velmi malý ETF s managementem 4m euro.ETF byl spuštěn 1. června 2022 a je se sídlem v Lucemburku.Ukázat více show méně;0.15%;0.15;EUR 4m;4.0;EUR;GBP;Luxembourg;Amundi;1 June 2022;Distributing;Annually;Physical;;;;Yes;Akcie;Japonsko;33.0;3.32;9.06;;3.71;14.31;14.37;;0.23;;;-18.39;;;;;;;;Extracted (method 1);MPXG;3;3.27%;3.27;EUR 1.82;1.82;EUR;method2_regex;2025-09-17T01:37:47.505217;success;0;;;;;;;;;;;;;;;;;;;;;Australia;7.26;;;;;;;;;Financials;42.26;Real Estate;14.73;Materials;13.3;Industrials;10.48;;;London Stock Exchange;GBP;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
LU2469335371;Amundi MSCI Emerging Markets SRI Climate Paris Aligned UCITS ETF DR - GBP (D);https://www.justetf.com/en/etf-profile.html?isin=LU2469335371;The Amundi MSCI Emerging Markets SRI Climate Paris Aligned UCITS ETF DR - GBP (D) seeks to track the MSCI Emerging Markets SRI Filtered PAB index. The MSCI Emerging Markets SRI Filtered PAB index tracks equity market performance of emerging markets considering only companies with very high Environmental, Social and Governance (ESG) ratings relative to their sector peers, to ensure the inclusion of the best of class companies from an ESG perspective. Companies that generate significant portions of their revenues in non-sustainable activities are excluded. In addition, EU directives on climate protection are taken into account. The ETF's TER (total expense ratio) amounts to 0.16% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi MSCI Emerging Markets SRI Climate Paris Aligned UCITS ETF DR - GBP (D) is a small ETF with 23m Euro assets under management. The ETF was launched on 1 June 2022 and is domiciled in Luxembourg. Show more Show less;Amundi MSCI rozvíjející se trhy SRI Climate Paris zarovnaly UCITS ETF DR - GBP (D) se snaží sledovat rozvíjející se trhy MSCI filtrovaným indexem PAB.Rozvíjející se trhy MSCI SRI filtrovaly index PAB indexu sleduje výkonnost akciového trhu na rozvíjejících se trzích s ohledem na pouze společnosti s velmi vysokým environmentálním, sociálním a správním hodnocením (ESG) ve srovnání s jejich vrstevníky sektoru, aby zajistily zahrnutí nejlepších z třídních společností z pohledu ESG.Vyloučeny jsou společnosti, které generují významné části svých příjmů v neudržitelných činnostech.Kromě toho se berou v úvahu směrnice EU o ochraně klimatu.TER (celkový poměr nákladů) ETF činí 0,16% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (každoročně).Amundi MSCI rozvíjející se trhy SRI Climate Paris Alignd UCITS ETF DR - GBP (D) je malý ETF s managementem 23 milionů euro.ETF byl spuštěn 1. června 2022 a je se sídlem v Lucemburku.Ukázat více show méně;0.16%;0.16;EUR 23m;23.0;EUR;GBP;Luxembourg;Amundi;1 June 2022;Distributing;Annually;Physical;;MSCI Emerging Markets;;Yes;Akcie;Rozvíjející se země;170.0;16.85;13.01;;10.44;16.22;14.5;;1.04;;;-20.18;;;;;;;;Extracted (method 1);AMEG;3;1.87%;1.87;EUR 1.14;1.14;EUR;method2_regex;2025-09-17T01:37:52.625538;success;0;;;;;;;;;;;;;;;;;;;;;Other;30.43;China;21.45;;;;;;;Technology;24.52;Financials;20.45;Consumer Discretionary;14.59;;;;;London Stock Exchange;GBP;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
