isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;currency_risk;strategy_risk;category;is_leveraged;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;return_1m;return_3m;return_6m;return_2021;return_2022;return_2023;return_2024;return_inception;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker;exchange_6_name;exchange_6_currency;exchange_6_ticker;exchange_6_bloomberg;exchange_6_reuters;exchange_6_market_maker;exchange_7_name;exchange_7_currency;exchange_7_ticker;exchange_7_bloomberg;exchange_7_reuters;exchange_7_market_maker;exchange_8_name;exchange_8_currency;exchange_8_ticker;exchange_8_bloomberg;exchange_8_reuters;exchange_8_market_maker;exchange_9_name;exchange_9_currency;exchange_9_ticker;exchange_9_bloomberg;exchange_9_reuters;exchange_9_market_maker;exchange_10_name;exchange_10_currency;exchange_10_ticker;exchange_10_bloomberg;exchange_10_reuters;exchange_10_market_maker;rating;rating_score;rating_ter_score;rating_size_score;rating_track_record_score;rating_provider_score;rating_performance_score
GB00BM9JYJ86;Global X Chainlink ETP;https://www.justetf.com/en/etf-profile.html?isin=GB00BM9JYJ86;The product tracks the value of the cryptocurrency Chainlink. The ETN's TER (total expense ratio) amounts to 0.99% p.a.. The Global X Chainlink ETP is the cheapest ETN that tracks the Chainlink index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The Global X Chainlink ETP is a very small ETN with 0m Euro assets under management. The ETN was launched on 13 March 2023 and is domiciled in Jersey.;Produkt sleduje hodnotu kryptoměnového řetězu. ETN TER (celkový poměr nákladů) činí 0,99% P.A .. Global X Chainlink ETP je nejlevnější ETN, který sleduje index Chainlink. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Global X Chainlink ETP je velmi malý ETN s managementem 0m euro. ETN byl spuštěn 13. března 2023 a je sídlí v Jersey.;0.99%;0.99;EUR 0m;0.0;EUR;USD;Jersey;Global X;13 March 2023;;;Physical;UCITS;;risk  Long-only    Sustainability  No;;USD    Currency risk  Currency;1;Akcie;False;Celosvětově;;73.66;;;-10.47;-20.04;60.61;40.51;;;;39.62;167.14;96.98;;;0.76;;;-64.51;;;-64.51;;;;;XETRA;LI0X;2;;;;;;;2025-09-23T22:10:28.010876;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;10.47;;;;;;;;;XETRA;EUR;LI0X;;;;gettex;EUR;LI0X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB00BM9JYK91;Global X Uniswap ETP;https://www.justetf.com/en/etf-profile.html?isin=GB00BM9JYK91;The product tracks the value of the cryptocurrency Uniswap. The ETN's TER (total expense ratio) amounts to 0.99% p.a.. The Global X Uniswap ETP is the cheapest ETN that tracks the Uniswap index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The Global X Uniswap ETP is a very small ETN with 0m Euro assets under management. The ETN was launched on 13 March 2023 and is domiciled in Jersey.;Produkt sleduje hodnotu kryptoměny UNISWAP. ETN TER (celkový poměr výdajů) činí 0,99% p.a. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Global X UNISWAP ETP je velmi malý ETN s managementem 0m euro. ETN byl spuštěn 13. března 2023 a je sídlí v Jersey.;0.99%;0.99;EUR 0m;0.0;EUR;USD;Jersey;Global X;13 March 2023;;;Physical;UCITS;;risk  Long-only    Sustainability  No;;USD    Currency risk  Currency;1;Akcie;False;Celosvětově;;12.28;;;-48.09;-26.46;3.29;9.35;;;;90.0;10.31;106.33;;;0.12;;;-75.64;;;-75.64;;;;;XETRA;UNIX;2;;;;;;;2025-09-23T22:10:35.901814;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;48.09;;;;;;;;;XETRA;EUR;UNIX;;;;gettex;EUR;UNIX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB00BMTP1519;WisdomTree Physical Crypto Altcoins;https://www.justetf.com/en/etf-profile.html?isin=GB00BMTP1519;The WisdomTree CF Crypto Altcoins index tracks the performance of the largest cryptocurrencies as measured by market capitalisation and excluding Bitcoin and Ether. The maximum weight of a single cryptocurrency is capped at 50%. The ETN's TER (total expense ratio) amounts to 0.70% p.a.. The WisdomTree Physical Crypto Altcoins is the only ETN that tracks the WisdomTree CF Crypto Altcoins index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The WisdomTree Physical Crypto Altcoins is a small ETN with 39m Euro assets under management. The ETN was launched on 22 November 2021 and is domiciled in Jersey.;Index krypto altcoinů WisdomTree CF sleduje výkon největších kryptoměn, měřeno tržní kapitalizací a vyloučením bitcoinů a éteru. Maximální hmotnost jedné kryptoměny je omezena na 50%. TER ETN (celkový poměr nákladů) činí 0,70% p.a. Fyzické krypto altcoiny WisdomTree je jediný ETN, který sleduje index krypto altcoinů WisdomTree CF. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Fyzické krypto altcoiny WisdomTree jsou malé ETN s managementem 39m euro. ETN byl spuštěn 22. listopadu 2021 a je sídlem v Jersey.;0.70%;0.7;EUR 39m;39.0;EUR;USD;Jersey;WisdomTree;22 November 2021;;;Physical;UCITS;Crypto;risk  Long-only    Sustainability  No;;USD    Currency risk  Currency;1;Krypto;False;Celosvětově;;105.83;212.66;;1.86;0.41;36.46;26.99;;-86.1;225.64;90.94;-33.96;79.11;70.77;;1.34;0.65;;-53.5;-54.12;;-89.57;;;;;Euronext Amsterdam;ALTC;7;;;;;;;2025-09-23T22:10:40.714806;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;1.86;;;;;;;;;Euronext Amsterdam;USD;ALTC;;;;Euronext Paris;EUR;ALTC;;;;XETRA;EUR;ALTC;;;;SIX Swiss Exchange;USD;WALT;;;;gettex;EUR;ALTC;;;;SIX Swiss Exchange;EUR;WALT;;;;SIX Swiss Exchange;CHF;WALT;;;;;;;;;;;;;;;;;;;;;;2.0;38.0;6.0;1.0;6.0;5.0;20.0
GB00BMTP1626;WisdomTree Physical Crypto Market;https://www.justetf.com/en/etf-profile.html?isin=GB00BMTP1626;The WisdomTree CF Crypto Market index tracks the performance of the largest cryptocurrencies as measured by market capitalisation. The maximum weight of a single cryptocurrency is capped at 45%. The ETN's TER (total expense ratio) amounts to 0.70% p.a.. The WisdomTree Physical Crypto Market is the only ETN that tracks the WisdomTree CF Crypto Market index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The WisdomTree Physical Crypto Market is a very small ETN with 15m Euro assets under management. The ETN was launched on 18 November 2021 and is domiciled in Jersey.;Index krypto trhu WisdomTree CF sleduje výkon největších kryptoměn, měřeno tržní kapitalizací. Maximální hmotnost jedné kryptoměny je omezena na 45%. TER ETN (celkový poměr nákladů) činí 0,70% p.a. Fyzický kryptovár WisdomTree je jediný ETN, který sleduje index krypto trhu WisdomTree CF. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Fyzický krypto trh WisdomTree je velmi malý ETN s řízením 15 metrů EUR. ETN byl spuštěn 18. listopadu 2021 a je sídlem v Jersey.;0.70%;0.7;EUR 15m;15.0;EUR;USD;Jersey;WisdomTree;18 November 2021;;;Physical;UCITS;Crypto;risk  Long-only    Sustainability  No;;USD    Currency risk  Currency;1;Krypto;False;Celosvětově;;63.19;246.77;;0.7;-3.8;25.73;37.38;;-70.3;142.55;87.28;14.82;54.31;51.46;;1.16;1.0;;-46.42;-46.42;;-76.23;;;;;Euronext Amsterdam;BLOC;7;;;;;;;2025-09-23T22:10:46.656462;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Euronext Amsterdam;USD;BLOC;;;;Euronext Paris;EUR;BLOC;;;;XETRA;EUR;WBLC;;;;SIX Swiss Exchange;USD;BLOC;;;;gettex;EUR;WBLC;;;;SIX Swiss Exchange;EUR;BLOC;;;;SIX Swiss Exchange;CHF;BLOC;;;;;;;;;;;;;;;;;;;;;;2.0;38.0;6.0;1.0;6.0;5.0;20.0
GB00BMTP1733;WisdomTree Physical Crypto Mega Cap Equal Weight;https://www.justetf.com/en/etf-profile.html?isin=GB00BMTP1733;The WisdomTree CF Crypto Mega Cap Equal Weight index tracks the performance of the largest cryptocurrencies as measured by market capitalisation. The included cryptocurrencies are equally weighted. The ETN's TER (total expense ratio) amounts to 0.40% p.a.. The WisdomTree Physical Crypto Mega Cap Equal Weight is the only ETN that tracks the WisdomTree CF Crypto Mega Cap Equal Weight index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The WisdomTree Physical Crypto Mega Cap Equal Weight is a very small ETN with 11m Euro assets under management. The ETN was launched on 24 November 2021 and is domiciled in Jersey.;Krypto mega cap WisdomTree CF Index stejná hmotnost sleduje výkon největších kryptoměn, měřeno tržní kapitalizací. Zahrnuté kryptoměny jsou stejně váženy. TER ETN (celkový poměr výdajů) činí 0,40% p.a. Fyzická krypto mega čepice WisdomTree je jediná ETN, která sleduje index krypto mega cf wisdomtree CF. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Fyzická krypto mega mega čepice WisdomTree je velmi malá ETN s managementem 11 metrů euro. ETN byl spuštěn 24. listopadu 2021 a je sídlí v Jersey.;0.40%;0.4;EUR 11m;11.0;EUR;USD;Jersey;WisdomTree;24 November 2021;;;Physical;UCITS;Crypto;risk  Long-only    Sustainability  No;;USD    Currency risk  Currency;1;Krypto;False;Celosvětově;;67.83;278.93;;8.95;-6.88;33.15;58.97;;-65.31;117.05;93.02;36.47;50.95;49.61;;1.33;1.13;;-49.32;-49.32;;-72.11;;;;;Euronext Amsterdam;MEGA;7;;;;;;;2025-09-23T22:10:54.243781;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Euronext Amsterdam;USD;MEGA;;;;Euronext Paris;EUR;MEGA;;;;XETRA;EUR;WMEG;;;;SIX Swiss Exchange;USD;MEGA;;;;gettex;EUR;WMEG;;;;SIX Swiss Exchange;EUR;MEGA;;;;SIX Swiss Exchange;CHF;MEGA;;;;;;;;;;;;;;;;;;;;;;2.0;44.0;12.0;1.0;6.0;5.0;20.0
GB00BMWB4803;CoinShares Physical Staked Tezos;https://www.justetf.com/en/etf-profile.html?isin=GB00BMWB4803;The product tracks the value of the cryptocurrency Tezos. The ETN's TER (total expense ratio) amounts to 0.00% p.a.. The CoinShares Physical Staked Tezos is the cheapest and largest ETN that tracks the Tezos index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The CoinShares Physical Staked Tezos is a very small ETN with 14m Euro assets under management. The ETN was launched on 26 January 2022 and is domiciled in Jersey.;Produkt sleduje hodnotu kryptoměny Tezos. TER ETN (celkový poměr nákladů) činí 0,00% p.a. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Fyzický vzestup Coinshares Tezos je velmi malý ETN s vedením 14 metrů EUR. ETN byl spuštěn 26. ledna 2022 a je sídlí v Jersey.;0.00%;0.0;EUR 14m;14.0;EUR;USD;Jersey;CoinShares;26 January 2022;;;Physical;UCITS;;risk  Long-only    Sustainability  No;;USD    Currency risk  Currency;1;Akcie;False;Celosvětově;;2.42;-55.51;;-51.71;-15.25;32.42;-2.87;;;46.96;38.46;-80.06;106.91;80.35;;0.02;-0.29;;-73.55;-73.55;;-88.1;;;;;XETRA;XTZS;3;;;;;;;2025-09-23T22:11:01.949637;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;XETRA;USD;XTZT;;;;XETRA;EUR;XTZS;;;;gettex;EUR;XTZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;50.0;30.0;1.0;6.0;5.0;8.0
GB00BMWB4910;CoinShares Physical Chainlink;https://www.justetf.com/en/etf-profile.html?isin=GB00BMWB4910;The product tracks the value of the cryptocurrency Chainlink. The ETN's TER (total expense ratio) amounts to 1.50% p.a.. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The CoinShares Physical Chainlink is a small ETN with 22m Euro assets under management. The ETN was launched on 4 May 2022 and is domiciled in Jersey.;Produkt sleduje hodnotu kryptoměnového řetězu. ETN TER (celkový poměr nákladů) činí 1,50% P.A .. ETN replikuje výkon podkladového indexu s kolateralizovaným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Fyzický řetězec Coinshares je malý ETN s managementem 22 milionů euro. ETN byl spuštěn 4. května 2022 a je sídlí v Jersey.;1.50%;1.5;EUR 22m;22.0;EUR;USD;Jersey;CoinShares;4 May 2022;;;Physical;UCITS;;risk  Long-only    Sustainability  No;;USD    Currency risk  Currency;1;Akcie;False;Celosvětově;;72.0;145.71;;-10.88;-20.0;59.26;39.84;;;174.51;37.86;60.75;97.43;86.01;;0.74;0.41;;-64.26;-64.26;;-64.26;;;;;XETRA;CCHA;2;;;;;;;2025-09-23T22:11:07.250386;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;10.88;;;;;;;;;XETRA;EUR;CCHA;;;;gettex;EUR;CCHA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;32.0;1.0;1.0;6.0;5.0;19.0
GB00BMY36D37;CoinShares Finanzen.net Top 10 Crypto ETP;https://www.justetf.com/en/etf-profile.html?isin=GB00BMY36D37;The finanzen.net Top 10 Crypto index tracks the performance of the 10 largest cryptocurrencies as measured by market capitalisation. The ETN's TER (total expense ratio) amounts to 1.50% p.a.. The CoinShares Finanzen.net Top 10 Crypto ETP is the only ETN that tracks the finanzen.net Top 10 Crypto index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The CoinShares Finanzen.net Top 10 Crypto ETP is a very small ETN with 19m Euro assets under management. The ETN was launched on 24 September 2024 and is domiciled in Jersey.;Top 10 Crypto Index Finanzen.net sleduje výkon 10 největších kryptoměn, měřeno tržní kapitalizací. TER ETN (celkový poměr nákladů) činí 1,50% P.A .. Coinshares Finanzen.net Top 10 Crypto ETP je jediný ETN, který sleduje 10 nejlepších krypto index FINANZEN.NET. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Coinshares Finanzen.net Top 10 Crypto ETP je velmi malý ETN s managementem 19m euro. ETN byl spuštěn 24. září 2024 a je sídlí v Jersey.;1.50%;1.5;EUR 19m;19.0;EUR;USD;Jersey;CoinShares;24 September 2024;;;Physical;UCITS;Crypto;risk  Long-only    Sustainability  No;;USD    Currency risk  Currency;1;Krypto;False;Celosvětově;;;;;3.87;-4.24;14.39;31.59;;;;;67.53;;;;;;;;;;-38.83;;;;;XETRA;CFTN;2;;;;;;;2025-09-23T22:11:16.361752;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;1.5;;;;;;;;;XETRA;EUR;CFTN;;;;gettex;EUR;CFTN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB00BN474G19;WisdomTree Physical CoinDesk 20;https://www.justetf.com/en/etf-profile.html?isin=GB00BN474G19;The CoinDesk 20 index tracks the performance of the 20 largest cryptocurrencies as measured by market capitalisation. The ETN's TER (total expense ratio) amounts to 0.70% p.a.. The WisdomTree Physical CoinDesk 20 is the only ETN that tracks the CoinDesk 20 index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The WisdomTree Physical CoinDesk 20 has 122m Euro assets under management. The ETN was launched on 12 February 2025 and is domiciled in Jersey.;Index Coindesk 20 sleduje výkon 20 největších kryptoměn měřených tržní kapitalizací. TER ETN (celkový poměr nákladů) činí 0,70% p.a. Fyzický Coindesk 20 WisdomTree je jediný ETN, který sleduje index Coindesk 20. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Fyzická společnost WisdomTree Fyzikální Coindesk 20 má ve správě aktiv 122 milionů EUR. ETN byl spuštěn 12. února 2025 a je se sídlem v Jersey.;0.70%;0.7;EUR 122m;122.0;EUR;USD;Jersey;WisdomTree;12 February 2025;;;Physical;UCITS;;risk  Long-only    Sustainability  No;;USD    Currency risk  Currency;1;Akcie;False;Celosvětově;;;;;;-3.22;33.02;42.26;;;;;14.49;;;;;;;;;;-36.81;;;;;Euronext Amsterdam;WCRP;5;;;;;;;2025-09-23T22:11:24.546041;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Euronext Amsterdam;USD;WCRP;;;;Euronext Paris;EUR;WCRX;;;;XETRA;EUR;WCRP;;;;SIX Swiss Exchange;USD;WCRP;;;;SIX Swiss Exchange;CHF;WCRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB00BNGJ9G01;WisdomTree Physical Solana;https://www.justetf.com/en/etf-profile.html?isin=GB00BNGJ9G01;The product tracks the value of the cryptocurrency Solana. The ETN's TER (total expense ratio) amounts to 0.50% p.a.. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The WisdomTree Physical Solana is a small ETN with 96m Euro assets under management. The ETN was launched on 18 March 2022 and is domiciled in Jersey.;Produkt sleduje hodnotu kryptoměny Solana. ETN TER (celkový poměr nákladů) činí 0,50% P.A .. ETN replikuje výkon podkladového indexu s kolateralizovaným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Fyzická solana WisdomTree je malá ETN s managementem 96 milionů euro. ETN byl spuštěn 18. března 2022 a je sídlí v Jersey.;0.50%;0.5;EUR 96m;96.0;EUR;USD;Jersey;WisdomTree;18 March 2022;;;Physical;UCITS;;risk  Long-only    Sustainability  No;;USD    Currency risk  Currency;1;Akcie;False;Celosvětově;;48.24;553.83;;1.87;15.71;50.06;64.19;;;1.018;102.58;169.79;79.74;88.73;;0.6;0.98;;-61.49;-75.06;;-92.45;;;;;XETRA;DSOL;6;;;;;;;2025-09-23T22:11:32.036617;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;1.87;;;;;;;;;Euronext Amsterdam;USD;WSOL;;;;Euronext Paris;EUR;SOLW;;;;XETRA;EUR;DSOL;;;;SIX Swiss Exchange;USD;SOLW;;;;gettex;EUR;DSOL;;;;SIX Swiss Exchange;CHF;SOLW;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;44.0;12.0;1.0;6.0;5.0;20.0
