isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker
IE000RJNOUX7;JPMorgan BetaBuilders China Aggregate Bond UCITS ETF USD (dist);https://www.justetf.com/en/etf-profile.html?isin=IE000RJNOUX7;The JPMorgan BetaBuilders China Aggregate Bond UCITS ETF USD (dist) seeks to track the Bloomberg China Treasury + Policy Bank + Liquid IG Credit Issuers index. The Bloomberg China Treasury + Policy Bank + Liquid IG Credit Issuers index tracks Chinese yuan (CNY) denominated bonds from China. The index contains government bonds, government agency bonds and corporate bonds. All maturities are included. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.25% p.a.. The JPMorgan BetaBuilders China Aggregate Bond UCITS ETF USD (dist) is the only ETF that tracks the Bloomberg China Treasury + Policy Bank + Liquid IG Credit Issuers index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The interest income (coupons) in the ETF is distributed to the investors (Semi annually). The JPMorgan BetaBuilders China Aggregate Bond UCITS ETF USD (dist) is a very small ETF with 7m Euro assets under management. The ETF was launched on 17 March 2022 and is domiciled in Ireland. Show more Show less;JPMorgan Betabuilders China Agregate Bond UCITS ETF USD (Dist) se snaží sledovat index Bloomberg China Treasury + Policy Bank + Liquid IG Credit Emitents Index.Bloomberg China Treasury + Policy Bank + Liquid IG Credit Index Index sleduje čínské juan (CNY) denominované dluhopisy z Číny.Index obsahuje vládní dluhopisy, dluhopisy vládních agentur a podnikové dluhopisy.Zahrnuty jsou všechna splatností.Hodnocení: Investiční třída.TER (celkový poměr výdajů) ETF činí 0,25% P.A .. JPMorgan Betabuilders China Agregate Bond UCITS ETF USD (DIST) je jediný ETF, který sleduje index Bloomberg China Treasury + Policy Bank + Liquid Ig Credit Emidery Index.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (semifinále každoročně).JPMorgan Betabuilders China Agregate Bond UCITS ETF USD (DIST) je velmi malý ETF s vedením 7 milionů euro.ETF byla zahájena 17. března 2022 a je sídlí v Irsku.Ukázat více show méně;0.25%;0.25;EUR 7m;7.0;EUR;USD;Ireland;JPMorgan;17 March 2022;Distributing;Semi annually;Physical;;;Bonds, CNY, China, Aggregate, All maturities;;Dluhopisy;US;67.0;-4.1;-6.75;;-9.61;8.1;7.12;;;;;-11.42;;;;;;;;Extracted (method 1);JCAG;3;2.14%;2.14;EUR 1.72;1.72;EUR;method2_regex;2025-09-16T21:06:27.426570;success;0;;;;;;;;;;;;;;;;;;;;;China;54.78;Other;45.22;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
IE000RLUE8E9;Invesco MSCI USA ESG Climate Paris Aligned UCITS ETF Acc;https://www.justetf.com/en/etf-profile.html?isin=IE000RLUE8E9;The Invesco MSCI USA ESG Climate Paris Aligned UCITS ETF Acc seeks to track the MSCI USA ESG Climate Paris Aligned Benchmark Select index. The MSCI USA ESG Climate Paris Aligned Benchmark Select index tracks US stocks. The securities are selected according to sustainability criteria and EU directives on climate protection. The parent index is the MSCI USA. The ETF's TER (total expense ratio) amounts to 0.09% p.a.. The Invesco MSCI USA ESG Climate Paris Aligned UCITS ETF Acc is the only ETF that tracks the MSCI USA ESG Climate Paris Aligned Benchmark Select index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Invesco MSCI USA ESG Climate Paris Aligned UCITS ETF Acc has 147m Euro assets under management. The ETF was launched on 6 December 2021 and is domiciled in Ireland. Show more Show less;Invesco MSCI USA ESG Climate Paříž zarovnáno UCITS ETF ACC se snaží sledovat MSCI USA ESG Climate Paris Aligned Benchmark Select Index.MSCI USA ESG Climate Paříž zarovnáno Benchmark Select Index sleduje americké akciíy.Cenné papíry jsou vybírány podle kritérií udržitelnosti a směrnic EU o ochraně klimatu.Index nadřazení je MSCI USA.TER (celkový poměr nákladů) ETF činí 0,09% P.A .. Invesco MSCI USA ESG v Paříži zarovnáno ETF ACC je jediným ETF, který sleduje index MSCI USA ESG Climate Paříž.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Invesco MSCI USA ESG Climate Paris Ambinované UCITS ETF ACC má pod správou aktiva 147 milionů EUR.ETF byl spuštěn 6. prosince 2021 a je bydliště v Irsku.Ukázat více show méně;0.09%;0.09;EUR 147m;147.0;EUR;USD;Ireland;Invesco;6 December 2021;Accumulating;;Physical;;MSCI USA ESG Climate Paris Aligned  Acc;;Yes;Akcie;US;98.0;6.01;42.45;;-1.44;20.54;18.96;;0.29;;;-23.92;;;;;;;;Extracted (method 1);PAUS;6;;;;;;;2025-09-16T21:06:33.403358;success;0;Nvidia;10.27;Microsoft;8.94;Alphabet;3.29;Visa;2.17;Mastercard;2.06;;;;;;;;;;;United States;95.72;Other;2.93;Switzerland;1.35;;;;;Industrials;10.39;Financials;10.16;Real Estate;9.97;Technology;2.5;;;London Stock Exchange;GBP;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
IE000RMSPY39;Rize Circular Economy Enablers UCITS ETF USD Accumulating;https://www.justetf.com/en/etf-profile.html?isin=IE000RMSPY39;The Rize Circular Economy Enablers UCITS ETF USD Accumulating seeks to track the Foxberry SMS Circular Economy Enablers index. The Foxberry SMS Circular Economy Enablers Index provides access to global stocks of companies engaged in the circular economy. The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). The ETF's TER (total expense ratio) amounts to 0.45% p.a.. The Rize Circular Economy Enablers UCITS ETF USD Accumulating is the only ETF that tracks the Foxberry SMS Circular Economy Enablers index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Rize Circular Economy Enablers UCITS ETF USD Accumulating is a very small ETF with 2m Euro assets under management. The ETF was launched on 26 May 2023 and is domiciled in Ireland. Show more Show less;Cirkulární ekonomika Rize aktivátory UCITS ETF USD akumulační usiluje o sledování indexu Enablers Circular Economy SMS Foxberry SMS.Index kruhové ekonomiky Foxberry SMS poskytuje přístup k globálním akciíám společností zapojených do kruhové ekonomiky.Zahrnuté akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a společností).TER (celkový poměr výdajů) ETF činí 0,45% p.a. Cirkulární ekonomika Rize Enablers UCITS ETF USD akumulace je jediným ETF, který sleduje index Circular Economy Enablers ETF Foxberry SMS.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Cirkulární ekonomika Rize Enablers UCITS ETF USD akumulace je velmi malá ETF s spravováním 2m euro.ETF byl spuštěn 26. května 2023 a je sídlem v Irsku.Ukázat více show méně;0.45%;0.45;EUR 2m;2.0;EUR;USD;Ireland;;26 May 2023;Accumulating;;Physical;;;;Yes;Ostatní;US;34.0;2.6;;;-2.47;17.51;;;0.15;;;-23.66;;;;;;;;Extracted (method 1);CIRC;5;;;;;;;2025-09-16T21:06:41.060508;success;0;;;;;;;;;;;;;;;;;;;;;United States;57.85;Other;16.21;United Kingdom;10.8;Japan;8.17;;;Materials;21.89;Technology;6.54;Consumer Staples;3.55;;;;;London Stock Exchange;GBP;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
IE000RN036E0;First Trust Alerian Disruptive Technology Real Estate UCITS ETF Acc;https://www.justetf.com/en/etf-profile.html?isin=IE000RN036E0;The First Trust Alerian Disruptive Technology Real Estate UCITS ETF Acc seeks to track the Alerian Disruptive Technology Real Estate index. The Alerian Disruptive Technology Real Estate index tracks companies worldwide that own and/or operate real estate related to the infrastructure for disruptive technologies such as 5G networks, cloud computing and e-commerce. The ETF's TER (total expense ratio) amounts to 0.60% p.a.. The First Trust Alerian Disruptive Technology Real Estate UCITS ETF Acc is the only ETF that tracks the Alerian Disruptive Technology Real Estate index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The First Trust Alerian Disruptive Technology Real Estate UCITS ETF Acc is a very small ETF with 2m Euro assets under management. The ETF was launched on 31 March 2022 and is domiciled in Ireland. Show more Show less;První důvěra Alerian Disruptive Technology Real Estate UCITS ETF ACC se snaží sledovat index realitního indexu společnosti Alerian Disruptive Technology.Alerian Disruptive Technology Real Estate Index sleduje společnosti po celém světě, které vlastní a/nebo provozují nemovitosti související s infrastrukturou pro rušivé technologie, jako jsou sítě 5G, cloud computing a elektronický obchod.TER (celkový poměr nákladů) ETF činí 0,60% P.A .. První důvěra Alerian Disruptivní technologie nemovitosti UCITS ETF ACC je jediným ETF, který sleduje index nemovitostí Alerian Disruptivní technologie.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.První důvěra Alerian Disruptive Technology Real Estate UCITS ETF ACC je velmi malý ETF s managementem 2m euro.ETF byl spuštěn 31. března 2022 a je se sídlem v Irsku.Ukázat více show méně;0.60%;0.6;EUR 2m;2.0;EUR;USD;Ireland;;31 March 2022;Accumulating;;Physical;;;Equity, World;;Nemovitosti;Ostatní;29.0;-13.72;-14.36;;-6.43;15.65;18.57;;;;;-18.74;;;;;;;;Extracted (method 1);FTGT;4;;;;;;;2025-09-16T21:06:47.218957;success;0;;;;;;;;;;;;;;;;;;;;;United States;72.66;United Kingdom;7.76;Japan;7.17;Other;2.76;;;IT;6.96;;;;;;;;;London Stock Exchange;GBP;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
IE000RN58M26;iShares Metaverse UCITS ETF USD (Acc);https://www.justetf.com/en/etf-profile.html?isin=IE000RN58M26;The iShares Metaverse UCITS ETF USD (Acc) seeks to track the STOXX Global Metaverse index. The STOXX Global Metaverse index tracks companies from around the world that have business operations in the metaverse eco system. The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). The ETF's TER (total expense ratio) amounts to 0.50% p.a.. The iShares Metaverse UCITS ETF USD (Acc) is the only ETF that tracks the STOXX Global Metaverse index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares Metaverse UCITS ETF USD (Acc) has 100m Euro assets under management. The ETF was launched on 7 December 2022 and is domiciled in Ireland. Show more Show less;Ishares Metaverse UCITS ETF USD (ACC) se snaží sledovat index Stoxx Global Metaverse.Stoxx Global Metaverse Index sleduje společnosti z celého světa, které mají obchodní operace v systému Metaverse Eco.Zahrnuté akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a společností).TER (celkový poměr výdajů) ETF činí 0,50% p.a. Ishares Metaverse UCITS ETF USD (ACC) je jediný ETF, který sleduje Global Metaverse Stoxx Global Metaverse.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Ishares Metaverse UCITS ETF USD (ACC) má 100m euro aktiv pod správou.ETF byla zahájena 7. prosince 2022 a je v Irsku bydliště.Ukázat více show méně;0.50%;0.5;EUR 100m;100.0;EUR;USD;Ireland;iShares;7 December 2022;Accumulating;;Physical;;;;Yes;Akcie;US;74.0;29.15;;;9.29;23.57;;;1.24;;;-27.12;;;;;;;;Extracted (method 1);CBUV;7;;;;;;;2025-09-16T21:06:52.909099;success;0;Nvidia;8.25;Meta;0.5;;;;;;;;;;;;;;;;;United States;78.54;Other;7.14;Canada;6.39;Japan;6.12;;;Technology;48.74;Financials;10.72;Consumer Discretionary;9.86;;;;;London Stock Exchange;GBP;;;;;Euronext Amsterdam;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE000RO1O3N4;Vanguard ESG USD Corporate Bond UCITS ETF (USD) Distributing;https://www.justetf.com/en/etf-profile.html?isin=IE000RO1O3N4;The Vanguard ESG USD Corporate Bond UCITS ETF (USD) Distributing seeks to track the Bloomberg MSCI USD Corporate Float-Adjusted Liquid Bond Screened index. The Bloomberg MSCI USD Corporate Float-Adjusted Liquid Bond Screened index tracks US dollar denominated corporate bonds. The index consists of ESG (environmental, social and governance) screened corporate bonds. All maturities are included. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.11% p.a.. The Vanguard ESG USD Corporate Bond UCITS ETF (USD) Distributing is the cheapest ETF that tracks the Bloomberg MSCI USD Corporate Float-Adjusted Liquid Bond Screened index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (Monthly). The Vanguard ESG USD Corporate Bond UCITS ETF (USD) Distributing is a very small ETF with 8m Euro assets under management. The ETF was launched on 15 November 2022 and is domiciled in Ireland. Show more Show less;Distribuce společnosti Vanguard ESG USD USD UCITS ETF (USD) se snaží sledovat index kapalinové vazby upravené společnosti Bloomberg MSCI USD.Společnost Bloomberg MSCI USD firemní float-upravená likvidní vazba prověřená index index sleduje firemní dluhopisy denominované dolarem.Index se skládá z ESG (environmentální, sociální a správa věcí veřejných) promítaných firemních dluhopisů.Zahrnuty jsou všechna splatností.Hodnocení: Investiční třída.TER (celkový poměr nákladů) činí 0,11% P.A .. Distribuce Vanguard ESG USD UCITS ETF (USD) je nejlevnější ETF, který sleduje index Screening Liquid Bond Blund Bloomberg MSCI USD.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (měsíčně).Distribuce společnosti Vanguard ESG USD USD UCITS ETF (USD) je velmi malá ETF s spravováním 8 milionů euro.ETF byl spuštěn 15. listopadu 2022 a je se sídlem v Irsku.Ukázat více show méně;0.11%;0.11;EUR 8m;8.0;EUR;USD;Ireland;Vanguard;15 November 2022;Distributing;Monthly;Physical;;;;Yes;Dluhopisy;US;2614.0;-1.86;;;-5.07;9.27;;;;;;-11.4;;;;;;;;Extracted (method 1);V3CD;9;5.08%;5.08;EUR 0.23;0.23;EUR;method2_regex;2025-09-16T21:07:02.245073;success;0;;;;;;;;;;;;;;;;;;;;;Other;100.0;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Frankfurt Stock Exchange;EUR;;;;;Euronext Amsterdam;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;
IE000ROSD5J6;iShares Essential Metals Producers UCITS ETF USD (Acc);https://www.justetf.com/en/etf-profile.html?isin=IE000ROSD5J6;The iShares Essential Metals Producers UCITS ETF USD (Acc) seeks to track the S&P Global Essential Metals Producers index. The S&P Global Essential Metals Producers index tracks companies worldwide that are engaged in the exploration, mining and/or refining of materials which are essential for the transition to renewable energy sources. The ETF's TER (total expense ratio) amounts to 0.55% p.a.. The iShares Essential Metals Producers UCITS ETF USD (Acc) is the only ETF that tracks the S&P Global Essential Metals Producers index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares Essential Metals Producers UCITS ETF USD (Acc) has 221m Euro assets under management. The ETF was launched on 18 October 2023 and is domiciled in Ireland. Show more Show less;Producenti Ishares Essential Metals UCITS ETF USD (ACC) se snaží sledovat index producentů esenciálních kovů S&P.S&P Global Essential Essential Metals Producers Index sleduje společnosti po celém světě, které se zabývají průzkumem, těžbou a/nebo rafinací materiálů, které jsou nezbytné pro přechod na obnovitelné zdroje energie.TER (celkový poměr nákladů) činí 0,55% p.a .. Ishares Essential Metals Producers UCITS ETF USD (ACC) je jediný ETF, který sleduje globální index producentů S&P Global Essential Metals.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Producenti Ishares Essential Metals UCITS ETF USD (ACC) mají spravovány aktiva 221 milionů euro.ETF byl spuštěn 18. října 2023 a má bydliště v Irsku.Ukázat více show méně;0.55%;0.55;EUR 221m;221.0;EUR;USD;Ireland;iShares;18 October 2023;Accumulating;;Physical;;;Equity, World, Basic Materials;;Akcie;US;84.0;27.9;;;26.77;24.99;;;1.12;;;-31.95;;;;;;;;Extracted (method 1);CEBT;7;;;;;;;2025-09-16T21:07:09.709623;success;0;Meta;0.55;;;;;;;;;;;;;;;;;;;Other;41.11;United States;19.48;Canada;15.54;Australia;14.8;;;Materials;3.51;;;;;;;;;London Stock Exchange;GBP;;;;;Euronext Amsterdam;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE000RRCJI06;Goldman Sachs USD Investment Grade Corporate Bond Active UCITS ETF CLASS USD (Dist);https://www.justetf.com/en/etf-profile.html?isin=IE000RRCJI06;The Goldman Sachs USD Investment Grade Corporate Bond Active UCITS ETF CLASS USD (Dist) is an actively managed ETF. The ETF invests in USD denominated corporate bonds. All maturities are included. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.25% p.a.. The interest income (coupons) in the ETF is distributed to the investors (Semi annually). The Goldman Sachs USD Investment Grade Corporate Bond Active UCITS ETF CLASS USD (Dist) is a very small ETF with 19m Euro assets under management. The ETF was launched on 21 January 2025 and is domiciled in Ireland. Show more Show less;Společnost Goldman Sachs USD Investment investiční stupeň Corporate Bond Active UCITS ETF třída USD (DIST) je aktivně spravovaná ETF.The ETF invests in USD denominated firemní dluhopisy.Zahrnuty jsou všechna splatností.Hodnocení: Investiční třída.TER (celkový poměr nákladů) ETF činí 0,25% P.A .. Úrokový výnos (kupóny) v ETF je distribuován investorům (semifikátorů ročně).Společnost Goldman Sachs USD Investment investiční stupeň Corporate Bond Active UCITS ETF třída USD (DIST) je velmi malá ETF s spravováním 19 milionů euro.ETF byla zahájena 21. ledna 2025 a je v Irsku bydliště.Ukázat více show méně;0.25%;0.25;EUR 19m;19.0;EUR;USD;Ireland;;21 January 2025;Distributing;Semi annually;Physical;;;Bonds, USD, World, Corporate, All maturities;;Dluhopisy;US;;;;;;;;;;;;;;;;;;;;Extracted (method 1);GIGU;6;;;;;;;2025-09-16T21:07:14.340965;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
IE000RSCXLM4;JPMorgan Active US Equity UCITS ETF USD (acc);https://www.justetf.com/en/etf-profile.html?isin=IE000RSCXLM4;The JPMorgan Active US Equity UCITS ETF USD (acc) is an actively managed ETF. The ETF invests in US stocks and seeks to generate a higher long-term return than the S&P 500. The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). The ETF's TER (total expense ratio) amounts to 0.39% p.a.. The dividends in the ETF are accumulated and reinvested in the ETF. The JPMorgan Active US Equity UCITS ETF USD (acc) is a small ETF with 55m Euro assets under management. The ETF was launched on 18 January 2024 and is domiciled in Ireland. Show more Show less;JPMorgan Active US Equity UCITS ETF USD (ACC) je aktivně spravovaný ETF.ETF investuje do amerických akcií a snaží se generovat vyšší dlouhodobý návratnost než S&P 500. Zahrnuty akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa věcí veřejných).TER (poměr celkových výdajů) činí 0,39% p.a. dividenday v ETF jsou akumulovány a reinvestovány do ETF.JPMorgan Active US Equity UCITS ETF USD (ACC) je malý ETF s managementem 55 milionů euro.ETF byl spuštěn 18. ledna 2024 a je bydliště v Irsku.Ukázat více show méně;0.39%;0.39;EUR 55m;55.0;EUR;USD;Ireland;JPMorgan;18 January 2024;Accumulating;;Physical;;;risk  Actively managed    Sustainability  Yes;Yes;Akcie;US;75.0;9.2;;;-1.29;19.97;;;0.46;;;-22.55;;;;;;;;Extracted (method 1);JAUS;6;;;;;;;2025-09-16T21:07:20.368946;success;0;Microsoft;9.1;Nvidia;8.84;Amazon;5.78;Apple;5.31;Meta;3.97;Mastercard;2.83;Alphabet;2.74;;;;;;;United States;89.72;Other;5.66;;;;;;;Technology;35.86;Consumer Discretionary;12.64;Financials;8.43;;;;;London Stock Exchange;GBP;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;;gettex;EUR;;;;
IE000RUF4QN8;Invesco Nasdaq-100 Swap UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=IE000RUF4QN8;The Invesco Nasdaq-100 Swap UCITS ETF Dist seeks to track the Nasdaq 100® index. The Nasdaq 100® index tracks a selection of 100 stocks chosen from among non-financial stocks listed on the NASDAQ stock exchange. The ETF's TER (total expense ratio) amounts to 0.20% p.a.. The ETF replicates the performance of the underlying index synthetically with a swap. The dividends in the ETF are distributed to the investors (Quarterly). The Invesco Nasdaq-100 Swap UCITS ETF Dist has 288m Euro assets under management. The ETF was launched on 21 June 2021 and is domiciled in Ireland. Show more Show less;Invesco NASDAQ-100 SWAP UCITS ETF Dist se snaží sledovat index NASDAQ 100®.Index NASDAQ 100® sleduje výběr 100 akcií vybraných z nefinančních akcií uvedených na burze NASDAQ.ETF TER (celkový poměr nákladů) činí 0,20% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou.dividenday v ETF jsou distribuovány investorům (čtvrtletně).Invesco NASDAQ-100 SWAP UCITS ETF DIST má ve správě aktiv 288 mil. EUR.ETF byl spuštěn 21. června 2021 a je sídlí v Irsku.Ukázat více show méně;0.20%;0.2;EUR 288m;288.0;EUR;USD;Ireland;Invesco;21 June 2021;Distributing;Quarterly;Synthetic (Unfunded swap);;;Equity, United States, Technology;;Akcie;US;;17.43;75.53;;2.1;24.33;22.28;;0.72;;;-26.48;;;;;;;;Extracted (method 1);EQQD;0;0.54%;0.54;EUR 0.33;0.33;EUR;method2_regex;2025-09-16T21:07:25.917806;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
