isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker
IE00BKP5L730;iShares J.P. Morgan Advanced USD EM Bond UCITS ETF EUR Hedged (Acc);https://www.justetf.com/en/etf-profile.html?isin=IE00BKP5L730;The iShares J.P. Morgan Advanced USD EM Bond UCITS ETF EUR Hedged (Acc) seeks to track the JP Morgan ESG EMBI Global Diversified (EUR Hedged) index. The JP Morgan ESG EMBI Global Diversified (EUR Hedged) index tracks US-Dollar denominated emerging market government bonds. Bonds can have any rating and any maturity. Within the index, bonds are weighted according to the social and environmental sustainability of their issuers. Currency hedged to Euro (EUR). The ETF's TER (total expense ratio) amounts to 0.50% p.a.. The iShares J.P. Morgan Advanced USD EM Bond UCITS ETF EUR Hedged (Acc) is the largest ETF that tracks the JP Morgan ESG EMBI Global Diversified (EUR Hedged) index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The iShares J.P. Morgan Advanced USD EM Bond UCITS ETF EUR Hedged (Acc) is a large ETF with 651m Euro assets under management. The ETF was launched on 20 November 2019 and is domiciled in Ireland. Show more Show less;Ishares J.P. Morgan Advanced USD EM Bond UCITS ETF EUR Hedged (ACC) se snaží sledovat index JP Morgan ESG EMBI Global Diversified (EUR Hedged).Index JP Morgan ESG EMBI Global Diversified (EUR Hedged) sleduje americké denominované vládní dluhopisy na rozvíjejícím se trhu.Dluhopisy mohou mít jakékoli hodnocení a jakoukoli zralost.V rámci indexu jsou dluhopisy váženy podle sociální a environmentální udržitelnosti jejich emitentů.Měna zajišťovala euro (EUR).TER (celkový poměr nákladů) ETF činí 0,50% P.A .. ISShares J.P. Morgan Advanced USD EM Bond UCITS ETF EUR HEDGED (ACC) je největší ETF, který sleduje index JP Morgan ESG EMBI Global Diversified (EUR Hedged).ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF.Ishares J.P. Morgan Advanced USD EM Bond UCITS ETF EUR Hedged (ACC) je velký ETF s managementem 651 milionů euro.ETF byl spuštěn 20. listopadu 2019 a je se sídlem v Irsku.Ukázat více show méně;0.50%;0.5;EUR 651m;651.0;EUR;EUR;Ireland;iShares;20 November 2019;Accumulating;;Physical;;;;Yes;Dluhopisy;US;826.0;6.13;20.95;-6.37;9.23;7.7;9.43;9.5;0.8;;;-4.57;;;;;;;;Extracted (method 1);SLMG;3;;;;;;;2025-09-16T23:10:40.057460;success;0;;;;;;;;;;;;;;;;;;;;;Other;84.05;;;;;;;;;;;;;;;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
IE00BKPJY434;KraneShares ICBCUBS SSE STAR Market 50 Index UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=IE00BKPJY434;The KraneShares ICBCUBS SSE STAR Market 50 Index UCITS ETF seeks to track the SSE Science and Technology Innovation Board 50 index. The SSE Science and Technology Innovation Board 50 index tracks the 50 largest stocks listed on the Chinese SSE Science and Technology Innovation Board. The ETF's TER (total expense ratio) amounts to 0.82% p.a.. The KraneShares ICBCUBS SSE STAR Market 50 Index UCITS ETF is the only ETF that tracks the SSE Science and Technology Innovation Board 50 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The KraneShares ICBCUBS SSE STAR Market 50 Index UCITS ETF is a very small ETF with 3m Euro assets under management. The ETF was launched on 26 May 2021 and is domiciled in Ireland. Show more Show less;Kraneshares ICBCubs SSE Star Market 50 Index UCITS ETF se snaží sledovat index SSE Science and Technology Innovation Board 50.Index SSE SCE Science and Technology Innovation Rada 50 sleduje 50 největších akcií uvedených na čínské desce SSE Science and Technology Innovation Board.TER (celkový poměr nákladů) ETF činí 0,82% P.A .. Kraneshares ICBCubs SSE Star Market 50 Index UCITS ETF je jediným ETF, který sleduje index SSE Science and Technology Innovation Rady 50.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Kraneshares ICBCubs SSE Star Market 50 Index UCITS ETF je velmi malý ETF s managementem 3M euro.ETF byl spuštěn 26. května 2021 a je sídlem v Irsku.Ukázat více show méně;0.82%;0.82;EUR 3m;3.0;EUR;USD;Ireland;UBS;26 May 2021;;;Physical;;;Equity, China, Technology;;Akcie;Globální;45.0;80.73;-1.63;;23.26;38.23;29.65;;2.11;;;-22.1;;;;;;;;Extracted (method 1);KSRE;4;;;;;;;2025-09-16T23:10:47.551985;success;0;;;;;;;;;;;;;;;;;;;;;China;75.31;Other;24.69;;;;;;;IT;23.26;Technology;12.53;Health Care;10.39;Industrials;8.89;Materials;5.18;London Stock Exchange;GBP;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
IE00BKPJY541;KraneShares ICBCCS SSE Star Market 50 Index UCITS ETF EUR;https://www.justetf.com/en/etf-profile.html?isin=IE00BKPJY541;The KraneShares ICBCCS SSE Star Market 50 Index UCITS ETF EUR seeks to track the SSE Science and Technology Innovation Board 50 index. The SSE Science and Technology Innovation Board 50 index tracks the 50 largest stocks listed on the Chinese SSE Science and Technology Innovation Board. The ETF's TER (total expense ratio) amounts to 0.82% p.a.. The KraneShares ICBCCS SSE Star Market 50 Index UCITS ETF EUR is the only ETF that tracks the SSE Science and Technology Innovation Board 50 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The KraneShares ICBCCS SSE Star Market 50 Index UCITS ETF EUR is a very small ETF with 3m Euro assets under management. The ETF was launched on 21 July 2021 and is domiciled in Ireland. Show more Show less;Kraneshares ICBCCS SSE Star Market 50 Index UCITS ETF EUR se snaží sledovat index SSE Science and Technology Innovation Board 50.Index SSE SCE Science and Technology Innovation Rada 50 sleduje 50 největších akcií uvedených na čínské desce SSE Science and Technology Innovation Board.TER (celkový poměr nákladů) ETF činí 0,82% P.A .. Kraneshares ICBCCS SSE Star Market 50 Index UCITS ETF EUR je jediný ETF, který sleduje index 50 SSE Science a Technology Innovation Rady 50.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Kraneshares ICBCCS SSE Star Market 50 Index UCITS ETF EUR je velmi malý ETF s managementem 3 milionů euro.ETF byl spuštěn 21. července 2021 a má bydliště v Irsku.Ukázat více show méně;0.82%;0.82;EUR 3m;3.0;EUR;EUR;Ireland;;21 July 2021;;;Physical;;;Equity, China, Technology;;Akcie;Globální;45.0;82.85;-3.94;;22.12;37.6;29.07;;2.2;;;-22.14;;;;;;;;Extracted (method 1);KSTR;3;;;;;;;2025-09-16T23:10:55.188080;success;0;;;;;;;;;;;;;;;;;;;;;China;75.31;Other;24.69;;;;;;;IT;22.12;Technology;12.53;Health Care;10.39;Industrials;8.89;Materials;5.18;Borsa Italiana;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
IE00BKPSFC54;iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Acc);https://www.justetf.com/en/etf-profile.html?isin=IE00BKPSFC54;The iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Acc) seeks to track the MSCI World High Dividend Yield Advanced Select index. The MSCI World High Dividend Yield Advanced Select index tracks companies from developed markets worldwide with persistent above-average dividend yields. The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). The parent index is the MSCI World index. The ETF's TER (total expense ratio) amounts to 0.38% p.a.. The iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Acc) is the cheapest ETF that tracks the MSCI World High Dividend Yield Advanced Select index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Acc) has 202m Euro assets under management. The ETF was launched on 14 May 2020 and is domiciled in Ireland. Show more Show less;IShares MSCI World Quality dividenda Advanced UCITS ETF USD (ACC) se snaží sledovat msci World High dividenda výnos pokročilého výběru.Společnost MSCI World High dividenda poskytuje společnosti Advanced Select Index Sleduje společnosti z rozvinutých trhů po celém světě s přetrvávajícími nadprůměrnými výnosy dividenda.Zahrnuté akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a společností).Index nadřazení je index MSCI World.TER (celkový poměr nákladů) ETF činí 0,38% p.a. Ishares MSCI World Quality dividenda Advanced UCITS ETF USD (ACC) je nejlevnější ETF, který sleduje vysoký dividendaový výnos MSCI World.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.dividendaa ISShares MSCI World Quality Advanced UCITS ETF USD (ACC) má spravující aktiva 202 milionů EUR.ETF byl spuštěn 14. května 2020 a má bydliště v Irsku.Ukázat více show méně;0.38%;0.38;EUR 202m;202.0;EUR;USD;Ireland;iShares;14 May 2020;Accumulating;;Physical;;MSCI World;Equity, World, Dividend;Yes;Akcie;US;207.0;4.65;30.82;76.27;1.96;12.86;12.29;12.15;0.36;;;-16.86;;;;;;;;Extracted (method 1);AYEG;3;;;;;;;2025-09-16T23:11:00.057896;success;0;Nvidia;3.64;Microsoft;2.83;Apple;2.26;;;;;;;;;;;;;;;United States;47.3;Other;31.56;Japan;7.88;Switzerland;7.57;France;5.69;Technology;31.13;Financials;14.84;Health Care;14.6;Industrials;10.91;;;Euronext Amsterdam;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
IE00BKPSFD61;iShares China CNY Bond UCITS ETF USD (Acc);https://www.justetf.com/en/etf-profile.html?isin=IE00BKPSFD61;The iShares China CNY Bond UCITS ETF USD (Acc) seeks to track the Bloomberg China Treasury + Policy Bank index. The Bloomberg China Treasury + Policy Bank index tracks local currency denominated bonds that have been issued by the Chinese State or state-owned banks. All maturities are included. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.35% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The iShares China CNY Bond UCITS ETF USD (Acc) has 227m Euro assets under management. The ETF was launched on 14 May 2020 and is domiciled in Ireland. Show more Show less;IShares China CNY Bond UCITS ETF USD (ACC) se snaží sledovat index Bloomberg China Treasury + Policy Bank.Index Bloomberg China Treasury + Policy Bank Index sleduje dluhopisy označené místní měnou, které byly vydány čínským státem nebo státními bankami.Zahrnuty jsou všechna splatností.Hodnocení: Investiční třída.TER (celkový poměr nákladů) ETF činí 0,35% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF.Ishares China CNY Bond UCITS ETF USD (ACC) má pod správou aktiva 227 milionů euro.ETF byl spuštěn 14. května 2020 a má bydliště v Irsku.Ukázat více show méně;0.35%;0.35;EUR 227m;227.0;EUR;USD;Ireland;iShares;14 May 2020;Accumulating;;Physical;;;Bonds, CNY, China, Government, All maturities;;Dluhopisy;US;89.0;-3.74;-6.36;20.89;-9.17;8.17;7.21;6.97;;;;-11.27;;;;;;;;Extracted (method 1);AYER;4;;;;;;;2025-09-16T23:11:06.487015;success;0;;;;;;;;;;;;;;;;;;;;;China;78.38;Other;21.62;;;;;;;;;;;;;;;;;Euronext Amsterdam;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;Euronext Paris;EUR;;;;;;;;;;
IE00BKPSPT20;First Trust Global Capital Strength ESG Leaders UCITS ETF Class A Accumulation;https://www.justetf.com/en/etf-profile.html?isin=IE00BKPSPT20;The First Trust Global Capital Strength ESG Leaders UCITS ETF Class A Accumulation is an actively managed ETF. The ETF invests in stocks from developed and emerging markets worldwide. Securities are selected according to ESG (environmental, social and corporate governance) and fundamental criteria. The ETF's TER (total expense ratio) amounts to 0.75% p.a.. The dividends in the ETF are accumulated and reinvested in the ETF. The First Trust Global Capital Strength ESG Leaders UCITS ETF Class A Accumulation is a small ETF with 55m Euro assets under management. The ETF was launched on 9 March 2021 and is domiciled in Ireland. Show more Show less;První akumulaci Trust Global Capital Síla ESG UCITS ETF třídy A je aktivně spravovaná ETF.ETF investuje do akcií z rozvinutých a rozvíjejících se trhů po celém světě.Cenové cenné papíry jsou vybírány podle ESG (environmentální, sociální a společnosti a správa věcí veřejných) a základních kritérií.TER (poměr celkových výdajů) činí 0,75% p.a. dividenday v ETF jsou akumulovány a reinvestovány do ETF.První akumulací Trust Global Capital Síla ESG UCITS ETF třídy A je malá ETF s spravováním 55 milionů euro.ETF byl spuštěn 9. března 2021 a je sídlí v Irsku.Ukázat více show méně;0.75%;0.75;EUR 55m;55.0;EUR;USD;Ireland;;9 March 2021;Accumulating;;Physical;;;Equity, World,;Yes;Ostatní;Globální;50.0;1.82;19.86;;-2.1;12.15;10.72;;0.15;;;-12.62;;;;;;;;Extracted (method 1);FTGS;5;;;;;;;2025-09-16T23:11:13.863480;success;0;;;;;;;;;;;;;;;;;;;;;United States;45.11;Other;38.55;United Kingdom;6.21;Switzerland;5.94;Australia;4.19;Financials;23.56;Consumer Staples;21.96;Health Care;10.22;Consumer Discretionary;8.02;;;London Stock Exchange;GBP;;;;;Euronext Amsterdam;EUR;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;
IE00BKPT2S34;iShares Global Inflation Linked Government Bond UCITS ETF EUR Hedged (Acc);https://www.justetf.com/en/etf-profile.html?isin=IE00BKPT2S34;The iShares Global Inflation Linked Government Bond UCITS ETF EUR Hedged (Acc) seeks to track the Bloomberg World Government Inflation-Linked Bond (EUR Hedged) index. The Bloomberg World Government Inflation-Linked Bond (EUR Hedged) index tracks developed world government inflation-linked bonds issued in domestic currency. All maturities are included. Rating: Investment Grade. Currency hedged to Euro (EUR). The ETF's TER (total expense ratio) amounts to 0.20% p.a.. The iShares Global Inflation Linked Government Bond UCITS ETF EUR Hedged (Acc) is the cheapest ETF that tracks the Bloomberg World Government Inflation-Linked Bond (EUR Hedged) index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The iShares Global Inflation Linked Government Bond UCITS ETF EUR Hedged (Acc) has 400m Euro assets under management. The ETF was launched on 27 April 2020 and is domiciled in Ireland. Show more Show less;Globální inflace Ishares propojená vládní dluhopis UCITS ETF EUR Hedged (ACC) se snaží sledovat index World World World Government Inflation-vázaný dluhopis (Hedged).Indexové indexové stopy spojené s inflací Bloomberg World Government Inflation Inflation Bond (EUR Hedged) vyvinuly světové vládní inflační dluhopisy vydané v domácí měně.Zahrnuty jsou všechna splatností.Hodnocení: Investiční třída.Měna zajišťovala euro (EUR).TER (celkový poměr nákladů) činí 0,20% P.A.ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF.Globální inflace Ishares Global Propojená vládní dluhopis UCITS ETF EUR HEDGED (ACC) má 400 milionů euro aktiv.ETF byl spuštěn 27. dubna 2020 a má bydliště v Irsku.Ukázat více show méně;0.20%;0.2;EUR 400m;400.0;EUR;EUR;Ireland;iShares;27 April 2020;Accumulating;;Physical;;Government Bond;;;Dluhopisy;Globální;155.0;-1.3;-2.15;-12.5;2.94;7.45;10.64;10.43;;;;-5.41;;;;;;;;Extracted (method 1);IS3V;3;;;;;;;2025-09-16T23:11:20.950542;success;0;;;;;;;;;;;;;;;;;;;;;United States;43.49;United Kingdom;23.14;Other;20.86;France;7.54;;;;;;;;;;;;;XETRA;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
IE00BKPT2T41;iShares J.P. Morgan Advanced USD EM Investment Grade Bond UCITS ETF USD (Acc);https://www.justetf.com/en/etf-profile.html?isin=IE00BKPT2T41;The iShares J.P. Morgan Advanced USD EM Investment Grade Bond UCITS ETF USD (Acc) seeks to track the J.P. Morgan ESG EMBI Global Diversified Investment Grade index. The JP Morgan ESG EMBI Global Diversified Investment Grade index tracks US-Dollar denominated emerging market government bonds. The bonds included are selected and weighted according to ESG (environmental, social and governance) criteria. All maturities are included. Rating: Investment Grade. The ETF's TER (total expense ratio) amounts to 0.30% p.a.. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is accumulated and reinvested in the ETF. The iShares J.P. Morgan Advanced USD EM Investment Grade Bond UCITS ETF USD (Acc) has 341m Euro assets under management. The ETF was launched on 25 March 2021 and is domiciled in Ireland. Show more Show less;IShares J.P. Morgan Advanced USD EM investiční stupeň Bond UCITS ETF USD (ACC) se snaží sledovat index J.P. Morgan ESG EMBI Global Diversified investiční stupeň Index.Globální diverzifikovaný investiční index JP Morgan ESG EMBI Global Diversified investiční stupeň sleduje americké denominované dluhopisy vlády na trhu.Zahrnuté dluhopisy jsou vybírány a váženy podle kritérií ESG (environmentální, sociální a správa věcí veřejných).Zahrnuty jsou všechna splatností.Hodnocení: Investiční třída.TER (celkový poměr nákladů) ETF činí 0,30% p.a. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu).Úrokové výnosy (kupóny) v ETF se nashromáždí a reinvestují do ETF.IShares J.P. Morgan Advanced USD EM investiční stupeň Bond UCITS ETF USD (ACC) má 341 milionů euro aktiv.ETF byl spuštěn 25. března 2021 a je sídlem v Irsku.Ukázat více show méně;0.30%;0.3;EUR 341m;341.0;EUR;USD;Ireland;iShares;25 March 2021;Accumulating;;Physical;;;;Yes;Dluhopisy;US;479.0;-2.36;-0.24;;-3.28;8.95;8.79;;;;;-10.93;;;;;;;;Extracted (method 1);IGAE;4;;;;;;;2025-09-16T23:11:27.708966;success;0;;;;;;;;;;;;;;;;;;;;;Other;72.5;;;;;;;;;;;;;;;;;;;Euronext Amsterdam;EUR;;;;;Six Swiss Exchange;CHF;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;
IE00BKPTXQ89;HANetf Alerian Midstream Energy Dividend UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=IE00BKPTXQ89;The HANetf Alerian Midstream Energy Dividend UCITS ETF Dist seeks to track the Alerian Midstream Energy Corporation Dividend index. The Alerian Midstream Energy Corporation Dividend index tracks North American companies involved in the energy infrastructure sector. The selected securities are weighted according to the dividends paid. The ETF's TER (total expense ratio) amounts to 0.49% p.a.. The HANetf Alerian Midstream Energy Dividend UCITS ETF Dist is the only ETF that tracks the Alerian Midstream Energy Corporation Dividend index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The HANetf Alerian Midstream Energy Dividend UCITS ETF Dist is a small ETF with 53m Euro assets under management. The ETF was launched on 27 July 2020 and is domiciled in Ireland. Show more Show less;Hannetf Alerian Midstream Energy dividenda UCITS ETF dist se snaží sledovat dividendaový index Alerian Midstream Energy Corporation.Index dividenda společnosti Alerian Midstream Energy Corporation sleduje severoamerické společnosti zapojené do sektoru energetické infrastruktury.Vybrané cenné papíry jsou váženy podle zaplacených dividenda.TER (celkový poměr nákladů) ETF činí 0,49% p.a. HANETF Alerian Midstream dividenda UCITS ETF Dist je jediný ETF, který sleduje index dividenda společnosti Alerian Midstream Energy Corporation.ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou distribuovány investorům (čtvrtletně).dividenda ENTERGIDEND UCITS ETF Dist je malý ETF s managementem 53 milionů euro.ETF byl spuštěn 27. července 2020 a má bydliště v Irsku.Ukázat více show méně;0.49%;0.49;EUR 53m;53.0;EUR;USD;Ireland;;27 July 2020;Distributing;Quarterly;Physical;;;Equity, North America, Energy, Dividend;;Akcie;Ostatní;;5.73;30.43;196.86;-8.66;21.93;18.64;21.27;0.26;;;-19.44;;;;;;;;Extracted (method 1);JMLP;7;2.31%;2.31;EUR 0.33;0.33;EUR;method2_regex;2025-09-16T23:11:33.749993;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;London Stock Exchange;GBP;;;;;Frankfurt Stock Exchange;EUR;;;;;Six Swiss Exchange;CHF;;;;;XETRA;EUR;;;;;Borsa Italiana;EUR;;;;
IE00BKPX3K41;iShares MSCI AC Far East ex-Japan UCITS ETF USD (Acc);https://www.justetf.com/en/etf-profile.html?isin=IE00BKPX3K41;The iShares MSCI AC Far East ex-Japan UCITS ETF USD (Acc) seeks to track the MSCI AC Far East ex Japan index. The MSCI AC Far East ex Japan index tracks equity markets of the emerging and developed countries of the East Asian region, excluding Japan. The ETF's TER (total expense ratio) amounts to 0.74% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares MSCI AC Far East ex-Japan UCITS ETF USD (Acc) is a small ETF with 44m Euro assets under management. The ETF was launched on 1 April 2020 and is domiciled in Ireland. Show more Show less;IShares MSCI AC Dálný východní ex-Japan UCITS ETF USD (ACC) se snaží sledovat index MSCI AC Far East Exa Japan.Index MSCI AC AC Far East Exa Japan sleduje akciové trhy rozvíjejících se a rozvinutých zemí východoasijské oblasti, s výjimkou Japonska.TER (celkový poměr nákladů) ETF činí 0,74% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu).dividenday v ETF jsou akumulovány a reinvestovány do ETF.Ishares MSCI AC Far East Ex-Japan UCITS ETF USD (ACC) je malý ETF s managementem 44 milionů euro.ETF byl spuštěn 1. dubna 2020 a má bydliště v Irsku.Ukázat více show méně;0.74%;0.74;EUR 44m;44.0;EUR;USD;Ireland;iShares;1 April 2020;Accumulating;;Physical;;MSCI AC Far East ex-Japan  USD;Equity, Asia Pacific;;Akcie;US;849.0;31.75;32.0;28.33;17.46;19.46;17.82;17.81;1.63;;;-21.46;;;;;;;;Extracted (method 1);IS3Z;3;;;;;;;2025-09-16T23:11:40.271426;success;0;;;;;;;;;;;;;;;;;;;;;China;37.49;Other;13.1;Japan;0.74;;;;;Technology;31.96;Financials;19.79;Consumer Discretionary;13.25;;;;;Euronext Amsterdam;EUR;;;;;gettex;EUR;;;;;NASDAQ;EUR;;;;;;;;;;;;;;;;
